method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Frontier-Bounded,comm_limited,23,23000,,,,1,0.0,0.593404,103.450382,67.27765,,original,5.0,0.5,6,,2215,683,maze,0.0,,0.601537,0.001386,0.095669,,0.172881,37.532603,,0.013398,0.0,0.309519,0.0,0.0,,26.205632
Frontier-Bounded,comm_limited,25,25000,,,,1,0.0,0.567472,150.451722,71.568423,,original,5.0,0.5,6,,513,435,maze,0.0,,0.493449,0.0,0.105777,,0.190169,40.327042,,0.013732,0.0,0.241408,0.0,0.0,,19.074144
Frontier-Bounded,comm_limited,24,24000,,,,1,0.0,0.609768,81.523285,64.569881,,original,5.0,0.5,6,,1131,835,maze,0.0,,0.544974,0.0,0.095986,,0.169548,37.688404,,0.013031,0.0,0.316601,0.0,0.0,,21.093323
Frontier-Bounded,comm_limited,27,27000,,,,1,0.0,0.54859,148.109013,74.692772,,original,5.0,0.5,6,,759,602,maze,0.0,,0.54195,0.000126,0.112579,,0.197251,42.447175,,0.013887,0.0,0.21433,0.0,0.0,,19.322665
Frontier-Bounded,comm_limited,26,26000,,,,1,0.0,0.551108,156.701276,74.276192,,original,5.0,0.5,6,,1097,707,maze,0.0,,0.550642,0.0,0.104103,,0.196834,39.262984,,0.014017,0.0,0.211623,0.0,0.0,,23.054418
Frontier-Bounded,comm_limited,28,28000,,,,1,0.0,0.545317,176.044332,75.234326,,original,5.0,0.5,6,,296,295,maze,0.0,,0.505795,0.0,0.107099,,0.1985,41.826918,,0.014026,0.0,0.199125,0.0,0.0,,24.327506
Frontier-Bounded,comm_limited,29,29000,,,,1,0.0,0.54003,121.898191,76.109144,,original,5.0,0.5,6,,203,204,maze,0.0,,0.524943,0.0,0.109621,,0.200792,42.331238,,0.013855,0.0,0.212456,0.0,0.0,,23.160938
Frontier-Bounded,comm_limited,30,30000,,,,1,0.0,0.530086,162.189316,77.754634,,original,5.0,0.5,6,,269,250,maze,0.0,,0.492945,0.0,0.115977,,0.20704,43.791023,,0.014009,0.0,0.18267,0.0,0.0,,22.883807
Frontier-Bounded,comm_limited,31,31000,,,,1,0.0,0.580438,101.997718,69.423037,,original,5.0,0.5,6,,275,275,maze,0.0,,0.503275,0.0,0.105068,,0.18267,40.137983,,0.013365,0.0,0.27036,0.0,0.0,,22.488378
Frontier-Bounded,comm_limited,33,33000,,,,1,0.0,0.569612,97.140126,71.21433,,original,5.0,0.5,6,,598,493,maze,0.0,,0.51159,0.0,0.098099,,0.18267,39.001992,,0.013425,0.0,0.259113,0.0,0.0,,19.258145
Frontier-Bounded,comm_limited,32,32000,,,,1,0.0,0.563066,139.36468,72.297438,,original,5.0,0.5,6,,105,95,maze,0.0,,0.503653,0.0,0.107982,,0.190794,41.330226,,0.013842,0.0,0.232243,0.0,0.0,,19.867129
Frontier-Bounded,comm_limited,34,34000,,,,1,0.0,0.584592,75.921751,68.73568,,original,5.0,0.5,6,,825,509,maze,0.0,,0.539305,0.0,0.103092,,0.182045,38.560277,,0.013245,0.0,0.286815,0.0,0.0,,20.85225
Frontier-Bounded,comm_limited,35,35000,,,,1,0.0,0.596803,115.899817,66.715268,,original,5.0,0.5,6,,1436,613,maze,0.0,,0.547619,0.001386,0.09035,,0.174547,34.529788,,0.013131,0.0,0.313893,0.0,0.0,,21.304171
Frontier-Bounded,comm_limited,37,37000,,,,1,0.0,0.563192,117.444674,72.276609,,original,5.0,0.5,6,,815,536,maze,0.0,,0.525447,0.0,0.102445,,0.189336,39.266023,,0.01355,0.0,0.245574,0.0,0.0,,19.601507
Frontier-Bounded,comm_limited,36,36000,,,,1,0.0,0.5929,76.605494,67.360966,,original,5.0,0.5,6,,616,493,maze,0.0,,0.536911,0.0,0.093248,,0.177255,35.757904,,0.013128,0.0,0.309519,0.0,0.0,,19.813677
Frontier-Bounded,comm_limited,38,38000,,,,1,0.0,0.570493,167.152348,71.068527,,original,5.0,0.5,6,,819,646,maze,0.0,,0.559083,0.0,0.106572,,0.184128,41.023467,,0.013742,0.0,0.246824,0.0,0.0,,18.8675
Frontier-Bounded,comm_limited,39,39000,,,,1,0.0,0.57364,109.524796,70.547803,,original,5.0,0.5,6,,335,334,maze,0.0,,0.55228,0.0,0.104678,,0.181629,41.377426,,0.01353,0.0,0.267653,0.0,0.0,,17.249537
