method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.555891,163.968011,73.484691,,original,5.0,0.5,6,,335,275,maze,0.0,,0.525951,0.0,0.109368,,0.195376,41.932402,,0.01401,0.0,0.221412,0.0,0.0,,20.765947
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.576536,109.006081,70.068736,,original,5.0,0.5,6,,233,213,maze,0.0,,0.513731,0.0,0.105399,,0.183295,40.614161,,0.013415,0.0,0.262237,0.0,0.0,,19.741529
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.549849,142.650097,74.484482,,original,5.0,0.5,6,,1167,629,maze,0.0,,0.569413,0.0,0.109456,,0.199125,41.700276,,0.013901,0.0,0.228911,0.0,0.0,,20.471406
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.539275,128.197674,76.234118,,original,5.0,0.5,6,,207,207,maze,0.0,,0.510834,0.0,0.111479,,0.197459,43.32341,,0.013811,0.0,0.203916,0.0,0.0,,20.42064
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.577039,155.724514,69.98542,,original,5.0,0.5,6,,399,359,maze,0.0,,0.518141,0.0,0.103466,,0.18517,40.075284,,0.013694,0.0,0.256613,0.0,0.0,,21.659477
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.577417,109.215872,69.922933,,original,5.0,0.5,6,,789,584,maze,0.0,,0.549887,0.0,0.097944,,0.178713,38.171745,,0.013391,0.0,0.270569,0.0,0.0,,21.296365
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.622105,93.392383,62.52864,,original,5.0,0.5,6,,1068,789,maze,0.0,,0.558201,0.0,0.093732,,0.165591,34.760442,,0.012885,0.0,0.350969,0.0,0.0,,21.620479
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.613671,95.980683,63.924182,,original,5.0,0.5,6,,545,463,maze,0.0,,0.549005,0.0,0.090828,,0.168923,34.983177,,0.01313,0.0,0.342637,0.0,0.0,,22.536866
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.664023,97.971161,55.592585,,original,5.0,0.5,6,,1013,704,maze,0.0,,0.634417,0.223608,0.089326,,0.147261,33.971861,,0.013266,0.0,0.424495,0.0,0.0,,19.006573
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.549723,155.859619,74.505311,,original,5.0,0.5,6,,1466,531,maze,0.0,,0.568909,0.0,0.110043,,0.192252,43.137216,,0.013813,0.0,0.222454,0.0,0.0,,22.052946
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.607377,75.787101,64.965632,,original,5.0,0.5,6,,948,678,maze,0.0,,0.567523,0.0,0.100133,,0.174755,37.868394,,0.013012,0.0,0.335763,0.0,0.0,,23.766967
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.521148,176.803653,79.233493,,original,5.0,0.5,6,,465,320,maze,0.0,,0.532628,0.0,0.109847,,0.203916,43.461546,,0.014128,0.0,0.171631,0.0,0.0,,18.123451
