method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.290534,2687.0,71.715789,,original,5.0,0.05,3,,452,452,,0.78625,0.0,0.807433,2275,0.989474,37.554467,,0.016378,0.377259,0.000211,0.0,0.0,45.309474
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.246173,2261.0,76.2,,original,5.0,0.05,3,,646,594,,0.816042,0.0,0.737357,2225,0.997895,38.021934,,0.017555,0.389685,0.000842,0.0,0.0,48.031892
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.244611,2246.0,76.357895,,original,5.0,0.05,3,,752,694,,0.8125,0.0,0.811183,2400,0.996526,39.494913,,0.0157,0.380979,0.0,0.0,0.0,48.420942
Coverage-U,comm_limited,0,0,,,,1,0.0,0.271374,2503.0,73.652632,,original,5.0,0.05,3,,1307,944,,0.818333,0.0,0.823921,2775,0.939579,37.849674,,0.019333,0.398621,0.052,0.0,0.0,60.464164
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.338644,3149.0,66.852632,,original,5.0,0.05,3,,491,471,,0.843542,0.0,0.79771,2550,0.904316,36.465451,,0.017204,0.386261,0.092,0.0,0.0,46.399788
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.423305,894.28329,58.294737,,original,5.0,0.05,3,,234,234,,0.814688,0.0,0.802971,1225,0.937895,33.265755,,0.028876,0.375183,0.049474,0.0,0.0,43.808843
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.271269,2502.0,73.663158,,original,5.0,0.05,3,,672,633,,0.822396,0.0,0.855148,775,0.994421,39.011107,,0.014841,0.374354,0.0,0.0,0.0,49.848486
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.266583,2457.0,74.136842,,original,5.0,0.05,3,,647,487,,0.779271,0.0,0.834237,1850,0.997158,37.215036,,0.01657,0.356414,0.000947,0.0,0.0,50.484688
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.184109,1665.0,82.473684,,original,5.0,0.05,3,,357,353,,0.804792,0.0,0.907789,575,0.998737,42.529227,,0.013265,0.374498,0.000737,0.0,0.0,42.992209
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.232219,2127.0,77.610526,,original,5.0,0.05,3,,419,351,,0.802604,0.0,0.860293,900,0.998316,40.663461,,0.013003,0.365051,0.0,0.0,0.0,44.581457
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.384047,1522.6298,62.263158,,original,5.0,0.05,3,,539,479,,0.814479,0.0,0.874248,1075,0.992211,36.498336,,0.019107,0.378323,0.001474,0.0,0.0,47.891964
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.228991,2096.0,77.936842,,original,5.0,0.05,3,,727,670,,0.801875,0.0,0.861197,1375,0.979789,40.821288,,0.016428,0.377204,0.014421,0.0,0.0,52.457947
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.344476,2594.623412,66.263158,,original,5.0,0.05,3,,432,432,,0.818229,0.0,0.89273,925,0.995895,40.703839,,0.01734,0.366663,0.0,0.0,0.0,42.86788
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.320941,2979.0,68.642105,,original,5.0,0.05,3,,313,313,,0.774062,0.0,0.897259,650,0.999474,39.20277,,0.01523,0.353123,0.0,0.0,0.0,42.435624
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.283245,2617.0,72.452632,,original,5.0,0.05,3,,268,267,,0.799792,0.0,0.83725,1525,0.997263,36.984845,,0.017572,0.374217,0.000632,0.0,0.0,43.353512
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.274185,2530.0,73.368421,,original,5.0,0.05,3,,661,661,,0.771979,0.0,0.895983,650,0.995684,39.94891,,0.0189,0.358125,0.000211,0.0,0.0,48.73506
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.268458,2475.0,73.947368,,original,5.0,0.05,3,,283,280,,0.819063,0.0,0.824028,1525,0.984737,39.77348,,0.019178,0.374041,0.010947,0.0,0.0,42.799406
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.234718,2151.0,77.357895,,original,5.0,0.05,3,,477,477,,0.827396,0.0,0.896146,500,0.985895,40.344743,,0.019453,0.382011,0.009789,0.0,0.0,44.436908
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.347808,2497.336425,65.926316,,original,5.0,0.05,3,,439,439,,0.800312,0.0,0.749913,2475,0.977684,35.571303,,0.019783,0.372804,0.014737,0.0,0.0,46.625069
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.320004,2970.0,68.736842,,original,5.0,0.05,3,,350,339,,0.7925,0.0,0.86986,950,0.984,35.151291,,0.024574,0.386422,0.009579,0.0,0.0,46.142058
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.320212,2972.0,68.715789,,original,5.0,0.05,3,,298,298,,0.757917,0.0,0.903126,675,0.995895,36.654488,,0.017521,0.358216,0.001789,0.0,0.0,46.714089
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.195147,1771.0,81.357895,,original,5.0,0.05,3,,648,614,,0.843333,0.0,0.864376,925,0.991789,40.888118,,0.016196,0.379737,0.002737,0.0,0.0,49.315708
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.3476,2657.387027,65.947368,,original,5.0,0.05,3,,547,547,,0.772604,0.0,0.824791,1350,0.994632,36.140516,,0.018285,0.364515,0.000105,0.0,0.0,47.73381
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.307092,2846.0,70.042105,,original,5.0,0.05,3,,420,420,,0.815312,0.0,0.849847,750,0.972105,37.911225,,0.022117,0.381436,0.018105,0.0,0.0,46.724556
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.376757,1665.008946,63.0,,original,5.0,0.05,3,,620,620,,0.822292,0.0,0.861408,775,0.944737,35.192822,,0.023867,0.367735,0.045263,0.0,0.0,47.472696
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.243361,2234.0,76.484211,,original,5.0,0.05,3,,328,292,,0.814063,0.0,0.858818,1375,0.997684,39.734515,,0.01577,0.375693,0.000316,0.0,0.0,43.88379
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.374362,3135.662528,63.242105,,original,5.0,0.05,3,,336,252,,0.808229,0.0,0.915126,675,0.993158,37.88614,,0.02316,0.374209,0.002211,0.0,0.0,44.051948
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.264084,2433.0,74.389474,,original,5.0,0.05,3,,831,703,,0.756042,0.0,0.885903,550,0.999263,37.289678,,0.01374,0.361684,0.0,0.0,0.0,52.474609
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.326044,3028.0,68.126316,,original,5.0,0.05,3,,336,336,,0.780417,0.0,0.898274,775,0.984105,39.373485,,0.0184,0.365712,0.013579,0.0,0.0,43.301638
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.182026,1645.0,82.684211,,original,5.0,0.05,3,,284,273,,0.757083,0.0,0.882126,875,0.998737,42.125566,,0.013631,0.3638,0.0,0.0,0.0,42.41851
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.245236,2252.0,76.294737,,original,5.0,0.05,3,,236,236,,0.7575,0.0,0.908225,750,0.999368,40.201952,,0.01358,0.3569,0.000316,0.0,0.0,42.272446
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.249401,2292.0,75.873684,,original,5.0,0.05,3,,263,263,,0.733333,0.0,0.856818,1075,0.984947,39.508689,,0.014876,0.352518,0.013474,0.0,0.0,41.619423
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.263772,2430.0,74.421053,,original,5.0,0.05,3,,386,376,,0.8025,0.0,0.827059,1800,0.993579,38.804643,,0.018337,0.378919,0.0,0.0,0.0,45.092014
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.309591,2870.0,69.789474,,original,5.0,0.05,3,,445,445,,0.803438,0.0,0.888527,750,0.997368,38.800238,,0.015635,0.376515,0.0,0.0,0.0,45.290533
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.249609,2294.0,75.852632,,original,5.0,0.05,3,,241,238,,0.819167,0.0,0.863388,1425,0.996526,40.829495,,0.016702,0.36769,0.0,0.0,0.0,41.900694
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.31032,2877.0,69.715789,,original,5.0,0.05,3,,279,279,,0.791354,0.0,0.826949,1025,0.998737,38.293832,,0.015772,0.365773,0.0,0.0,0.0,43.616757
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.326565,2789.284322,68.073684,,original,5.0,0.05,3,,305,297,,0.799271,0.0,0.835177,2625,0.990421,37.046447,,0.022011,0.364439,0.006105,0.0,0.0,44.083229
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.280121,2587.0,72.768421,,original,5.0,0.05,3,,745,606,,0.811146,0.0,0.846634,1125,0.996316,38.433247,,0.017116,0.377615,0.0,0.0,0.0,50.12479
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.286265,2646.0,72.147368,,original,5.0,0.05,3,,581,517,,0.808021,0.0,0.886537,700,0.986,38.25609,,0.01785,0.367846,0.006632,0.0,0.0,47.208915
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.283765,2622.0,72.4,,original,5.0,0.05,3,,423,412,,0.798542,0.0,0.864514,800,0.995053,38.036903,,0.019548,0.37588,0.002105,0.0,0.0,33.522089
