method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.317926,2948.0,68.968421,,original,5.0,0.05,6,,761,635,,0.798333,0.0,0.866208,325,0.936526,40.410974,,0.020836,0.393915,0.056842,0.0,0.0,27.678987
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.350094,3257.0,65.715789,,original,5.0,0.05,6,,579,388,,0.710521,0.0,0.887058,375,0.988316,35.540839,,0.019018,0.337572,0.006632,0.0,0.0,27.031778
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.332501,3088.0,67.494737,,original,5.0,0.05,6,,1153,814,,0.732708,0.0,0.903674,375,0.999158,37.509711,,0.015425,0.348135,0.0,0.0,0.0,30.988298
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.284197,2624.0,72.378947,,original,5.0,0.05,6,,1146,719,,0.786563,0.0,0.87172,950,0.997263,39.809533,,0.019407,0.390852,0.0,0.0,0.0,29.083729
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.353321,3288.0,65.389474,,original,5.0,0.05,6,,890,637,,0.776771,0.0,0.875967,550,0.992,38.073158,,0.021089,0.381591,0.0,0.0,0.0,29.757719
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.381116,3555.0,62.578947,,original,5.0,0.05,6,,949,746,,0.752604,0.0,0.852537,550,0.966211,33.66449,,0.020219,0.356852,0.028842,0.0,0.0,22.112667
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.248699,2283.0,75.968421,,original,5.0,0.05,6,,1317,921,,0.792083,0.0,0.903187,325,0.997474,39.858878,,0.01507,0.380606,0.0,0.0,0.0,24.7761
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.351239,2794.292461,65.6,,original,5.0,0.05,6,,1582,965,,0.801562,0.0,0.85935,550,0.994632,35.74423,,0.021402,0.379957,0.001474,0.0,0.0,24.275472
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.347595,3233.0,65.968421,,original,5.0,0.05,6,,321,280,,0.677396,0.0,0.884622,500,0.998737,36.205602,,0.01534,0.333468,0.000105,0.0,0.0,17.598874
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.35686,3322.0,65.031579,,original,5.0,0.05,6,,1238,712,,0.77875,0.0,0.802174,875,0.983368,34.318355,,0.017815,0.372762,0.013474,0.0,0.0,21.809993
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.339684,3157.0,66.768421,,original,5.0,0.05,6,,359,344,,0.723333,0.0,0.866647,575,0.995684,35.183951,,0.019673,0.342385,0.0,0.0,0.0,18.030504
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.369352,2484.107126,63.768421,,original,5.0,0.05,6,,577,532,,0.693646,0.0,0.904781,350,0.994316,33.774303,,0.01529,0.357049,0.000632,0.0,0.0,19.808707
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.355299,3307.0,65.189474,,original,5.0,0.05,6,,917,732,,0.780417,0.0,0.882108,350,0.971474,36.533036,,0.023302,0.36609,0.016526,0.0,0.0,22.726292
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.365188,3402.0,64.189474,,original,5.0,0.05,6,,1025,732,,0.706354,0.0,0.883699,425,0.996211,34.337901,,0.017417,0.3404,0.002105,0.0,0.0,26.369995
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.286696,2648.0,72.126316,,original,5.0,0.05,6,,1129,684,,0.758229,0.0,0.880292,375,0.998211,38.515757,,0.015525,0.362248,0.0,0.0,0.0,27.006501
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.351447,3270.0,65.578947,,original,5.0,0.05,6,,660,442,,0.753958,0.0,0.876929,375,0.972,36.580993,,0.018676,0.375528,0.020842,0.0,0.0,18.997616
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.392255,3549.738376,61.452632,,original,5.0,0.05,6,,536,472,,0.68,0.0,0.891891,400,0.992737,34.936224,,0.017418,0.340765,0.005474,0.0,0.0,17.456331
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.346658,3224.0,66.063158,,original,5.0,0.05,6,,1302,933,,0.78,0.0,0.836278,725,0.934947,36.054408,,0.018566,0.380037,0.054211,0.0,0.0,20.740565
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.311993,2891.0,69.568421,,original,5.0,0.05,6,,1200,941,,0.792917,0.0,0.896467,425,0.997895,40.09222,,0.015951,0.367503,0.000105,0.0,0.0,19.27164
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.310535,2877.0,69.715789,,original,5.0,0.05,6,,1814,1034,,0.760833,0.0,0.855131,500,0.981158,36.637635,,0.015417,0.34889,0.014947,0.0,0.0,21.161368
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.34822,3239.0,65.905263,,original,5.0,0.05,6,,1340,935,,0.811771,0.0,0.825339,1425,0.963158,36.737141,,0.025551,0.383754,0.027579,0.0,0.0,20.297146
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.278576,2570.0,72.947368,,original,5.0,0.05,6,,1530,964,,0.807083,0.0,0.761231,1200,0.984737,36.638849,,0.020576,0.382478,0.011368,0.0,0.0,20.41516
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.278784,2572.0,72.926316,,original,5.0,0.05,6,,913,675,,0.74625,0.0,0.897768,350,0.997474,36.776388,,0.016835,0.358124,0.0,0.0,0.0,19.237063
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.306892,2842.0,70.084211,,original,5.0,0.05,6,,804,686,,0.744583,0.0,0.89632,375,0.995895,37.403368,,0.014713,0.354801,0.003368,0.0,0.0,18.98179
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.300541,2781.0,70.726316,,original,5.0,0.05,6,,576,534,,0.774687,0.0,0.85929,800,0.997579,38.385372,,0.0155,0.378361,0.000105,0.0,0.0,19.443283
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.351863,3274.0,65.536842,,original,5.0,0.05,6,,1182,772,,0.775729,0.0,0.864852,525,0.992632,37.966638,,0.019923,0.368956,0.004842,0.0,0.0,28.64888
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.309806,2870.0,69.789474,,original,5.0,0.05,6,,985,726,,0.826146,0.0,0.905393,300,0.994526,39.412099,,0.021544,0.407645,0.002105,0.0,0.0,26.640573
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.361441,3366.0,64.568421,,original,5.0,0.05,6,,1052,742,,0.716354,0.0,0.869233,600,0.990842,34.674368,,0.019285,0.367648,0.005053,0.0,0.0,30.175515
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.311576,2887.0,69.610526,,original,5.0,0.05,6,,1001,793,,0.769896,0.0,0.899625,375,0.996,38.272766,,0.017354,0.366436,0.001474,0.0,0.0,25.919695
