method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.329273,3057.0,67.821053,,original,5.0,0.05,6,,436,412,,0.692708,0.0,0.92674,225,0.994947,36.019799,,0.0172,0.347251,0.000421,0.0,0.0,48.62451
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.301686,2792.0,70.610526,,original,5.0,0.05,6,,523,382,,0.707083,0.0,0.889725,450,0.998526,39.17423,,0.015416,0.35076,0.0,0.0,0.0,49.654306
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.249427,2290.0,75.894737,,original,5.0,0.05,6,,1092,782,,0.791458,0.0,0.821595,700,0.993474,39.83698,,0.018209,0.38092,0.004,0.0,0.0,57.411885
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.300125,2777.0,70.768421,,original,5.0,0.05,6,,1212,819,,0.759167,0.0,0.87975,675,0.995789,38.602806,,0.020996,0.364246,0.0,0.0,0.0,55.526536
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.292838,2707.0,71.505263,,original,5.0,0.05,6,,784,611,,0.732812,0.0,0.891091,375,0.996316,38.980043,,0.01632,0.371056,0.002211,0.0,0.0,52.446882
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.324381,3010.0,68.315789,,original,5.0,0.05,6,,1431,853,,0.732604,0.0,0.794187,875,0.965368,34.703855,,0.019914,0.340467,0.032316,0.0,0.0,59.470555
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.271185,2499.0,73.694737,,original,5.0,0.05,6,,1047,770,,0.778021,0.0,0.902587,325,0.990105,37.825201,,0.018354,0.376252,0.005789,0.0,0.0,56.098359
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.340204,3162.0,66.715789,,original,5.0,0.05,6,,1053,785,,0.762188,0.0,0.895238,400,0.984421,37.514013,,0.016771,0.381234,0.013579,0.0,0.0,56.62704
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.420675,2416.665003,58.578947,,original,5.0,0.05,6,,354,279,,0.698854,0.0,0.907556,325,0.997474,34.308023,,0.01745,0.334301,0.000105,0.0,0.0,52.595228
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.384239,2887.521361,62.263158,,original,5.0,0.05,6,,677,648,,0.775104,0.0,0.840014,700,0.966421,34.077911,,0.026501,0.389095,0.022737,0.0,0.0,50.642773
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.361441,3366.0,64.568421,,original,5.0,0.05,6,,1242,870,,0.741979,0.0,0.821914,600,0.991789,35.494908,,0.022653,0.366322,0.000526,0.0,0.0,57.676063
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.397772,2424.990566,60.894737,,original,5.0,0.05,6,,870,727,,0.727187,0.0,0.901623,350,0.984316,33.173313,,0.020582,0.345089,0.007053,0.0,0.0,52.103393
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.301999,2795.0,70.578947,,original,5.0,0.05,6,,1364,954,,0.757188,0.0,0.859841,625,0.995474,38.474674,,0.016461,0.361763,0.0,0.0,0.0,57.089072
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.312305,2894.0,69.536842,,original,5.0,0.05,6,,720,584,,0.725,0.0,0.875398,400,0.989263,37.746704,,0.019395,0.357217,0.004737,0.0,0.0,53.701317
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.267749,2466.0,74.042105,,original,5.0,0.05,6,,1487,869,,0.775729,0.0,0.889063,525,0.996737,39.231842,,0.017629,0.375994,0.0,0.0,0.0,58.482118
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.300333,2779.0,70.747368,,original,5.0,0.05,6,,778,651,,0.768646,0.0,0.871567,450,0.967789,37.395951,,0.023795,0.377903,0.025368,0.0,0.0,53.295009
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.409536,1761.178388,59.705263,,original,5.0,0.05,6,,850,675,,0.806042,0.0,0.803715,1300,0.912737,34.361289,,0.026698,0.394342,0.077053,0.0,0.0,52.198826
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.3528,3283.0,65.442105,,original,5.0,0.05,6,,1328,920,,0.803854,0.0,0.78703,1500,0.938421,35.263872,,0.024508,0.404365,0.054105,0.0,0.0,57.408959
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.356964,3323.0,65.021053,,original,5.0,0.05,6,,1173,691,,0.761667,0.0,0.868462,425,0.995158,34.966201,,0.019853,0.361637,0.0,0.0,0.0,57.337966
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.315948,2929.0,69.168421,,original,5.0,0.05,6,,982,737,,0.712812,0.0,0.8403,775,0.986211,35.962984,,0.017549,0.332456,0.011895,0.0,0.0,55.14695
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.269415,2482.0,73.873684,,original,5.0,0.05,6,,932,745,,0.802604,0.0,0.87778,425,0.993053,38.932158,,0.018778,0.385465,0.003158,0.0,0.0,52.791418
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.354882,3247.417378,65.231579,,original,5.0,0.05,6,,1442,798,,0.806458,0.0,0.790854,1075,0.937895,36.120174,,0.0226,0.376172,0.048316,0.0,0.0,57.919282
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.331147,3075.0,67.631579,,original,5.0,0.05,6,,1070,707,,0.722083,0.0,0.886978,425,0.99,36.177214,,0.017215,0.348194,0.006316,0.0,0.0,56.168317
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.37945,2042.353162,62.747368,,original,5.0,0.05,6,,546,458,,0.704583,0.0,0.883905,675,0.995895,35.681595,,0.017322,0.350771,0.0,0.0,0.0,50.69066
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.370081,3449.0,63.694737,,original,5.0,0.05,6,,656,548,,0.785312,0.0,0.834359,925,0.987053,35.852391,,0.020168,0.389139,0.004737,0.0,0.0,53.331821
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.35051,2873.641304,65.673684,,original,5.0,0.05,6,,852,721,,0.735729,0.0,0.883535,500,0.996737,36.332582,,0.01654,0.360625,0.000947,0.0,0.0,52.024442
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.317198,2941.0,69.042105,,original,5.0,0.05,6,,1301,878,,0.772188,0.0,0.877808,525,0.972421,36.96526,,0.021972,0.377308,0.022526,0.0,0.0,56.560036
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.345721,3215.0,66.157895,,original,5.0,0.05,6,,385,353,,0.593854,0.0,0.875693,525,0.998632,33.65772,,0.013859,0.292389,0.0,0.0,0.0,49.576604
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.274932,2535.0,73.315789,,original,5.0,0.05,6,,1479,781,,0.791979,0.0,0.826398,1000,0.951579,38.805839,,0.019794,0.392048,0.040632,0.0,0.0,60.287199
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.304705,2821.0,70.305263,,original,5.0,0.05,6,,844,745,,0.779687,0.0,0.863685,800,0.996947,36.866148,,0.014857,0.386781,0.0,0.0,0.0,52.039598
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.30127,2788.0,70.652632,,original,5.0,0.05,6,,1277,966,,0.728542,0.0,0.865749,525,0.997579,38.680092,,0.015382,0.365851,0.0,0.0,0.0,55.391466
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.286071,2642.0,72.189474,,original,5.0,0.05,6,,1073,791,,0.771875,0.0,0.872854,550,0.995474,37.744888,,0.017856,0.360722,0.001684,0.0,0.0,57.694627
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.292213,2701.0,71.568421,,original,5.0,0.05,6,,1469,1015,,0.799896,0.0,0.814785,1100,0.996,37.884339,,0.02068,0.407095,0.0,0.0,0.0,57.627496
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.288153,2662.0,71.978947,,original,5.0,0.05,6,,1288,909,,0.798333,0.0,0.853512,800,0.987789,39.090112,,0.017797,0.376407,0.007579,0.0,0.0,54.237233
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.350198,3145.644814,65.705263,,original,5.0,0.05,6,,1423,840,,0.781667,0.0,0.789947,625,0.986737,37.378033,,0.024559,0.372821,0.006947,0.0,0.0,55.070131
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.33375,3100.0,67.368421,,original,5.0,0.05,6,,439,364,,0.731979,0.0,0.907438,325,0.993789,38.324033,,0.018016,0.379355,0.003053,0.0,0.0,51.107111
