method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier-Bounded,comm_limited,0,0,,,,1,0.0,0.322611,2993.0,68.494737,,original,5.0,0.05,6,,826,637,,0.729896,0.0,0.893406,325,0.992842,37.679977,,0.023702,0.361695,0.003474,0.0,0.0,48.641656
Frontier-Bounded,comm_limited,1,1000,,,,1,0.0,0.256923,2362.0,75.136842,,original,5.0,0.05,6,,733,626,,0.776979,0.0,0.883185,650,0.998421,40.539171,,0.015137,0.376673,0.000947,0.0,0.0,27.084935
Frontier-Bounded,comm_limited,2,2000,,,,1,0.0,0.288153,2662.0,71.978947,,original,5.0,0.05,6,,1114,810,,0.739375,0.0,0.886738,575,0.993263,39.858605,,0.021477,0.362615,0.003368,0.0,0.0,41.709895
Frontier-Bounded,comm_limited,3,3000,,,,1,0.0,0.244326,2241.0,76.410526,,original,5.0,0.05,6,,985,754,,0.760833,0.0,0.891062,350,0.997789,39.585234,,0.016384,0.368195,0.001053,0.0,0.0,50.252736
Frontier-Bounded,comm_limited,4,4000,,,,1,0.0,0.328545,3050.0,67.894737,,original,5.0,0.05,6,,666,573,,0.763333,0.0,0.890244,275,0.980947,38.526007,,0.022877,0.383356,0.014737,0.0,0.0,48.625987
Frontier-Bounded,comm_limited,5,5000,,,,1,0.0,0.40558,2362.570457,60.105263,,original,5.0,0.05,6,,1101,745,,0.777396,0.0,0.851814,350,0.956,33.839283,,0.033533,0.380924,0.036,0.0,0.0,53.4736
Frontier-Bounded,comm_limited,6,6000,,,,1,0.0,0.375599,3286.288265,63.136842,,original,5.0,0.05,6,,1616,1040,,0.775937,0.0,0.837265,1525,0.902105,35.552638,,0.030609,0.356767,0.091263,0.0,0.0,49.041481
Frontier-Bounded,comm_limited,7,7000,,,,1,0.0,0.266084,2450.0,74.210526,,original,5.0,0.05,6,,655,564,,0.699896,0.0,0.910512,350,0.998632,40.049987,,0.016416,0.344827,0.000316,0.0,0.0,26.886957
Frontier-Bounded,comm_limited,8,8000,,,,1,0.0,0.34062,3166.0,66.673684,,original,5.0,0.05,6,,524,450,,0.751667,0.0,0.89375,300,0.992,38.998309,,0.022925,0.38189,0.005158,0.0,0.0,32.310062
Frontier-Bounded,comm_limited,9,9000,,,,1,0.0,0.390485,3088.027826,61.631579,,original,5.0,0.05,6,,546,498,,0.682187,0.0,0.889025,325,0.969158,36.598398,,0.028708,0.317963,0.023263,0.0,0.0,50.009186
