method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier+Entropy,comm_limited,1,1000,,,,1,0.0,0.376119,3507.0,63.084211,,original,5.0,0.05,6,,366,347,,0.644583,0.0,0.890614,450,0.994632,35.882622,,0.01728,0.35084,0.000211,0.0,0.0,53.546545
Frontier+Entropy,comm_limited,2,2000,,,,1,0.0,0.311784,2889.0,69.589474,,original,5.0,0.05,6,,653,481,,0.675937,0.0,0.870369,475,0.996947,37.943286,,0.015534,0.357674,0.001053,0.0,0.0,57.069005
Frontier+Entropy,comm_limited,3,3000,,,,1,0.0,0.361024,3362.0,64.610526,,original,5.0,0.05,6,,1047,766,,0.713542,0.0,0.890581,375,0.998842,37.272382,,0.016144,0.371196,0.0,0.0,0.0,60.152588
Frontier+Entropy,comm_limited,0,0,,,,1,0.0,0.417968,3361.852195,58.852632,,original,5.0,0.05,6,,1204,738,,0.733646,0.0,0.867794,475,0.953579,35.740155,,0.035274,0.37126,0.038947,0.0,0.0,60.927115
Frontier+Entropy,comm_limited,4,4000,,,,1,0.0,0.354674,3301.0,65.252632,,original,5.0,0.05,6,,784,517,,0.743333,0.0,0.890009,400,0.988105,37.66624,,0.024365,0.3774,0.008316,0.0,0.0,67.016278
Frontier+Entropy,comm_limited,5,5000,,,,1,0.0,0.359151,3344.0,64.8,,original,5.0,0.05,6,,576,464,,0.691667,0.0,0.906556,375,0.994737,37.982164,,0.0184,0.348958,0.000105,0.0,0.0,63.665644
Frontier+Entropy,comm_limited,6,6000,,,,1,0.0,0.308349,2856.0,69.936842,,original,5.0,0.05,6,,784,563,,0.617708,0.0,0.889572,450,0.996211,36.890257,,0.014855,0.33351,0.003158,0.0,0.0,72.266488
Frontier+Entropy,comm_limited,7,7000,,,,1,0.0,0.290027,2680.0,71.789474,,original,5.0,0.05,6,,1059,686,,0.668229,0.0,0.893381,350,0.996105,36.97027,,0.016433,0.340065,0.001684,0.0,0.0,79.770265
Frontier+Entropy,comm_limited,9,9000,,,,1,0.0,0.259525,2387.0,74.873684,,original,5.0,0.05,6,,993,686,,0.724896,0.0,0.893561,475,0.993474,39.436319,,0.016714,0.366916,0.004316,0.0,0.0,74.675043
Frontier+Entropy,comm_limited,8,8000,,,,1,0.0,0.299604,2772.0,70.821053,,original,5.0,0.05,6,,1287,877,,0.694271,0.0,0.896375,450,0.992,39.639309,,0.016656,0.354256,0.006316,0.0,0.0,77.014922
Frontier+Entropy,comm_limited,10,10000,,,,1,0.0,0.313554,2906.0,69.410526,,original,5.0,0.05,6,,678,486,,0.661979,0.0,0.908614,325,0.997789,39.25127,,0.014363,0.355851,0.0,0.0,0.0,68.114508
Frontier+Entropy,comm_limited,11,11000,,,,1,0.0,0.349573,3252.0,65.768421,,original,5.0,0.05,6,,966,725,,0.698646,0.0,0.8651,525,0.997053,38.843204,,0.018713,0.355372,0.001789,0.0,0.0,65.940303
Frontier+Entropy,comm_limited,12,12000,,,,1,0.0,0.326775,3033.0,68.073684,,original,5.0,0.05,6,,998,777,,0.685625,0.0,0.899663,400,0.999579,37.782852,,0.012721,0.351442,0.0,0.0,0.0,51.53023
Frontier+Entropy,comm_limited,13,13000,,,,1,0.0,0.247033,2267.0,76.136842,,original,5.0,0.05,6,,698,615,,0.670312,0.0,0.894903,350,0.999158,41.02401,,0.013497,0.340713,0.0,0.0,0.0,50.16075
Frontier+Entropy,comm_limited,14,14000,,,,1,0.0,0.327608,3041.0,67.989474,,original,5.0,0.05,6,,1044,716,,0.711562,0.0,0.896171,325,0.988842,38.418898,,0.022804,0.352336,0.007474,0.0,0.0,52.177611
Frontier+Entropy,comm_limited,15,15000,,,,1,0.0,0.321674,2984.0,68.589474,,original,5.0,0.05,6,,983,744,,0.760729,0.0,0.889904,325,0.997579,38.58525,,0.017232,0.385233,0.001263,0.0,0.0,49.56783
Frontier+Entropy,comm_limited,16,16000,,,,1,0.0,0.418593,2489.237318,58.789474,,original,5.0,0.05,6,,352,304,,0.731979,0.0,0.897397,350,0.987895,33.013806,,0.023666,0.360577,0.008,0.0,0.0,41.986434
Frontier+Entropy,comm_limited,17,17000,,,,1,0.0,0.391526,2601.969231,61.526316,,original,5.0,0.05,6,,1011,714,,0.714896,0.0,0.90578,375,0.997263,37.31678,,0.02011,0.367892,0.001263,0.0,0.0,48.348425
Frontier+Entropy,comm_limited,18,18000,,,,1,0.0,0.212055,1931.0,79.673684,,original,5.0,0.05,6,,843,665,,0.760104,0.0,0.893999,550,0.997368,42.365734,,0.014383,0.390409,0.000737,0.0,0.0,46.115067
Frontier+Entropy,comm_limited,19,19000,,,,1,0.0,0.29086,2688.0,71.705263,,original,5.0,0.05,6,,1070,814,,0.724271,0.0,0.876695,400,0.999053,39.059816,,0.015293,0.36264,0.0,0.0,0.0,46.971348
Frontier+Entropy,comm_limited,20,20000,,,,1,0.0,0.28097,2593.0,72.705263,,original,5.0,0.05,6,,1222,783,,0.735938,0.0,0.849771,800,0.975789,39.31047,,0.027118,0.353225,0.018105,0.0,0.0,69.684967
