method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.399334,2340.085263,60.736842,,original,5.0,0.05,6,,361,342,,0.662604,0.0,0.881825,375,0.979053,37.09523,,0.020787,0.339993,0.018526,0.0,0.0,83.067876
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.338434,3145.0,66.894737,,original,5.0,0.05,6,,1145,876,,0.739062,0.0,0.8881,450,0.991684,37.311253,,0.016407,0.381382,0.004842,0.0,0.0,90.283672
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.250885,2304.0,75.747368,,original,5.0,0.05,6,,1219,778,,0.737812,0.0,0.85222,725,0.998211,39.967243,,0.016371,0.384606,0.0,0.0,0.0,94.789155
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.339163,3152.0,66.821053,,original,5.0,0.05,6,,1724,876,,0.723333,0.0,0.860331,500,0.995158,36.70675,,0.01979,0.373055,0.000737,0.0,0.0,103.308689
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.219863,2006.0,78.884211,,original,5.0,0.05,6,,1052,729,,0.760417,0.0,0.84816,650,0.998737,42.995066,,0.012867,0.386094,0.000421,0.0,0.0,61.914683
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.338747,2901.443882,66.863158,,original,5.0,0.05,6,,1028,758,,0.707917,0.0,0.808798,850,0.985053,36.748224,,0.020118,0.349993,0.012421,0.0,0.0,59.0399
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.265771,2447.0,74.242105,,original,5.0,0.05,6,,674,555,,0.721042,0.0,0.891416,450,0.998947,39.203201,,0.013828,0.357695,0.0,0.0,0.0,56.936881
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.333229,3095.0,67.421053,,original,5.0,0.05,6,,989,664,,0.728333,0.0,0.849973,700,0.996947,38.338141,,0.017253,0.351679,0.002316,0.0,0.0,63.302734
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.221736,2024.0,78.694737,,original,5.0,0.05,6,,972,745,,0.770104,0.0,0.875805,375,0.999053,41.993059,,0.01356,0.386802,0.0,0.0,0.0,62.093823
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.339059,3151.0,66.831579,,original,5.0,0.05,6,,1008,836,,0.74625,0.0,0.752368,1125,0.996105,36.951812,,0.017296,0.395723,0.001684,0.0,0.0,60.051521
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.288986,2670.0,71.894737,,original,5.0,0.05,6,,1474,978,,0.767604,0.0,0.836838,800,0.983474,37.850559,,0.017399,0.377247,0.012,0.0,0.0,68.66835
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.28326,2615.0,72.473684,,original,5.0,0.05,6,,1180,756,,0.785937,0.0,0.891888,475,0.996211,40.42653,,0.018955,0.39265,0.002526,0.0,0.0,55.828822
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.370081,3449.0,63.694737,,original,5.0,0.05,6,,494,482,,0.666146,0.0,0.86173,525,0.995158,35.743372,,0.016451,0.323422,0.001368,0.0,0.0,51.806501
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.339267,3153.0,66.810526,,original,5.0,0.05,6,,594,550,,0.721458,0.0,0.864978,600,0.996737,37.45774,,0.015771,0.361299,0.0,0.0,0.0,53.326638
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.455549,2235.270804,55.052632,,original,5.0,0.05,6,,948,635,,0.719479,0.0,0.823243,825,0.939053,34.647684,,0.022649,0.358337,0.055474,0.0,0.0,55.842421
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.266604,2455.0,74.157895,,original,5.0,0.05,6,,873,802,,0.776146,0.0,0.869177,425,0.997789,41.184872,,0.016681,0.399617,0.000105,0.0,0.0,54.39192
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.30939,2866.0,69.831579,,original,5.0,0.05,6,,954,810,,0.707708,0.0,0.890633,525,0.998947,39.19448,,0.015518,0.363471,0.000316,0.0,0.0,47.117835
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.35686,3119.074876,65.031579,,original,5.0,0.05,6,,450,378,,0.678958,0.0,0.858979,575,0.997789,37.481211,,0.017564,0.336499,0.001053,0.0,0.0,45.022404
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.369248,2404.047306,63.778947,,original,5.0,0.05,6,,649,597,,0.707708,0.0,0.879911,450,0.977474,35.858477,,0.014579,0.361996,0.021263,0.0,0.0,45.008473
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.297626,2753.0,71.021053,,original,5.0,0.05,6,,825,629,,0.742812,0.0,0.856838,675,0.997158,39.447556,,0.016163,0.362929,0.001684,0.0,0.0,46.034768
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.396211,3700.0,61.052632,,original,5.0,0.05,6,,664,560,,0.710417,0.0,0.87038,375,0.982947,35.518954,,0.01869,0.351733,0.011895,0.0,0.0,57.579946
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.320008,2968.0,68.757895,,original,5.0,0.05,6,,791,626,,0.690729,0.0,0.85866,650,0.997895,37.425191,,0.015445,0.362326,0.0,0.0,0.0,59.79361
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.332292,3086.0,67.515789,,original,5.0,0.05,6,,1535,931,,0.791042,0.0,0.841852,825,0.96,39.852671,,0.019626,0.393987,0.029579,0.0,0.0,68.751254
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.34822,3239.0,65.905263,,original,5.0,0.05,6,,569,544,,0.718437,0.0,0.897749,350,0.996526,36.79872,,0.016616,0.387893,0.0,0.0,0.0,62.494827
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.344993,3208.0,66.231579,,original,5.0,0.05,6,,609,547,,0.656979,0.0,0.889331,375,0.997895,37.427605,,0.013514,0.341562,0.0,0.0,0.0,57.140601
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.386113,3524.654523,62.073684,,original,5.0,0.05,6,,654,577,,0.6775,0.0,0.836135,625,0.997263,35.317063,,0.017947,0.346193,0.000737,0.0,0.0,56.59971
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.314907,2919.0,69.273684,,original,5.0,0.05,6,,606,488,,0.734479,0.0,0.888549,400,0.996316,38.175891,,0.017456,0.394278,0.000842,0.0,0.0,54.257339
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.267541,2464.0,74.063158,,original,5.0,0.05,6,,1606,912,,0.781563,0.0,0.878484,425,0.987474,40.867395,,0.015321,0.390813,0.009474,0.0,0.0,61.18796
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.383094,2136.742514,62.378947,,original,5.0,0.05,6,,646,517,,0.712708,0.0,0.907114,425,0.998842,39.366355,,0.016274,0.357461,0.0,0.0,0.0,44.552517
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.315324,2923.0,69.231579,,original,5.0,0.05,6,,1073,773,,0.663333,0.0,0.896362,400,0.998737,37.096556,,0.01474,0.347205,0.0,0.0,0.0,48.677638
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.321674,2984.0,68.589474,,original,5.0,0.05,6,,697,527,,0.66875,0.0,0.909146,350,0.998842,37.121849,,0.015479,0.345075,0.0,0.0,0.0,46.82219
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.268582,2474.0,73.957895,,original,5.0,0.05,6,,862,697,,0.746667,0.0,0.892614,350,0.999684,40.240026,,0.015953,0.365881,0.0,0.0,0.0,48.535719
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.341245,3172.0,66.610526,,original,5.0,0.05,6,,591,554,,0.723542,0.0,0.899063,300,0.996526,36.840868,,0.018928,0.361811,0.000947,0.0,0.0,46.685363
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.332605,3089.0,67.484211,,original,5.0,0.05,6,,1186,892,,0.800312,0.0,0.806845,1425,0.980526,36.797418,,0.025823,0.394585,0.014105,0.0,0.0,49.675567
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.293046,2709.0,71.484211,,original,5.0,0.05,6,,1241,887,,0.761042,0.0,0.873183,400,0.996842,38.865332,,0.016534,0.389232,0.000737,0.0,0.0,50.53594
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.315948,2929.0,69.168421,,original,5.0,0.05,6,,806,632,,0.666667,0.0,0.898979,425,0.999684,37.54622,,0.013544,0.333407,0.0,0.0,0.0,51.291576
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.29138,2693.0,71.652632,,original,5.0,0.05,6,,1052,795,,0.755938,0.0,0.894761,350,0.992737,39.317543,,0.018854,0.374424,0.005474,0.0,0.0,51.438042
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.374558,3124.551387,63.242105,,original,5.0,0.05,6,,1231,797,,0.69125,0.0,0.90513,375,0.999368,37.968046,,0.018091,0.34074,0.0,0.0,0.0,60.679785
