method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
GDOP,comm_limited,0,0,,,,1,0.0,0.377264,3518.0,62.968421,,original,5.0,0.05,6,,867,694,,0.727187,0.0,0.80385,1275,0.996105,32.856704,,0.020762,0.35835,0.0,0.0,0.0,62.799335
GDOP,comm_limited,3,3000,,,,1,0.0,0.293462,2713.0,71.442105,,original,5.0,0.05,6,,1072,844,,0.724688,0.0,0.85174,450,0.994105,37.68351,,0.017613,0.382681,0.003263,0.0,0.0,65.111073
GDOP,comm_limited,2,2000,,,,1,0.0,0.298563,2762.0,70.926316,,original,5.0,0.05,6,,1526,861,,0.755729,0.0,0.822165,575,0.989158,38.517158,,0.018041,0.378931,0.001474,0.0,0.0,66.912136
GDOP,comm_limited,1,1000,,,,1,0.0,0.351135,3267.0,65.610526,,original,5.0,0.05,6,,1404,1044,,0.664375,0.0,0.872327,550,1.0,35.113444,,0.014297,0.319797,0.0,0.0,0.0,76.562471
GDOP,comm_limited,4,4000,,,,1,0.0,0.337185,3133.0,67.021053,,original,5.0,0.05,6,,1355,894,,0.743646,0.0,0.877692,400,0.979368,35.813128,,0.019272,0.368894,0.015368,0.0,0.0,67.577902
GDOP,comm_limited,6,6000,,,,1,0.0,0.320945,2977.0,68.663158,,original,5.0,0.05,6,,1815,1049,,0.780729,0.0,0.842424,750,0.996737,37.176911,,0.017715,0.3734,0.0,0.0,0.0,65.916286
GDOP,comm_limited,5,5000,,,,1,0.0,0.347803,3038.245019,65.947368,,original,5.0,0.05,6,,697,573,,0.661667,0.0,0.883697,450,0.999579,34.933477,,0.014097,0.336608,0.0,0.0,0.0,70.274325
GDOP,comm_limited,7,7000,,,,1,0.0,0.397252,3710.0,60.947368,,original,5.0,0.05,6,,881,663,,0.582812,0.0,0.849539,575,0.996842,30.845954,,0.014942,0.286594,0.0,0.0,0.0,82.185058
GDOP,comm_limited,9,9000,,,,1,0.0,0.304081,2815.0,70.368421,,original,5.0,0.05,6,,907,747,,0.76,0.0,0.804366,1300,0.993579,37.376128,,0.020135,0.381534,0.000737,0.0,0.0,65.675535
GDOP,comm_limited,8,8000,,,,1,0.0,0.22309,2037.0,78.557895,,original,5.0,0.05,6,,1799,1022,,0.765208,0.0,0.84497,550,0.992947,40.971773,,0.016891,0.371898,0.005579,0.0,0.0,69.22653
GDOP,comm_limited,10,10000,,,,1,0.0,0.400271,2707.853402,60.642105,,original,5.0,0.05,6,,676,604,,0.571146,0.0,0.818836,775,0.952526,31.078286,,0.016417,0.291763,0.044105,0.0,0.0,82.878651
GDOP,comm_limited,11,11000,,,,1,0.0,0.365188,2954.449304,64.189474,,original,5.0,0.05,6,,968,679,,0.710104,0.0,0.878716,500,0.981789,33.210961,,0.02049,0.351424,0.014842,0.0,0.0,72.430185
GDOP,comm_limited,12,12000,,,,1,0.0,0.335311,3115.0,67.210526,,original,5.0,0.05,6,,891,662,,0.669375,0.0,0.802504,1075,0.992737,33.718661,,0.017976,0.337647,0.003263,0.0,0.0,65.806381
GDOP,comm_limited,13,13000,,,,1,0.0,0.309702,2869.0,69.8,,original,5.0,0.05,6,,801,615,,0.624479,0.0,0.884465,500,0.999895,36.263812,,0.012554,0.334277,0.0,0.0,0.0,76.525891
GDOP,comm_limited,14,14000,,,,1,0.0,0.283365,2616.0,72.463158,,original,5.0,0.05,6,,1029,866,,0.734792,0.0,0.876709,350,0.996842,37.705184,,0.015934,0.37288,0.001684,0.0,0.0,65.529713
GDOP,comm_limited,15,15000,,,,1,0.0,0.300021,2776.0,70.778947,,original,5.0,0.05,6,,1380,896,,0.731771,0.0,0.893678,350,0.994526,38.561796,,0.017492,0.353121,0.002,0.0,0.0,67.567456
GDOP,comm_limited,16,16000,,,,1,0.0,0.311784,2889.0,69.589474,,original,5.0,0.05,6,,837,675,,0.694792,0.0,0.891434,425,0.998105,36.459799,,0.014855,0.36174,0.0,0.0,0.0,67.4358
GDOP,comm_limited,17,17000,,,,1,0.0,0.428066,1910.826448,57.831579,,original,5.0,0.05,6,,819,564,,0.67375,0.0,0.879841,500,0.989789,33.318421,,0.021506,0.356274,0.002,0.0,0.0,72.433082
GDOP,comm_limited,18,18000,,,,1,0.0,0.301166,2787.0,70.663158,,original,5.0,0.05,6,,1017,782,,0.660312,0.0,0.834624,600,0.995895,33.890023,,0.016286,0.336934,0.0,0.0,0.0,71.132047
GDOP,comm_limited,19,19000,,,,1,0.0,0.351239,3234.247903,65.6,,original,5.0,0.05,6,,1373,980,,0.739167,0.0,0.779077,1375,0.993053,34.599434,,0.023526,0.374442,0.001053,0.0,0.0,64.407918
GDOP,comm_limited,20,20000,,,,1,0.0,0.380387,2769.980167,62.652632,,original,5.0,0.05,6,,781,599,,0.652604,0.0,0.852588,775,0.991474,33.150395,,0.017875,0.348467,0.001579,0.0,0.0,69.487056
GDOP,comm_limited,21,21000,,,,1,0.0,0.375911,3505.0,63.105263,,original,5.0,0.05,6,,947,556,,0.611354,0.0,0.758435,1175,0.996737,29.853036,,0.018709,0.308012,0.0,0.0,0.0,70.060184
GDOP,comm_limited,22,22000,,,,1,0.0,0.318343,2952.0,68.926316,,original,5.0,0.05,6,,873,621,,0.67375,0.0,0.888845,450,1.0,37.655211,,0.012973,0.334294,0.0,0.0,0.0,67.596732
GDOP,comm_limited,23,23000,,,,1,0.0,0.344576,3204.0,66.273684,,original,5.0,0.05,6,,1462,966,,0.775833,0.0,0.81029,600,0.904947,36.962934,,0.018919,0.401917,0.091789,0.0,0.0,59.860246
GDOP,comm_limited,24,24000,,,,1,0.0,0.286279,2644.0,72.168421,,original,5.0,0.05,6,,1132,872,,0.614896,0.0,0.836549,975,0.990737,37.237151,,0.015149,0.329882,0.007579,0.0,0.0,78.65842
GDOP,comm_limited,26,26000,,,,1,0.0,0.328336,3048.0,67.915789,,original,5.0,0.05,6,,1020,833,,0.731771,0.0,0.841663,500,0.994105,35.032987,,0.019234,0.380821,0.0,0.0,0.0,65.693247
GDOP,comm_limited,25,25000,,,,1,0.0,0.350094,3257.0,65.715789,,original,5.0,0.05,6,,1052,663,,0.661875,0.0,0.880761,450,0.998842,34.074405,,0.014514,0.328655,0.000421,0.0,0.0,82.159179
GDOP,comm_limited,27,27000,,,,1,0.0,0.414741,3878.0,59.178947,,original,5.0,0.05,6,,848,672,,0.636563,0.0,0.871771,550,0.999158,33.343474,,0.0145,0.336759,0.0,0.0,0.0,79.011328
GDOP,comm_limited,28,28000,,,,1,0.0,0.268999,2478.0,73.915789,,original,5.0,0.05,6,,1418,1004,,0.806146,0.0,0.817627,650,0.996947,37.737697,,0.0202,0.398136,0.000105,0.0,0.0,61.040517
GDOP,comm_limited,29,29000,,,,1,0.0,0.28857,2666.0,71.936842,,original,5.0,0.05,6,,968,767,,0.729479,0.0,0.862949,500,0.996632,37.351849,,0.01399,0.375003,0.0,0.0,0.0,64.889357
GDOP,comm_limited,30,30000,,,,1,0.0,0.294087,2719.0,71.378947,,original,5.0,0.05,6,,909,667,,0.741458,0.0,0.889117,375,0.996842,39.768832,,0.015621,0.39462,0.0,0.0,0.0,63.638667
GDOP,comm_limited,31,31000,,,,1,0.0,0.354986,3304.0,65.221053,,original,5.0,0.05,6,,811,564,,0.663333,0.0,0.855137,625,0.999158,34.669033,,0.013475,0.301024,0.0,0.0,0.0,75.239358
GDOP,comm_limited,32,32000,,,,1,0.0,0.181345,1636.0,82.778947,,original,5.0,0.05,6,,1063,833,,0.791771,0.0,0.885995,500,0.999579,43.890888,,0.013057,0.410963,0.000105,0.0,0.0,58.072019
GDOP,comm_limited,33,33000,,,,1,0.0,0.22996,2103.0,77.863158,,original,5.0,0.05,6,,871,656,,0.664792,0.0,0.881305,425,0.998211,38.064977,,0.01231,0.362753,0.001474,0.0,0.0,71.902688
GDOP,comm_limited,34,34000,,,,1,0.0,0.332084,3084.0,67.536842,,original,5.0,0.05,6,,1361,924,,0.722812,0.0,0.882355,400,0.985684,36.934309,,0.018643,0.379924,0.009263,0.0,0.0,70.030093
GDOP,comm_limited,35,35000,,,,1,0.0,0.432646,2774.966013,57.368421,,original,5.0,0.05,6,,726,495,,0.625417,0.0,0.822311,625,0.998316,30.687184,,0.016105,0.301781,0.000211,0.0,0.0,74.239359
GDOP,comm_limited,36,36000,,,,1,0.0,0.358005,3333.0,64.915789,,original,5.0,0.05,6,,1031,732,,0.702604,0.0,0.84245,650,0.993789,34.852497,,0.017285,0.358922,0.0,0.0,0.0,71.310313
GDOP,comm_limited,37,37000,,,,1,0.0,0.323756,3004.0,68.378947,,original,5.0,0.05,6,,1219,836,,0.677917,0.0,0.857234,450,0.997579,34.636875,,0.017017,0.323623,0.000526,0.0,0.0,65.067632
GDOP,comm_limited,38,38000,,,,1,0.0,0.357693,3330.0,64.947368,,original,5.0,0.05,6,,685,574,,0.742083,0.0,0.860419,650,0.999263,37.546796,,0.017447,0.3733,0.0,0.0,0.0,58.822159
GDOP,comm_limited,39,39000,,,,1,0.0,0.374349,3121.891928,63.263158,,original,5.0,0.05,6,,1155,969,,0.710208,0.0,0.858129,550,0.998421,34.951204,,0.018035,0.352747,0.0,0.0,0.0,53.77759
