method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Deploy-U,comm_limited,0,0,6190,6707,7253,0,100.0,0.389303,0.0,100.0,,original,5.0,0.05,2,,548,548,,0.84377,0.0,0.928748,2125,1.0,58.210593,6200,0.007861,0.441904,0.0,0.057863,0.00958,42.87728
Deploy-U,comm_limited,1,1000,5834,6310,6670,0,100.0,0.331174,0.0,100.0,,original,5.0,0.05,2,,1368,1368,,0.845022,0.0,0.925464,1450,1.0,56.101949,5850,0.008192,0.439301,0.0,0.051753,0.01021,41.205283
Deploy-U,comm_limited,2,2000,6269,6594,7399,0,100.0,0.383917,0.0,100.0,,original,5.0,0.05,2,,390,390,,0.822156,0.0,0.911519,1125,1.0,55.684638,6275,0.007887,0.420875,0.0,0.05779,0.01174,45.991298
Deploy-U,comm_limited,3,3000,5827,6154,6662,0,100.0,0.319971,0.0,100.0,,original,5.0,0.05,2,,1394,1394,,0.833834,0.0,0.888696,1775,1.0,53.428109,5850,0.008263,0.430257,0.0,0.06701,0.009235,41.205681
Deploy-U,comm_limited,4,4000,6504,7513,,0,100.0,0.420885,233.0,97.547368,,original,5.0,0.05,2,,295,295,,0.837938,0.0,0.86555,3600,1.0,56.004972,6525,0.007825,0.443106,0.0,0.06875,0.009375,47.055992
Deploy-U,comm_limited,5,5000,6691,6997,7353,0,100.0,0.399722,0.0,100.0,,original,5.0,0.05,2,,252,252,,0.826972,0.0,0.927499,875,1.0,56.311798,6700,0.007791,0.429585,0.0,0.062563,0.01087,45.075018
Deploy-U,comm_limited,6,6000,6105,6396,7035,0,100.0,0.342652,0.0,100.0,,original,5.0,0.05,2,,1248,1248,,0.847405,0.0,0.893655,3300,1.0,54.85595,6125,0.008105,0.434473,0.0,0.056194,0.009066,43.388567
Deploy-U,comm_limited,7,7000,5459,5914,6439,0,100.0,0.300751,0.0,100.0,,original,5.0,0.05,2,,1348,1348,,0.827812,0.0,0.913232,1300,1.0,56.24914,5475,0.008369,0.426647,0.0,0.06942,0.009423,40.032952
Deploy-U,comm_limited,8,8000,6046,6461,7427,0,100.0,0.386543,0.0,100.0,,original,5.0,0.05,2,,1292,1292,,0.842805,0.0,0.906665,2925,1.0,56.329296,6050,0.007856,0.441402,0.0,0.065745,0.008073,44.295187
Deploy-U,comm_limited,9,9000,6042,6378,7036,0,100.0,0.34591,0.0,100.0,,original,5.0,0.05,2,,1600,1600,,0.850847,0.0,0.89922,3475,1.0,55.521816,6050,0.008136,0.440652,0.0,0.058532,0.008263,40.917319
