method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.477098,2093.635581,52.873684,,original,5.0,0.05,6,1.25,163,162,,0.596042,0.0,0.876972,375,0.981263,33.248549,,0.020624,0.288908,0.016105,0.0,0.0,41.202769
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.465438,1881.668774,54.052632,,original,5.0,0.05,6,1.25,64,64,,0.608646,0.0,0.892956,325,0.992526,32.833148,,0.017984,0.297537,0.006316,0.0,0.0,41.409313
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.434936,2566.576819,57.136842,,original,5.0,0.05,6,1.25,128,127,,0.687813,0.0,0.882717,400,0.995158,34.48077,,0.022531,0.348686,0.001895,0.0,0.0,42.245601
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.485634,2149.037528,52.010526,,original,5.0,0.05,6,1.25,293,276,,0.705,0.0,0.855607,350,0.942737,32.471148,,0.024959,0.339094,0.047789,0.0,0.0,42.744902
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.490006,1743.275691,51.568421,,original,5.0,0.05,6,1.25,100,100,,0.643854,0.0,0.801095,750,0.962316,29.798589,,0.02583,0.318014,0.031895,0.0,0.0,42.116691
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.474391,1845.880632,53.147368,,original,5.0,0.05,6,1.25,130,127,,0.548125,0.0,0.871318,475,0.981579,32.505378,,0.015345,0.2589,0.015789,0.0,0.0,41.625434
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.480637,2287.759953,52.515789,,original,5.0,0.05,6,1.25,207,207,,0.673229,0.0,0.864707,500,0.993053,32.793707,,0.025549,0.352784,0.003789,0.0,0.0,43.395611
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.457422,2303.218045,54.863158,,original,5.0,0.05,6,1.25,140,140,,0.59125,0.0,0.881932,475,0.998211,32.724079,,0.017492,0.312963,0.000526,0.0,0.0,42.828836
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.452634,3167.695242,55.347368,,original,5.0,0.05,6,1.25,42,42,,0.557813,0.0,0.882072,450,0.997053,35.063882,,0.01588,0.288333,0.001579,0.0,0.0,43.3477
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.466375,2435.034866,53.957895,,original,5.0,0.05,6,1.25,78,78,,0.570417,0.0,0.857544,525,0.998842,33.092822,,0.018754,0.305965,0.000105,0.0,0.0,43.454562
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.484072,2222.35458,52.168421,,original,5.0,0.05,6,1.25,166,166,,0.667813,0.0,0.876843,400,0.990211,31.496388,,0.020274,0.352321,0.005895,0.0,0.0,44.518072
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.41776,3271.304693,58.873684,,original,5.0,0.05,6,1.25,154,138,,0.531563,0.0,0.901821,425,0.999158,34.570372,,0.015445,0.264663,0.0,0.0,0.0,44.745341
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.439205,2374.779467,56.705263,,original,5.0,0.05,6,1.25,155,132,,0.584896,0.0,0.868421,500,1.0,31.689365,,0.015355,0.296425,0.0,0.0,0.0,43.804407
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.496044,1322.472531,50.957895,,original,5.0,0.05,6,1.25,28,28,,0.628021,0.0,0.864827,575,0.995579,30.699898,,0.017174,0.324191,0.0,0.0,0.0,42.983537
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.475432,2428.490392,53.042105,,original,5.0,0.05,6,1.25,74,74,,0.582604,0.0,0.879176,575,0.995158,31.956655,,0.016871,0.291159,0.0,0.0,0.0,43.037597
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.497606,2033.197602,50.8,,original,5.0,0.05,6,1.25,151,149,,0.516042,0.0,0.873281,500,0.996842,31.542559,,0.016673,0.260283,0.001895,0.0,0.0,42.992146
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.441391,1578.097915,56.484211,,original,5.0,0.05,6,1.25,108,94,,0.692083,0.0,0.887877,400,0.99,33.583974,,0.020218,0.339053,0.008316,0.0,0.0,43.207237
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.49771,1827.330569,50.789474,,original,5.0,0.05,6,1.25,67,67,,0.658958,0.0,0.834273,825,0.987158,30.01601,,0.026188,0.33102,0.006737,0.0,0.0,43.380155
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.404851,2239.815072,60.178947,,original,5.0,0.05,6,1.25,185,185,,0.600313,0.0,0.872889,500,0.991263,34.72228,,0.015667,0.313814,0.008,0.0,0.0,42.708914
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.470331,2740.831043,53.557895,,original,5.0,0.05,6,1.25,192,169,,0.5525,0.0,0.881991,475,0.986842,31.958671,,0.021296,0.271141,0.010947,0.0,0.0,43.421596
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.424526,2705.18522,58.189474,,original,5.0,0.05,6,1.25,34,27,,0.513854,0.0,0.913333,325,0.999895,35.921421,,0.013398,0.251576,0.0,0.0,0.0,42.024861
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.410889,2909.66449,59.568421,,original,5.0,0.05,6,1.25,109,109,,0.548125,0.0,0.8966,425,0.996105,34.38378,,0.016871,0.288681,0.002421,0.0,0.0,43.231934
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.413596,3238.248649,59.294737,,original,5.0,0.05,6,1.25,213,191,,0.545104,0.0,0.855988,675,0.996,31.498694,,0.015977,0.275312,0.002,0.0,0.0,43.210179
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.389236,2046.448998,61.757895,,original,5.0,0.05,6,1.25,98,93,,0.648958,0.0,0.898618,375,0.991053,34.879747,,0.01641,0.337802,0.005474,0.0,0.0,43.174073
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.436082,3002.355652,57.021053,,original,5.0,0.05,6,1.25,109,109,,0.524167,0.0,0.865275,550,0.992737,32.729872,,0.015626,0.255684,0.004211,0.0,0.0,43.296706
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.409536,2833.475728,59.705263,,original,5.0,0.05,6,1.25,137,135,,0.596458,0.0,0.877663,425,1.0,32.600724,,0.015178,0.299395,0.0,0.0,0.0,43.871066
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.450135,1959.00948,55.6,,original,5.0,0.05,6,1.25,180,174,,0.667396,0.0,0.910004,375,0.998421,34.087132,,0.015912,0.332297,0.0,0.0,0.0,44.091071
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.438684,2286.892503,56.757895,,original,5.0,0.05,6,1.25,145,144,,0.631875,0.0,0.894514,325,0.979053,34.071441,,0.019513,0.322699,0.018632,0.0,0.0,43.784863
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.40787,3372.190289,59.873684,,original,5.0,0.05,6,1.25,13,13,,0.585729,0.0,0.885548,725,1.0,34.589842,,0.014756,0.287706,0.0,0.0,0.0,42.599188
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.506038,1725.620155,49.947368,,original,5.0,0.05,6,1.25,253,236,,0.689479,0.0,0.897729,375,0.994632,31.259122,,0.019992,0.355963,0.0,0.0,0.0,44.591156
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.49011,1348.619845,51.557895,,original,5.0,0.05,6,1.25,136,136,,0.676562,0.0,0.868017,375,0.968105,30.444,,0.024231,0.343718,0.027263,0.0,0.0,44.095951
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.436498,2711.395403,56.978947,,original,5.0,0.05,6,1.25,122,122,,0.512604,0.0,0.892321,425,0.993684,34.408181,,0.018322,0.241915,0.002947,0.0,0.0,44.088525
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.472413,2106.375092,53.347368,,original,5.0,0.05,6,1.25,66,66,,0.604062,0.0,0.831386,500,0.939053,31.663033,,0.027484,0.313318,0.055789,0.0,0.0,44.075257
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.430356,2243.008353,57.6,,original,5.0,0.05,6,1.25,54,54,,0.595833,0.0,0.858543,800,0.998737,33.535467,,0.015583,0.308372,0.000737,0.0,0.0,43.307933
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.460337,1879.42057,54.568421,,original,5.0,0.05,6,1.25,112,112,,0.547396,0.0,0.907656,375,0.996842,32.401026,,0.019141,0.281007,0.000105,0.0,0.0,42.981567
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.421091,2555.068126,58.536842,,original,5.0,0.05,6,1.25,239,208,,0.642188,0.0,0.900282,350,0.994,33.899905,,0.016614,0.319316,0.004947,0.0,0.0,45.377545
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.416302,2318.720044,59.021053,,original,5.0,0.05,6,1.25,176,163,,0.594896,0.0,0.873632,600,0.995263,33.187714,,0.017785,0.315735,0.000421,0.0,0.0,44.808848
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.445659,1556.687602,56.052632,,original,5.0,0.05,6,1.25,96,96,,0.603958,0.0,0.86841,475,0.990316,33.308431,,0.01786,0.317671,0.007579,0.0,0.0,45.694053
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.44035,2464.220915,56.589474,,original,5.0,0.05,6,1.25,454,370,,0.635208,0.0,0.889706,350,0.998211,32.410296,,0.018829,0.324535,0.000316,0.0,0.0,46.964977
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.478139,1707.325542,52.768421,,original,5.0,0.05,6,1.25,255,237,,0.691979,0.0,0.897017,400,0.987474,31.73903,,0.019183,0.347858,0.009684,0.0,0.0,44.872675
