step,ambiguous_frac
149,0.04686524
150,0.04644866
151,0.04790669
152,0.04769840
153,0.04749011
154,0.04769840
155,0.04873985
156,0.04811498
157,0.04853156
158,0.04957301
159,0.04894814
160,0.05019788
161,0.05123933
162,0.05165591
163,0.05228077
164,0.05311393
165,0.05353051
166,0.05353051
167,0.05353051
168,0.05394709
169,0.05394709
170,0.05436367
171,0.05394709
172,0.05415538
173,0.05436367
174,0.05457196
175,0.05457196
176,0.05373880
177,0.05373880
178,0.05373880
179,0.05415538
180,0.05373880
181,0.05478025
182,0.05415538
183,0.05540512
184,0.05498854
185,0.05498854
186,0.05478025
187,0.05561341
188,0.05540512
189,0.05540512
190,0.05457196
191,0.05498854
192,0.05498854
193,0.05540512
194,0.05519683
195,0.05478025
196,0.05436367
197,0.05394709
198,0.05332222
199,0.05311393
200,0.05311393
201,0.05311393
202,0.05311393
203,0.05332222
204,0.05311393
205,0.05332222
206,0.05290564
207,0.05311393
208,0.05353051
209,0.05290564
210,0.05478025
211,0.05436367
212,0.05436367
213,0.05394709
214,0.05478025
215,0.05498854
216,0.05478025
217,0.05498854
218,0.05457196
219,0.05519683
220,0.05498854
221,0.05582170
222,0.05623828
223,0.05623828
224,0.05644657
225,0.05644657
226,0.05602999
227,0.05561341
228,0.05623828
229,0.05623828
230,0.05623828
231,0.05665486
232,0.05644657
233,0.05623828
234,0.05644657
235,0.05707144
236,0.05769631
237,0.05790460
238,0.05811289
239,0.05769631
240,0.05727973
241,0.05686315
242,0.05644657
243,0.05602999
244,0.05582170
245,0.05582170
246,0.05582170
247,0.05582170
248,0.05561341
249,0.05540512
250,0.05623828
251,0.05644657
252,0.05602999
253,0.05602999
254,0.05602999
255,0.05561341
256,0.05540512
257,0.05561341
258,0.05540512
259,0.05498854
260,0.05457196
261,0.05436367
262,0.05519683
263,0.05519683
264,0.05540512
265,0.05602999
266,0.05623828
267,0.05707144
268,0.05665486
269,0.05623828
270,0.05686315
271,0.05644657
272,0.05686315
273,0.05644657
274,0.05644657
275,0.05602999
276,0.05644657
277,0.05561341
278,0.05707144
279,0.05686315
280,0.05727973
281,0.05686315
282,0.05873776
283,0.05832118
284,0.05915434
285,0.05915434
286,0.06040408
287,0.06061237
288,0.06227869
289,0.06207040
290,0.06123724
291,0.06123724
292,0.06144553
293,0.06186211
294,0.06227869
295,0.06227869
296,0.06227869
297,0.06248698
298,0.06602791
299,0.06540304
300,0.06561133
301,0.06686107
302,0.06623620
303,0.06581962
304,0.06519475
305,0.06477817
306,0.06477817
307,0.06436159
308,0.06415330
309,0.06415330
310,0.06394501
311,0.06352843
312,0.06540304
313,0.06644449
314,0.06748594
315,0.06665278
316,0.06623620
317,0.06602791
318,0.06644449
319,0.06706936
320,0.06811081
321,0.06790252
322,0.06873568
323,0.06915226
324,0.06873568
325,0.06894397
326,0.06915226
327,0.06894397
328,0.06894397
329,0.06915226
330,0.06915226
331,0.06936055
332,0.06894397
333,0.06894397
334,0.06915226
335,0.07040200
336,0.07102687
337,0.07061029
338,0.07061029
339,0.07144345
340,0.07165174
341,0.07144345
342,0.07081858
343,0.07061029
344,0.07019371
345,0.06977713
346,0.06998542
347,0.06977713
348,0.07040200
349,0.07061029
350,0.06998542
351,0.06977713
352,0.06915226
353,0.06977713
354,0.06998542
355,0.07061029
356,0.07102687
357,0.07081858
358,0.07081858
359,0.07019371
360,0.07019371
361,0.07019371
362,0.07081858
363,0.07040200
364,0.07144345
365,0.07123516
366,0.07206832
367,0.07165174
368,0.07165174
369,0.07144345
370,0.07269319
371,0.07415122
372,0.07373464
373,0.07310977
374,0.07310977
375,0.07331806
376,0.07352635
377,0.07540096
378,0.07665070
379,0.07769215
380,0.07665070
381,0.07831702
382,0.07873360
383,0.07873360
384,0.07790044
385,0.07769215
386,0.07831702
387,0.07873360
388,0.07977505
389,0.07998334
390,0.07977505
391,0.07977505
392,0.07998334
393,0.07935847
394,0.08019163
395,0.08019163
396,0.08060821
397,0.08144137
398,0.08206624
399,0.08185795
400,0.08248282
401,0.08352427
402,0.08310769
403,0.08352427
404,0.08331598
405,0.08456572
406,0.08623203
407,0.08581546
408,0.08477401
409,0.08414914
410,0.08373256
411,0.08435743
412,0.08560717
413,0.08560717
414,0.08519059
415,0.08560717
416,0.08581546
417,0.08810664
418,0.08727348
419,0.08685690
420,0.08748177
421,0.08748177
422,0.08769006
423,0.08831493
424,0.08852322
425,0.08914809
426,0.08935638
427,0.08893980
428,0.08831493
429,0.08789835
430,0.08769006
431,0.08769006
432,0.08810664
433,0.08914809
434,0.08893980
435,0.08852322
436,0.08956467
437,0.09039783
438,0.09102270
439,0.09102270
440,0.09039783
441,0.09102270
442,0.09060612
443,0.08998125
444,0.09060612
445,0.09102270
446,0.09248073
447,0.09206415
448,0.09185586
449,0.09164757
450,0.09185586
451,0.09185586
452,0.09143928
453,0.09123099
454,0.09123099
455,0.09123099
456,0.09123099
457,0.09102270
458,0.09102270
459,0.09123099
460,0.09123099
461,0.09060612
462,0.09102270
463,0.09164757
464,0.09123099
465,0.09102270
466,0.09081441
467,0.08998125
468,0.08956467
469,0.08935638
470,0.08914809
471,0.08893980
472,0.08873151
473,0.08852322
474,0.08852322
475,0.08852322
476,0.08831493
477,0.08893980
478,0.08852322
479,0.08852322
480,0.08852322
481,0.08789835
482,0.08789835
483,0.08769006
484,0.08769006
485,0.08810664
486,0.08789835
487,0.08727348
488,0.08789835
489,0.08852322
490,0.08914809
491,0.08893980
492,0.08893980
493,0.08935638
494,0.09039783
495,0.08998125
496,0.09060612
497,0.09081441
498,0.09039783
499,0.09018954
500,0.09039783
501,0.09018954
502,0.09060612
503,0.09060612
504,0.09018954
505,0.09039783
506,0.09081441
507,0.09081441
508,0.09060612
509,0.09018954
510,0.09018954
511,0.08977296
512,0.09039783
513,0.08977296
514,0.09018954
515,0.09018954
516,0.08998125
517,0.09081441
518,0.09081441
519,0.09123099
520,0.09102270
521,0.09081441
522,0.09060612
523,0.09039783
524,0.08998125
525,0.08998125
526,0.08977296
527,0.08977296
528,0.08935638
529,0.08956467
530,0.08935638
531,0.08914809
532,0.09039783
533,0.08998125
534,0.08956467
535,0.08914809
536,0.08998125
537,0.08956467
538,0.09018954
539,0.08998125
540,0.08956467
541,0.08956467
542,0.08956467
543,0.08914809
544,0.08977296
545,0.08956467
546,0.08977296
547,0.08977296
548,0.08935638
549,0.08998125
550,0.08998125
551,0.08998125
552,0.08956467
553,0.08998125
554,0.08977296
555,0.08956467
556,0.08914809
557,0.08977296
558,0.08935638
559,0.08956467
560,0.08935638
561,0.09102270
562,0.09060612
563,0.09185586
564,0.09164757
565,0.09143928
566,0.09102270
567,0.09123099
568,0.09102270
569,0.08998125
570,0.08956467
571,0.08977296
572,0.08956467
573,0.08956467
574,0.08935638
575,0.08914809
576,0.08893980
577,0.08893980
578,0.08893980
579,0.08935638
580,0.08935638
581,0.08914809
582,0.08873151
583,0.08893980
584,0.08873151
585,0.08914809
586,0.08998125
587,0.08998125
588,0.08956467
589,0.08977296
590,0.08893980
591,0.08914809
592,0.08873151
593,0.08998125
594,0.08998125
595,0.09060612
596,0.09143928
597,0.09102270
598,0.09081441
599,0.09185586
600,0.09164757
601,0.09248073
602,0.09164757
603,0.09185586
604,0.09289731
605,0.09310560
606,0.09248073
607,0.09393876
608,0.09477192
609,0.09539679
610,0.09602166
611,0.09643824
612,0.09581337
613,0.09643824
614,0.09602166
615,0.09581337
616,0.09539679
617,0.09518850
618,0.09477192
619,0.09456363
620,0.09581337
621,0.09581337
622,0.09560508
623,0.09581337
624,0.09602166
625,0.09622995
626,0.09664653
627,0.09581337
628,0.09539679
629,0.09539679
630,0.09539679
631,0.09539679
632,0.09622995
633,0.09581337
634,0.09539679
635,0.09539679
636,0.09539679
637,0.09539679
638,0.09539679
639,0.09498021
640,0.09539679
641,0.09518850
642,0.09518850
643,0.09539679
644,0.09602166
645,0.09539679
646,0.09602166
647,0.09539679
648,0.09539679
649,0.09518850
650,0.09498021
651,0.09498021
652,0.09477192
653,0.09456363
654,0.09539679
655,0.09581337
656,0.09622995
657,0.09560508
658,0.09539679
659,0.09602166
660,0.09685482
661,0.09789627
662,0.09872943
663,0.09810456
664,0.09768798
665,0.09727140
666,0.09706311
667,0.09768798
668,0.09747969
669,0.09831285
670,0.09831285
671,0.09893772
672,0.09872943
673,0.09852114
674,0.09810456
675,0.09810456
676,0.09935430
677,0.09977088
678,0.10018746
679,0.10018746
680,0.10060404
681,0.10122891
682,0.10122891
683,0.10185378
684,0.10206207
685,0.10143720
686,0.10122891
687,0.10122891
688,0.10122891
689,0.10081233
690,0.10060404
691,0.10060404
692,0.10060404
693,0.10081233
694,0.10143720
695,0.10122891
696,0.10102062
697,0.10164549
698,0.10143720
699,0.10122891
700,0.10206207
701,0.10164549
702,0.10143720
703,0.10102062
704,0.10164549
705,0.10102062
706,0.10143720
707,0.10102062
708,0.10102062
709,0.10081233
710,0.10102062
711,0.10081233
712,0.10081233
713,0.10081233
714,0.10227036
715,0.10310352
716,0.10331181
717,0.10372839
718,0.10393668
719,0.10372839
720,0.10393668
721,0.10456155
722,0.10476984
723,0.10497813
724,0.10497813
725,0.10497813
726,0.10539471
727,0.10539471
728,0.10518642
729,0.10622787
730,0.10539471
731,0.10476984
732,0.10497813
733,0.10476984
734,0.10456155
735,0.10414497
736,0.10435326
737,0.10414497
738,0.10435326
739,0.10393668
740,0.10393668
741,0.10414497
742,0.10393668
743,0.10456155
744,0.10435326
745,0.10456155
746,0.10414497
747,0.10497813
748,0.10456155
749,0.10518642
750,0.10518642
751,0.10497813
752,0.10435326
753,0.10539471
754,0.10581129
755,0.10539471
756,0.10601958
757,0.10581129
758,0.10601958
759,0.10560300
760,0.10560300
761,0.10560300
762,0.10581129
763,0.10539471
764,0.10601958
765,0.10581129
766,0.10622787
767,0.10664445
768,0.10622787
769,0.10581129
770,0.10685274
771,0.10664445
772,0.10685274
773,0.10622787
774,0.10685274
775,0.10685274
776,0.10706103
777,0.10685274
778,0.10831077
779,0.10810248
780,0.10872735
781,0.10810248
782,0.10831077
783,0.10810248
784,0.10914393
785,0.10976880
786,0.11039367
787,0.11039367
788,0.11226828
789,0.11330973
790,0.11268486
791,0.11268486
792,0.11268486
793,0.11268486
794,0.11164341
795,0.11289315
796,0.11289315
797,0.11393460
798,0.11393460
799,0.11372631
800,0.11330973
801,0.11330973
802,0.11351802
803,0.11289315
804,0.11289315
805,0.11247657
806,0.11372631
807,0.11330973
808,0.11289315
809,0.11289315
810,0.11289315
811,0.11289315
812,0.11247657
813,0.11268486
814,0.11247657
815,0.11205999
816,0.11226828
817,0.11205999
818,0.11226828
819,0.11205999
820,0.11289315
821,0.11268486
822,0.11393460
823,0.11393460
824,0.11476776
825,0.11476776
826,0.11726724
827,0.11664237
828,0.11685066
829,0.11622579
830,0.11664237
831,0.11643408
832,0.11643408
833,0.11601750
834,0.11560092
835,0.11539263
836,0.11601750
837,0.11580921
838,0.11601750
839,0.11580921
840,0.11560092
841,0.11560092
842,0.11580921
843,0.11560092
844,0.11539263
845,0.11497605
846,0.11476776
847,0.11476776
848,0.11622579
849,0.11601750
850,0.11622579
851,0.11622579
852,0.11685066
853,0.11622579
854,0.11622579
855,0.11601750
856,0.11580921
857,0.11643408
858,0.11622579
859,0.11705895
860,0.11705895
861,0.11705895
862,0.11664237
863,0.11789211
864,0.11747553
865,0.11705895
866,0.11685066
867,0.11726724
868,0.11747553
869,0.11789211
870,0.11726724
871,0.11705895
872,0.11685066
873,0.11664237
874,0.11643408
875,0.11601750
876,0.11664237
877,0.11643408
878,0.11685066
879,0.11622579
880,0.11580921
881,0.11580921
882,0.11580921
883,0.11539263
884,0.11580921
885,0.11580921
886,0.11580921
887,0.11580921
888,0.11560092
889,0.11560092
890,0.11601750
891,0.11560092
892,0.11560092
893,0.11518434
894,0.11580921
895,0.11560092
896,0.11601750
897,0.11560092
898,0.11518434
899,0.11476776
900,0.11455947
901,0.11455947
902,0.11455947
903,0.11455947
904,0.11455947
905,0.11435118
906,0.11518434
907,0.11476776
908,0.11580921
909,0.11539263
910,0.11539263
911,0.11518434
912,0.11601750
913,0.11622579
914,0.11685066
915,0.11768382
916,0.11747553
917,0.11810040
918,0.11872527
919,0.11851698
920,0.11935014
921,0.11935014
922,0.12101645
923,0.12039159
924,0.12018330
925,0.12080816
926,0.12039159
927,0.11976672
928,0.11997501
929,0.11955843
930,0.12080816
931,0.12101645
932,0.12164132
933,0.12143303
934,0.12164132
935,0.12101645
936,0.12059988
937,0.12059988
938,0.12101645
939,0.12122474
940,0.12101645
941,0.12059988
942,0.11997501
943,0.11976672
944,0.12039159
945,0.11997501
946,0.12059988
947,0.12080816
948,0.12039159
949,0.11997501
950,0.12122474
951,0.12101645
952,0.12039159
953,0.12018330
954,0.11955843
955,0.11997501
956,0.11976672
957,0.12039159
958,0.12059988
959,0.11997501
960,0.11955843
961,0.11935014
962,0.11955843
963,0.11955843
964,0.11955843
965,0.11914185
966,0.11935014
967,0.11935014
968,0.12143303
969,0.12101645
970,0.12184961
971,0.12143303
972,0.12184961
973,0.12164132
974,0.12205790
975,0.12164132
976,0.12101645
977,0.12080816
978,0.12059988
979,0.12059988
980,0.12059988
981,0.12059988
982,0.12039159
983,0.12018330
984,0.12101645
985,0.12101645
986,0.12080816
987,0.12059988
988,0.12039159
989,0.12018330
990,0.12101645
991,0.12059988
992,0.12018330
993,0.11997501
994,0.11955843
995,0.11955843
996,0.11955843
997,0.11955843
998,0.11955843
999,0.11955843
1000,0.11955843
1001,0.11955843
1002,0.11955843
1003,0.11935014
1004,0.11914185
1005,0.11914185
1006,0.11914185
1007,0.11914185
1008,0.11914185
1009,0.11914185
1010,0.11955843
1011,0.11935014
1012,0.11955843
1013,0.11955843
1014,0.11914185
1015,0.11893356
1016,0.11935014
1017,0.11893356
1018,0.12080816
1019,0.12018330
1020,0.12143303
1021,0.12080816
1022,0.12184961
1023,0.12143303
1024,0.12143303
1025,0.12101645
1026,0.12309935
1027,0.12289106
1028,0.12247448
1029,0.12184961
1030,0.12289106
1031,0.12247448
1032,0.12184961
1033,0.12268277
1034,0.12268277
1035,0.12268277
1036,0.12226619
1037,0.12184961
1038,0.12247448
1039,0.12184961
1040,0.12205790
1041,0.12268277
1042,0.12289106
1043,0.12289106
1044,0.12289106
1045,0.12247448
1046,0.12226619
1047,0.12226619
1048,0.12226619
1049,0.12226619
1050,0.12226619
1051,0.12184961
1052,0.12143303
1053,0.12122474
1054,0.12205790
1055,0.12164132
1056,0.12122474
1057,0.12101645
1058,0.12101645
1059,0.12101645
1060,0.12059988
1061,0.12039159
1062,0.12039159
1063,0.12039159
1064,0.12039159
1065,0.12039159
1066,0.12039159
1067,0.12039159
1068,0.12039159
1069,0.12039159
1070,0.12101645
1071,0.12101645
1072,0.12059988
1073,0.12122474
1074,0.12101645
1075,0.12101645
1076,0.12080816
1077,0.12059988
1078,0.12059988
1079,0.12059988
1080,0.12059988
1081,0.12059988
1082,0.12059988
1083,0.12039159
1084,0.12039159
1085,0.12039159
1086,0.12039159
1087,0.12039159
1088,0.12039159
1089,0.12039159
1090,0.12059988
1091,0.12039159
1092,0.12122474
1093,0.12080816
1094,0.12164132
1095,0.12143303
1096,0.12164132
1097,0.12143303
1098,0.12101645
1099,0.12122474
1100,0.12101645
1101,0.12080816
1102,0.12039159
1103,0.12039159
1104,0.12039159
1105,0.12039159
1106,0.12039159
1107,0.12039159
1108,0.12039159
1109,0.12039159
1110,0.12039159
1111,0.12039159
1112,0.12039159
1113,0.12039159
1114,0.12039159
1115,0.12059988
1116,0.12018330
1117,0.11997501
1118,0.11997501
1119,0.11997501
1120,0.11997501
1121,0.11997501
1122,0.11997501
1123,0.11997501
1124,0.11997501
1125,0.12018330
1126,0.12018330
1127,0.11976672
1128,0.12247448
1129,0.12205790
1130,0.12164132
1131,0.12164132
1132,0.12122474
1133,0.12226619
1134,0.12205790
1135,0.12184961
1136,0.12164132
1137,0.12164132
1138,0.12226619
1139,0.12205790
1140,0.12268277
1141,0.12330764
1142,0.12330764
1143,0.12497396
1144,0.12476567
1145,0.12455738
1146,0.12476567
1147,0.12414080
1148,0.12372422
1149,0.12434909
1150,0.12414080
1151,0.12393251
1152,0.12372422
1153,0.12351593
1154,0.12351593
1155,0.12518225
1156,0.12601541
1157,0.12601541
1158,0.12559883
1159,0.12559883
1160,0.12518225
1161,0.12601541
1162,0.12601541
1163,0.12643199
1164,0.12664028
1165,0.12684857
1166,0.12601541
1167,0.12643199
1168,0.12622370
1169,0.12601541
1170,0.12559883
1171,0.12580712
1172,0.12559883
1173,0.12643199
1174,0.12622370
1175,0.12601541
1176,0.12580712
1177,0.12726515
1178,0.12684857
1179,0.12684857
1180,0.12622370
1181,0.12664028
1182,0.12643199
1183,0.12622370
1184,0.12601541
1185,0.12684857
1186,0.12726515
1187,0.12872318
1188,0.12809831
1189,0.12851489
1190,0.12809831
1191,0.12893147
1192,0.12851489
1193,0.12997292
1194,0.12976463
1195,0.12955634
1196,0.12976463
1197,0.12955634
1198,0.12997292
1199,0.13122266
1200,0.13059779
1201,0.12997292
1202,0.13184753
1203,0.13184753
1204,0.13205582
1205,0.13288898
1206,0.13247240
1207,0.13226411
1208,0.13184753
1209,0.13143095
1210,0.13309727
1211,0.13247240
1212,0.13268069
1213,0.13226411
1214,0.13143095
1215,0.13226411
1216,0.13205582
1217,0.13268069
1218,0.13226411
1219,0.13247240
1220,0.13184753
1221,0.13122266
1222,0.13143095
1223,0.13122266
1224,0.13143095
1225,0.13101437
1226,0.13059779
1227,0.13059779
1228,0.13059779
1229,0.13059779
1230,0.13059779
1231,0.13080608
1232,0.13059779
1233,0.13018121
1234,0.13038950
1235,0.13018121
1236,0.12997292
1237,0.12997292
1238,0.12997292
1239,0.13122266
1240,0.13059779
1241,0.13018121
1242,0.12997292
1243,0.13080608
1244,0.13101437
1245,0.13122266
1246,0.13184753
1247,0.13163924
1248,0.13101437
1249,0.13122266
1250,0.13059779
1251,0.13143095
1252,0.13101437
1253,0.13143095
1254,0.13080608
1255,0.13080608
1256,0.13059779
1257,0.13101437
1258,0.13038950
1259,0.13101437
1260,0.13163924
1261,0.13122266
1262,0.13080608
1263,0.13080608
1264,0.13038950
1265,0.12997292
1266,0.12976463
1267,0.12976463
1268,0.12955634
1269,0.12955634
1270,0.12934805
1271,0.12934805
1272,0.12934805
1273,0.12934805
1274,0.12934805
1275,0.12913976
1276,0.12913976
1277,0.12913976
1278,0.12913976
1279,0.12976463
1280,0.12976463
1281,0.12955634
1282,0.12934805
1283,0.12893147
1284,0.12872318
1285,0.12872318
1286,0.12955634
1287,0.13059779
1288,0.12997292
1289,0.13038950
1290,0.12997292
1291,0.12997292
1292,0.12997292
1293,0.12955634
1294,0.12976463
1295,0.12955634
1296,0.12976463
1297,0.13038950
1298,0.13059779
1299,0.13018121
1300,0.13018121
1301,0.13101437
1302,0.13059779
1303,0.13122266
1304,0.13101437
1305,0.13122266
1306,0.13101437
1307,0.13122266
1308,0.13101437
1309,0.13184753
1310,0.13184753
1311,0.13268069
1312,0.13226411
1313,0.13205582
1314,0.13184753
1315,0.13205582
1316,0.13184753
1317,0.13205582
1318,0.13184753
1319,0.13247240
1320,0.13226411
1321,0.13309727
1322,0.13288898
1323,0.13268069
