method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.3401,3161.0,66.726316,,original,5.0,0.05,6,,808,702,,0.751771,0.0,0.889653,325,0.994316,38.353326,,0.018721,0.327868,0.002211,0.0,0.0,82.909697
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.206642,1879.0,80.221053,,original,5.0,0.05,6,,958,715,,0.775,0.0,0.900923,275,0.996842,39.961799,,0.018402,0.348298,0.0,0.0,0.0,84.839704
Coverage-U,comm_limited,0,0,,,,1,0.0,0.356756,3321.0,65.042105,,original,5.0,0.05,6,,1071,763,,0.748542,0.0,0.892123,500,0.999895,37.472655,,0.016757,0.348785,0.0,0.0,0.0,88.538639
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.352176,3277.0,65.505263,,original,5.0,0.05,6,,1383,1010,,0.81375,0.0,0.871735,300,0.975579,37.072543,,0.032004,0.355034,0.014421,0.0,0.0,89.908354
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.295649,2734.0,71.221053,,original,5.0,0.05,6,,648,556,,0.739479,0.0,0.915891,325,0.998316,39.182855,,0.01821,0.337037,0.000632,0.0,0.0,86.132376
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.335728,3119.0,67.168421,,original,5.0,0.05,6,,771,694,,0.744167,0.0,0.907357,375,0.998526,37.890957,,0.017554,0.338816,0.0,0.0,0.0,89.616101
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.263689,2427.0,74.452632,,original,5.0,0.05,6,,1220,887,,0.796354,0.0,0.891185,400,0.998632,40.542293,,0.016244,0.347079,0.000316,0.0,0.0,95.290612
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.261191,2403.0,74.705263,,original,5.0,0.05,6,,1515,801,,0.749479,0.0,0.911264,375,0.996526,39.954799,,0.015441,0.336045,0.001895,0.0,0.0,104.336485
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.221632,2023.0,78.705263,,original,5.0,0.05,6,,960,715,,0.751146,0.0,0.933448,200,0.999053,41.52976,,0.016735,0.329457,0.0,0.0,0.0,91.361293
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.34468,3205.0,66.263158,,original,5.0,0.05,6,,825,677,,0.780729,0.0,0.852244,575,0.996737,37.066898,,0.021566,0.351508,0.000842,0.0,0.0,92.049883
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.269623,2484.0,73.852632,,original,5.0,0.05,6,,801,639,,0.757188,0.0,0.866739,500,0.999895,40.119789,,0.014925,0.332154,0.0,0.0,0.0,87.710949
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.272642,2513.0,73.547368,,original,5.0,0.05,6,,777,558,,0.775417,0.0,0.934198,250,0.996947,39.049582,,0.017915,0.356991,0.000211,0.0,0.0,83.752075
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.309494,2867.0,69.821053,,original,5.0,0.05,6,,746,635,,0.741458,0.0,0.910007,375,0.991789,38.546352,,0.024109,0.329391,0.004105,0.0,0.0,85.010461
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.301374,2789.0,70.642105,,original,5.0,0.05,6,,1067,836,,0.800104,0.0,0.858272,875,0.984105,38.392036,,0.030304,0.362015,0.007579,0.0,0.0,83.852186
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.341037,3170.0,66.631579,,original,5.0,0.05,6,,1219,761,,0.720417,0.0,0.915318,400,0.998,37.317704,,0.017716,0.333869,0.000421,0.0,0.0,97.374716
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.28097,2593.0,72.705263,,original,5.0,0.05,6,,1177,764,,0.764271,0.0,0.893067,575,0.989684,40.42553,,0.01842,0.340241,0.007263,0.0,0.0,91.699325
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.367166,3421.0,63.989474,,original,5.0,0.05,6,,638,553,,0.726562,0.0,0.840978,475,0.917789,37.265688,,0.020292,0.337102,0.075579,0.0,0.0,83.726603
