method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier-Bounded,comm_limited,0,0,,,,1,0.0,0.33427,3105.0,67.315789,,original,5.0,0.05,6,,430,393,,0.723437,0.0,0.873539,450,0.997474,37.675431,,0.020542,0.317769,0.001053,0.0,0.0,82.704346
Frontier-Bounded,comm_limited,3,3000,,,,1,0.0,0.309286,2865.0,69.842105,,original,5.0,0.05,6,,895,657,,0.721042,0.0,0.915968,350,0.995895,38.820714,,0.020823,0.335632,0.001789,0.0,0.0,85.562151
Frontier-Bounded,comm_limited,1,1000,,,,1,0.0,0.30304,2805.0,70.473684,,original,5.0,0.05,6,,1105,805,,0.787083,0.0,0.896349,375,0.996421,39.368174,,0.022046,0.347281,0.001474,0.0,0.0,87.334007
Frontier-Bounded,comm_limited,2,2000,,,,1,0.0,0.353217,3287.0,65.4,,original,5.0,0.05,6,,1125,745,,0.748125,0.0,0.913197,250,0.998526,36.337194,,0.019524,0.33272,0.000316,0.0,0.0,90.252444
Frontier-Bounded,comm_limited,4,4000,,,,1,0.0,0.360296,3355.0,64.684211,,original,5.0,0.05,6,,424,374,,0.792083,0.0,0.900363,300,0.997368,38.504411,,0.023323,0.361166,0.000947,0.0,0.0,84.752144
Frontier-Bounded,comm_limited,6,6000,,,,1,0.0,0.390902,2585.584045,61.589474,,original,5.0,0.05,6,,350,327,,0.690729,0.0,0.901479,475,0.997789,36.149622,,0.02256,0.307656,0.000632,0.0,0.0,87.711846
Frontier-Bounded,comm_limited,5,5000,,,,1,0.0,0.269519,2483.0,73.863158,,original,5.0,0.05,6,,1046,749,,0.793021,0.0,0.871837,350,0.998526,41.690115,,0.016596,0.347225,0.000316,0.0,0.0,91.189192
Frontier-Bounded,comm_limited,7,7000,,,,1,0.0,0.317718,2946.0,68.989474,,original,5.0,0.05,6,,940,648,,0.72375,0.0,0.879868,400,0.991263,36.827428,,0.020734,0.31395,0.005053,0.0,0.0,96.843702
Frontier-Bounded,comm_limited,8,8000,,,,1,0.0,0.234749,2149.0,77.378947,,original,5.0,0.05,6,,1019,817,,0.809896,0.0,0.847745,1200,0.999789,40.666951,,0.015072,0.361666,0.0,0.0,0.0,94.203628
Frontier-Bounded,comm_limited,9,9000,,,,1,0.0,0.379138,2540.609421,62.778947,,original,5.0,0.05,6,,1174,849,,0.729896,0.0,0.916317,300,0.989789,36.828908,,0.026139,0.321961,0.005789,0.0,0.0,98.890996
Frontier-Bounded,comm_limited,10,10000,,,,1,0.0,0.324485,3011.0,68.305263,,original,5.0,0.05,6,,1118,796,,0.736563,0.0,0.791813,875,0.990842,37.294497,,0.021262,0.317772,0.006947,0.0,0.0,107.718604
