method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.381116,2463.458414,62.578947,,original,5.0,0.05,6,,500,448,,0.688438,0.0,0.899417,400,0.992737,37.327122,,0.019432,0.32557,0.005053,0.0,0.0,125.896977
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.326359,3029.0,68.115789,,original,5.0,0.05,6,,921,715,,0.768542,0.0,0.917197,250,0.984737,39.932997,,0.02475,0.353297,0.012211,0.0,0.0,127.867319
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.310951,2881.0,69.673684,,original,5.0,0.05,6,,491,390,,0.598646,0.0,0.900752,325,0.999158,39.328359,,0.014872,0.28833,0.000211,0.0,0.0,128.779206
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.320633,2974.0,68.694737,,original,5.0,0.05,6,,774,607,,0.70125,0.0,0.909535,300,0.998,38.728086,,0.021417,0.325155,0.000211,0.0,0.0,129.034079
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.32792,3044.0,67.957895,,original,5.0,0.05,6,,635,555,,0.706667,0.0,0.897087,475,0.999579,38.514408,,0.015504,0.331156,0.000105,0.0,0.0,124.104233
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.336665,3128.0,67.073684,,original,5.0,0.05,6,,872,687,,0.674375,0.0,0.832407,900,0.999895,36.673164,,0.01577,0.313213,0.0,0.0,0.0,123.085866
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.363315,2745.785782,64.378947,,original,5.0,0.05,6,,952,765,,0.760312,0.0,0.799866,1350,0.963684,36.320289,,0.023778,0.332766,0.033579,0.0,0.0,124.529819
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.388819,3462.196049,61.8,,original,5.0,0.05,6,,1539,752,,0.789062,0.0,0.873141,750,0.977053,36.90628,,0.0284,0.370841,0.017474,0.0,0.0,143.238729
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.309078,2863.0,69.863158,,original,5.0,0.05,6,,873,673,,0.757812,0.0,0.907786,300,1.0,40.009753,,0.013513,0.343207,0.0,0.0,0.0,116.470778
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.343327,3192.0,66.4,,original,5.0,0.05,6,,1034,757,,0.785729,0.0,0.85379,600,0.979263,37.968164,,0.023171,0.362986,0.018421,0.0,0.0,123.901476
