method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.218416,4764.332278,33.863158,,original,5.0,0.05,3,,32,32,,0.51398,0.0,0.747035,950,0.958316,16.807524,,0.036731,0.237561,0.025895,0.0,0.0,22.153682
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.293489,1926.280624,30.610526,,original,5.0,0.05,3,,247,244,,0.588135,0.0,0.753545,675,0.976316,17.177991,,0.043099,0.28912,0.004211,0.0,0.0,22.489068
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.136054,5944.0,37.431579,,original,5.0,0.05,3,,224,201,,0.609531,0.0,0.688484,925,0.975895,19.385669,,0.035834,0.272632,0.011263,0.0,0.0,22.874475
Coverage-U,comm_limited,0,0,,,,1,0.0,0.123178,5891.0,37.989474,,original,5.0,0.05,3,,395,333,,0.621687,0.0,0.704402,1000,0.933684,19.51258,,0.038883,0.300585,0.048105,0.0,0.0,23.765067
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.138727,5955.0,37.315789,,original,5.0,0.05,3,,197,197,,0.594457,0.0,0.74527,950,0.952947,18.672241,,0.037277,0.269718,0.029368,0.0,0.0,19.725529
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.182945,6137.0,35.4,,original,5.0,0.05,3,,345,282,,0.631413,0.0,0.587514,1275,0.925158,16.79633,,0.045095,0.286445,0.056105,0.0,0.0,21.66624
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.211127,4363.197708,34.178947,,original,5.0,0.05,3,,209,209,,0.652079,0.0,0.707831,,0.889579,18.072256,,0.044512,0.325529,0.094526,0.0,0.0,22.984906
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.272838,2355.514518,31.505263,,original,5.0,0.05,3,,449,390,,0.575492,0.0,0.54474,,0.889579,16.374632,,0.044191,0.291442,0.061895,0.0,0.0,23.341923
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.163994,6059.0,36.221053,,original,5.0,0.05,3,,322,298,,0.659616,0.0,0.72128,,0.898842,19.592875,,0.034994,0.308204,0.086211,0.0,0.0,23.743398
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.168853,6079.0,36.010526,,original,5.0,0.05,3,,144,144,,0.610746,0.0,0.768787,650,0.972316,18.598587,,0.035309,0.306882,0.007368,0.0,0.0,21.735934
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.182945,5401.221374,35.4,,original,5.0,0.05,3,,164,164,,0.587649,0.0,0.749193,675,0.973684,18.037268,,0.038797,0.271936,0.010421,0.0,0.0,22.072344
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.200437,5330.678226,34.642105,,original,5.0,0.05,3,,225,225,,0.511549,0.0,0.725058,900,0.970211,17.718922,,0.031658,0.243431,0.018632,0.0,0.0,21.928784
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.311953,2194.575198,29.810526,,original,5.0,0.05,3,,17,17,,0.510576,0.0,0.748509,625,0.975158,17.100522,,0.035188,0.232262,0.005053,0.0,0.0,17.138267
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.13484,5939.0,37.484211,,original,5.0,0.05,3,,209,209,,0.560418,0.0,0.787413,600,0.980421,19.375346,,0.034035,0.261028,0.004526,0.0,0.0,17.753924
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.253644,3319.834716,32.336842,,original,5.0,0.05,3,,265,254,,0.563336,0.0,0.721497,925,0.903368,16.612488,,0.04242,0.270424,0.070842,0.0,0.0,18.774841
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.240768,3263.516088,32.894737,,original,5.0,0.05,3,,93,93,,0.666424,0.0,0.683532,,0.879368,18.088671,,0.047663,0.319381,0.080316,0.0,0.0,18.064885
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.176628,6111.0,35.673684,,original,5.0,0.05,3,,200,200,,0.706054,0.0,0.649209,,0.747579,18.719091,,0.043146,0.337551,0.230632,0.0,0.0,19.532614
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.195092,5256.798752,34.873684,,original,5.0,0.05,3,,278,278,,0.632871,0.0,0.738792,1300,0.961158,18.333848,,0.040377,0.294848,0.003368,0.0,0.0,19.341389
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.208941,4094.451962,34.273684,,original,5.0,0.05,3,,154,148,,0.637005,0.0,0.70302,,0.856316,17.478725,,0.036287,0.287391,0.129368,0.0,0.0,20.123169
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.201652,5721.083048,34.589474,,original,5.0,0.05,3,,139,139,,0.638707,0.0,0.649982,,0.878737,17.270087,,0.037428,0.319308,0.091263,0.0,0.0,20.188806
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.177357,5892.6368,35.642105,,original,5.0,0.05,3,,203,197,,0.746171,0.0,0.621143,,0.799474,18.586276,,0.03841,0.369682,0.185053,0.0,0.0,20.701784
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.317298,1423.500506,29.578947,,original,5.0,0.05,3,,168,168,,0.612205,0.0,0.657218,,0.812632,16.649119,,0.047441,0.2639,0.149579,0.0,0.0,20.22558
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.232507,4531.52,33.252632,,original,5.0,0.05,3,,242,238,,0.673474,0.0,0.742098,900,0.920737,18.020784,,0.050647,0.31428,0.060421,0.0,0.0,19.948736
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.2155,4165.771008,33.989474,,original,5.0,0.05,3,,425,410,,0.623632,0.0,0.743211,1000,0.910316,18.691435,,0.039463,0.307552,0.064421,0.0,0.0,21.264189
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.259961,2424.732807,32.063158,,original,5.0,0.05,3,,63,63,,0.667639,0.0,0.67592,,0.797895,16.948424,,0.040379,0.322927,0.184211,0.0,0.0,17.648719
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.180272,5376.192771,35.515789,,original,5.0,0.05,3,,164,164,,0.542913,0.0,0.764222,850,0.986526,18.602146,,0.03593,0.246615,0.002316,0.0,0.0,18.099033
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.259475,3655.557663,32.084211,,original,5.0,0.05,3,,238,204,,0.589837,0.0,0.667101,1325,0.908,18.17826,,0.042982,0.284795,0.074,0.0,0.0,18.710514
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.323372,1591.081644,29.315789,,original,5.0,0.05,3,,113,113,,0.473863,0.0,0.747386,775,0.949684,14.904526,,0.034774,0.234648,0.032105,0.0,0.0,18.67369
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.169825,6083.0,35.968421,,original,5.0,0.05,3,,165,165,,0.751763,0.0,0.561329,,0.675789,18.853706,,0.041136,0.383908,0.310737,0.0,0.0,20.338065
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.109572,5835.0,38.578947,,original,5.0,0.05,3,,138,138,,0.617797,0.0,0.78581,650,0.992105,19.571016,,0.033753,0.281147,0.001579,0.0,0.0,20.417194
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.210641,5340.706723,34.2,,original,5.0,0.05,3,,328,327,,0.507659,0.0,0.711693,950,0.911474,16.539998,,0.033562,0.249903,0.076105,0.0,0.0,20.19247
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.244169,3258.781127,32.747368,,original,5.0,0.05,3,,109,109,,0.600535,0.0,0.718701,,0.879474,18.532711,,0.042666,0.270843,0.104737,0.0,0.0,18.936733
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.250729,3033.046036,32.463158,,original,5.0,0.05,3,,0,0,,0.391199,0.0,0.742709,1075,0.977579,17.980587,,0.031994,0.173074,0.013053,0.0,0.0,16.981201
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.274295,2462.106409,31.442105,,original,5.0,0.05,3,,280,280,,0.677364,0.0,0.674457,,0.790842,16.676233,,0.050444,0.343966,0.184316,0.0,0.0,18.810444
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.250972,2739.603428,32.452632,,original,5.0,0.05,3,,149,149,,0.55434,0.0,0.719206,750,0.981789,17.928473,,0.034655,0.271525,0.001158,0.0,0.0,18.046327
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.2155,4976.029079,33.989474,,original,5.0,0.05,3,,209,194,,0.579626,0.0,0.761597,700,0.929789,17.656033,,0.038918,0.255475,0.057474,0.0,0.0,18.668136
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.267736,3488.493912,31.726316,,original,5.0,0.05,3,,173,173,,0.548991,0.0,0.753603,675,0.921368,16.906403,,0.036954,0.261762,0.063895,0.0,0.0,20.011087
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.228134,3113.096679,33.442105,,original,5.0,0.05,3,,142,142,,0.596645,0.0,0.783488,650,0.957158,17.932281,,0.036746,0.275787,0.030737,0.0,0.0,19.986854
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.091351,5760.0,39.368421,,original,5.0,0.05,3,,296,296,,0.68636,0.0,0.622503,1250,0.931368,20.001532,,0.041356,0.317061,0.050842,0.0,0.0,20.154991
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.260933,4155.962963,32.021053,,original,5.0,0.05,3,,410,344,,0.664478,0.0,0.708173,,0.845368,17.308338,,0.036548,0.292059,0.132,0.0,0.0,21.588467
