method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier-Bounded,comm_limited,3,3000,,,,1,0.0,0.409119,2859.382659,59.747368,,original,5.0,0.05,6,2.5,245,235,,0.702812,0.0,0.879588,350,0.960105,35.335895,,0.030956,0.347931,0.031895,0.0,0.0,94.070732
Frontier-Bounded,comm_limited,1,1000,,,,1,0.0,0.398293,3719.843031,60.842105,,original,5.0,0.05,6,2.5,443,411,,0.683333,0.0,0.882821,550,0.986947,34.904724,,0.026691,0.318676,0.008947,0.0,0.0,97.350031
Frontier-Bounded,comm_limited,2,2000,,,,1,0.0,0.44847,3112.421445,55.768421,,original,5.0,0.05,6,2.5,220,175,,0.605417,0.0,0.875599,350,0.958526,34.313559,,0.023809,0.276495,0.037474,0.0,0.0,101.205647
Frontier-Bounded,comm_limited,0,0,,,,1,0.0,0.412971,3434.984807,59.357895,,original,5.0,0.05,6,2.5,280,255,,0.723854,0.0,0.88047,350,0.977368,35.335905,,0.025436,0.355562,0.016737,0.0,0.0,110.531536
Frontier-Bounded,comm_limited,4,4000,,,,1,0.0,0.351239,3268.0,65.6,,original,5.0,0.05,6,2.5,635,483,,0.746042,0.0,0.914658,300,0.996211,37.851579,,0.019352,0.373423,0.002316,0.0,0.0,94.034471
Frontier-Bounded,comm_limited,5,5000,,,,1,0.0,0.486571,2326.010702,51.915789,,original,5.0,0.05,6,2.5,231,231,,0.694167,0.0,0.867454,425,0.985263,32.119816,,0.024608,0.338209,0.011053,0.0,0.0,108.97593
Frontier-Bounded,comm_limited,6,6000,,,,1,0.0,0.437955,2538.031741,56.831579,,original,5.0,0.05,6,2.5,383,369,,0.7275,0.0,0.877609,350,0.951368,34.831891,,0.032827,0.35803,0.040737,0.0,0.0,110.538405
Frontier-Bounded,comm_limited,7,7000,,,,1,0.0,0.407662,2709.451537,59.894737,,original,5.0,0.05,6,2.5,450,397,,0.677604,0.0,0.86235,575,0.966632,36.365993,,0.027942,0.33359,0.028,0.0,0.0,103.742336
Frontier-Bounded,comm_limited,8,8000,,,,1,0.0,0.395482,3693.0,61.126316,,original,5.0,0.05,6,2.5,469,366,,0.734062,0.0,0.878775,300,0.958316,37.045339,,0.026728,0.378238,0.037368,0.0,0.0,95.236179
Frontier-Bounded,comm_limited,9,9000,,,,1,0.0,0.45253,1887.124533,55.357895,,original,5.0,0.05,6,2.5,629,510,,0.726667,0.0,0.88755,275,0.956526,33.62299,,0.036855,0.35337,0.033158,0.0,0.0,100.486789
Frontier-Bounded,comm_limited,10,10000,,,,1,0.0,0.428274,2170.898876,57.810526,,original,5.0,0.05,6,2.5,381,271,,0.666458,0.0,0.893217,425,0.990947,36.012336,,0.024654,0.345881,0.006211,0.0,0.0,109.621146
Frontier-Bounded,comm_limited,11,11000,,,,1,0.0,0.385801,2853.407249,62.105263,,original,5.0,0.05,6,2.5,319,302,,0.687708,0.0,0.832835,800,0.952737,34.669401,,0.0291,0.33145,0.040316,0.0,0.0,117.366948
Frontier-Bounded,comm_limited,12,12000,,,,1,0.0,0.340516,3165.0,66.684211,,original,5.0,0.05,6,2.5,320,306,,0.670625,0.0,0.895986,300,0.989579,38.47749,,0.021098,0.334263,0.007895,0.0,0.0,90.147478
Frontier-Bounded,comm_limited,13,13000,,,,1,0.0,0.390797,3648.0,61.6,,original,5.0,0.05,6,2.5,433,370,,0.644687,0.0,0.900513,350,0.996842,36.430816,,0.018401,0.310237,0.000947,0.0,0.0,114.967844
Frontier-Bounded,comm_limited,14,14000,,,,1,0.0,0.429003,2276.355536,57.736842,,original,5.0,0.05,6,2.5,538,462,,0.668021,0.0,0.883979,375,0.987579,34.032905,,0.028627,0.326765,0.008316,0.0,0.0,108.143937
