method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.414116,2055.205622,59.242105,,original,5.0,0.05,6,2.5,411,357,,0.641667,0.0,0.92375,275,0.999158,33.958743,,0.017081,0.310556,0.0,0.0,0.0,55.737595
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.409328,2381.241989,59.726316,,original,5.0,0.05,6,2.5,132,132,,0.636354,0.0,0.890491,375,0.996947,34.726441,,0.016431,0.289905,0.000737,0.0,0.0,58.977313
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.396002,1943.113647,61.073684,,original,5.0,0.05,6,2.5,563,469,,0.785,0.0,0.889058,600,0.995789,33.809599,,0.020895,0.368444,0.000105,0.0,0.0,61.937447
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.440037,1971.084167,56.621053,,original,5.0,0.05,6,2.5,464,403,,0.681979,0.0,0.850009,600,0.996526,30.582076,,0.01981,0.336067,0.0,0.0,0.0,62.021904
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.462315,2628.534024,54.368421,,original,5.0,0.05,6,2.5,311,279,,0.674167,0.0,0.793927,825,0.947684,30.017398,,0.024138,0.324114,0.045158,0.0,0.0,55.965862
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.346554,3223.0,66.073684,,original,5.0,0.05,6,2.5,263,238,,0.653229,0.0,0.889665,500,0.995895,34.836569,,0.019955,0.32822,0.001579,0.0,0.0,64.069131
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.368103,3430.0,63.894737,,original,5.0,0.05,6,2.5,740,583,,0.760521,0.0,0.908122,275,0.994947,35.289625,,0.017558,0.344386,0.000421,0.0,0.0,61.171279
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.416719,2194.616862,58.978947,,original,5.0,0.05,6,2.5,771,652,,0.772083,0.0,0.867439,575,0.974737,35.567549,,0.022682,0.366297,0.018526,0.0,0.0,62.634829
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.396315,2623.618002,61.042105,,original,5.0,0.05,6,2.5,281,259,,0.600208,0.0,0.90006,425,0.999474,34.538082,,0.015517,0.271459,0.000105,0.0,0.0,60.924257
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.379659,3541.0,62.726316,,original,5.0,0.05,6,2.5,243,213,,0.719271,0.0,0.880177,475,0.991684,35.876753,,0.02089,0.350909,0.004632,0.0,0.0,56.865921
