method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.147063,3648.0,61.6,,original,5.0,0.05,3,,266,263,,0.677749,0.0,0.838142,925,0.982316,31.198497,,0.023322,0.362416,0.014,0.0,0.0,50.367546
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.201137,4019.0,57.694737,,original,5.0,0.05,3,,160,160,,0.752552,0.0,0.818039,675,0.965895,30.324548,,0.02596,0.390663,0.025368,0.0,0.0,51.373086
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.238886,4278.0,54.968421,,original,5.0,0.05,3,,410,397,,0.744094,0.0,0.795875,,0.893684,29.477964,,0.026621,0.385058,0.093789,0.0,0.0,52.63251
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.20959,4077.0,57.084211,,original,5.0,0.05,3,,234,234,,0.661417,0.0,0.860534,875,0.995368,29.957899,,0.024919,0.334776,0.001789,0.0,0.0,61.679865
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.239907,4285.0,54.894737,,original,5.0,0.05,3,,205,205,,0.752406,0.0,0.817241,1525,0.987368,31.830128,,0.033381,0.376733,0.005263,0.0,0.0,59.923056
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.191226,3951.0,58.410526,,original,5.0,0.05,3,,309,309,,0.766696,0.0,0.81258,1950,0.989263,30.324994,,0.022863,0.373811,0.000105,0.0,0.0,65.893859
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.200408,4014.0,57.747368,,original,5.0,0.05,3,,433,433,,0.746865,0.0,0.844647,625,0.976105,30.703405,,0.025327,0.371184,0.014632,0.0,0.0,75.613539
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.267454,4474.0,52.905263,,original,5.0,0.05,3,,298,273,,0.6986,0.0,0.74537,1625,0.979684,27.531217,,0.03022,0.368365,0.012211,0.0,0.0,76.520771
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.255939,4395.0,53.736842,,original,5.0,0.05,3,,425,414,,0.694517,0.0,0.787975,1625,0.976632,28.579767,,0.026154,0.34891,0.013579,0.0,0.0,52.873358
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.172424,3822.0,59.768421,,original,5.0,0.05,3,,763,656,,0.751094,0.0,0.853358,525,0.972842,30.898952,,0.026148,0.363055,0.017263,0.0,0.0,81.185854
