method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.43813,2198.464201,57.1,,original,5.0,0.2,6,,282,251,cluster,0.0,,0.44227,0.0,0.785942,775,0.949,33.152705,,0.023231,0.204412,0.039875,0.0,0.0,,24.379394
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.338007,2618.0,67.275,,original,5.0,0.2,6,,76,75,cluster,0.0,,0.425283,0.0,0.827363,525,0.99375,36.811217,,0.016062,0.234679,0.000125,0.0,0.0,,23.662408
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.259287,1978.0,75.275,,original,5.0,0.2,6,,911,639,cluster,0.0,,0.584934,0.0,0.820828,750,0.987875,38.688636,,0.017402,0.28407,0.0075,0.0,0.0,,27.031757
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.346863,2690.0,66.375,,original,5.0,0.2,6,,652,518,cluster,0.0,,0.467627,0.0,0.790103,850,0.993125,36.070827,,0.017021,0.234078,0.00175,0.0,0.0,,26.193779
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.359902,2796.0,65.05,,original,5.0,0.2,6,,443,355,cluster,0.0,,0.649803,0.0,0.771266,925,0.926,38.895255,,0.028844,0.29682,0.0635,0.0,0.0,,23.482739
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.349569,2712.0,66.1,,original,5.0,0.2,6,,561,496,cluster,0.0,,0.525603,0.0,0.752696,750,0.994625,37.498347,,0.017452,0.263229,0.002,0.0,0.0,,26.790179
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.326322,2523.0,68.4625,,original,5.0,0.2,6,,417,387,cluster,0.0,,0.547514,0.0,0.829214,625,0.990125,37.861129,,0.018422,0.263609,0.003,0.0,0.0,,27.453613
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.371464,2607.006905,63.875,,original,5.0,0.2,6,,775,550,cluster,0.0,,0.619769,0.0,0.773486,1175,0.943,35.281453,,0.027846,0.308373,0.045,0.0,0.0,,29.03988
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.350554,2720.0,66.0,,original,5.0,0.2,6,,671,495,cluster,0.0,,0.570286,0.0,0.793373,700,0.95325,37.688026,,0.024998,0.276921,0.038,0.0,0.0,,29.183543
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.350677,2721.0,65.9875,,original,5.0,0.2,6,,312,309,cluster,0.0,,0.567701,0.0,0.755093,1000,0.95625,37.700392,,1738.617226,0.286862,0.023875,0.0,0.0,,27.982857
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.298155,2294.0,71.325,,original,5.0,0.2,6,,796,583,cluster,0.0,,0.573363,0.0,0.724862,1025,0.996625,39.698671,,0.018022,0.253669,0.000375,0.0,0.0,,29.530104
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.37171,2825.24691,63.85,,original,5.0,0.2,6,,263,259,cluster,0.0,,0.526219,0.0,0.789502,850,0.98275,35.408023,,0.018817,0.232737,0.013,0.0,0.0,,29.621533
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.299262,2303.0,71.2125,,original,5.0,0.2,6,,606,495,cluster,0.0,,0.611891,0.0,0.740703,1150,0.968625,37.366077,,0.023493,0.301095,0.018625,0.0,0.0,,32.455641
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.358672,2786.0,65.175,,original,5.0,0.2,6,,350,334,cluster,0.0,,0.506401,0.0,0.76891,725,0.94275,35.563303,,0.021412,0.259213,0.05075,0.0,0.0,,44.635867
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.365314,2840.0,64.5,,original,5.0,0.2,6,,626,521,cluster,0.0,,0.626908,0.0,0.813264,550,0.9825,36.521289,,0.022981,0.288561,0.009875,0.0,0.0,,46.015408
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.302583,2330.0,70.875,,original,5.0,0.2,6,,669,459,cluster,0.0,,0.608075,0.0,0.832948,550,0.992875,38.528831,,0.019452,0.288676,0.000625,0.0,0.0,,49.894898
