method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.268648,4480.0,52.842105,,original,5.0,0.05,6,,288,269,,0.584573,0.0,0.841039,375,0.977895,29.420067,,0.024574,0.296824,0.018632,0.0,0.0,36.887876
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.23208,4229.0,55.484211,,original,5.0,0.05,6,,476,419,,0.641732,0.0,0.797819,725,0.976105,29.736082,,0.023653,0.328342,0.017263,0.0,0.0,38.123155
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.284382,4588.0,51.705263,,original,5.0,0.05,6,,653,533,,0.639253,0.0,0.845677,450,0.983158,28.622112,,0.023054,0.33995,0.010105,0.0,0.0,39.820286
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.278409,4547.0,52.136842,,original,5.0,0.05,6,,1502,695,,0.631525,0.0,0.803491,500,0.994842,27.383483,,0.025411,0.318135,0.000737,0.0,0.0,47.638697
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.30507,3186.150766,50.210526,,original,5.0,0.05,6,,703,544,,0.640566,0.0,0.735044,850,0.980105,27.868564,,0.028418,0.316354,0.014632,0.0,0.0,38.403679
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.13986,3596.0,62.147368,,original,5.0,0.05,6,,794,517,,0.695392,0.0,0.785915,650,0.992737,31.670562,,0.020646,0.339446,0.002211,0.0,0.0,40.757219
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.260198,4422.0,53.452632,,original,5.0,0.05,6,,449,383,,0.610674,0.0,0.846718,450,0.996211,28.733591,,0.019379,0.300656,0.001579,0.0,0.0,39.039644
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.249417,4348.0,54.231579,,original,5.0,0.05,6,,641,476,,0.651356,0.0,0.792453,700,0.958842,29.0177,,0.025282,0.306621,0.024632,0.0,0.0,39.41775
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.18007,3872.0,59.242105,,original,5.0,0.05,6,,560,459,,0.680811,0.0,0.82527,375,0.991789,31.100907,,0.025746,0.34442,0.002632,0.0,0.0,40.455437
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.249709,4350.0,54.210526,,original,5.0,0.05,6,,729,587,,0.697142,0.0,0.657393,1125,0.931053,27.633154,,0.031174,0.370272,0.054316,0.0,0.0,40.386426
