method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.207435,1889.0,80.115789,,original,5.0,0.05,3,,477,435,,0.825104,0.0,0.894616,725,0.993684,43.259421,,0.015676,0.378707,0.003789,0.0,0.0,74.156909
Coverage-U,comm_limited,0,0,,,,1,0.0,0.309278,2867.0,69.821053,,original,5.0,0.05,3,,288,288,,0.794687,0.0,0.857397,2300,0.997579,35.739704,,0.020122,0.352819,0.000421,0.0,0.0,74.597263
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.243049,2231.0,76.515789,,original,5.0,0.05,3,,957,869,,0.81125,0.0,0.85304,1675,0.992105,42.61728,,0.016943,0.365505,0.005474,0.0,0.0,75.486895
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.212954,1942.0,79.557895,,original,5.0,0.05,3,,1283,1119,,0.851562,0.0,0.874783,1250,0.995053,41.568008,,0.020776,0.372201,0.001053,0.0,0.0,81.335402
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.342289,2479.001841,66.484211,,original,5.0,0.05,3,,593,593,,0.785729,0.0,0.827903,2200,0.953053,36.262094,,0.022397,0.347234,0.041789,0.0,0.0,89.220991
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.238675,2189.0,76.957895,,original,5.0,0.05,3,,394,394,,0.842083,0.0,0.86317,1100,0.998947,40.523434,,0.01658,0.37945,0.0,0.0,0.0,90.973066
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.202957,1846.0,80.568421,,original,5.0,0.05,3,,749,747,,0.806562,0.0,0.903423,675,0.998316,43.095975,,0.01588,0.362142,0.000842,0.0,0.0,90.251191
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.291367,2695.0,71.631579,,original,5.0,0.05,3,,555,417,,0.858542,0.0,0.896928,650,0.984105,39.99772,,0.025469,0.385658,0.010211,0.0,0.0,90.899767
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.349162,3250.0,65.789474,,original,5.0,0.05,3,,339,339,,0.778646,0.0,0.91534,525,0.987368,35.48016,,0.022019,0.336011,0.007263,0.0,0.0,85.958758
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.28866,2669.0,71.905263,,original,5.0,0.05,3,,556,556,,0.856667,0.0,0.724148,2075,0.923789,41.036549,,0.020324,0.396133,0.070211,0.0,0.0,95.321788
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.18338,1658.0,82.547368,,original,5.0,0.05,3,,727,727,,0.826562,0.0,0.83979,1375,0.999895,43.035923,,0.011935,0.362244,0.0,0.0,0.0,97.203626
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.224201,2050.0,78.421053,,original,5.0,0.05,3,,420,417,,0.795104,0.0,0.889824,725,0.999895,41.626229,,0.013308,0.367308,0.0,0.0,0.0,91.48996
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.276164,2549.0,73.168421,,original,5.0,0.05,3,,986,861,,0.863854,0.0,0.831659,1175,0.966,38.530316,,0.028068,0.39055,0.023684,0.0,0.0,89.709214
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.279079,2577.0,72.873684,,original,5.0,0.05,3,,563,563,,0.782188,0.0,0.845662,1550,0.992105,38.254474,,0.018785,0.341659,0.005053,0.0,0.0,85.827848
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.310736,2881.0,69.673684,,original,5.0,0.05,3,,582,527,,0.845,0.0,0.889492,550,0.992842,38.963128,,0.024787,0.382367,0.002316,0.0,0.0,89.946658
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.276268,2550.0,73.157895,,original,5.0,0.05,3,,352,352,,0.811875,0.0,0.835998,1175,0.992632,41.868479,,0.019309,0.356235,0.001263,0.0,0.0,85.518595
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.319067,2961.0,68.831579,,original,5.0,0.05,3,,485,479,,0.843437,0.0,0.878298,575,0.972211,38.729184,,0.02273,0.382758,0.021474,0.0,0.0,84.922096
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.286681,2650.0,72.105263,,original,5.0,0.05,3,,491,491,,0.816771,0.0,0.881208,675,0.995789,37.140988,,0.020387,0.367516,0.000842,0.0,0.0,83.495264
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.253879,2335.0,75.421053,,original,5.0,0.05,3,,585,580,,0.83375,0.0,0.859086,1375,0.997053,41.188158,,0.016552,0.38246,0.000737,0.0,0.0,85.877445
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.161095,1444.0,84.8,,original,5.0,0.05,3,,722,674,,0.832187,0.0,0.826199,2100,0.999895,42.982097,,0.01126,0.371264,0.0,0.0,0.0,86.545432
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.267833,2469.0,74.010526,,original,5.0,0.05,3,,934,766,,0.852083,0.0,0.860795,1600,0.997368,38.358862,,0.021706,0.372464,0.000526,0.0,0.0,88.927721
