method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.255545,2351.0,75.252632,,original,5.0,0.05,3,,385,373,,0.784062,0.0,0.918504,575,0.998421,41.103763,,0.015761,0.367597,0.0,0.0,0.0,113.116987
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.40529,1697.907752,60.115789,,original,5.0,0.05,3,,269,269,,0.801042,0.0,0.879521,600,0.951789,38.211349,,0.023322,0.375826,0.044316,0.0,0.0,114.942504
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.198167,1800.0,81.052632,,original,5.0,0.05,3,,527,449,,0.835938,0.0,0.814828,1050,1.0,41.785311,,0.012907,0.380277,0.0,0.0,0.0,116.775279
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.321879,2988.0,68.547368,,original,5.0,0.05,3,,525,483,,0.804063,0.0,0.839889,2000,0.984316,38.967229,,0.022998,0.377977,0.008842,0.0,0.0,119.050316
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.388316,1732.080008,61.831579,,original,5.0,0.05,3,,243,243,,0.803229,0.0,0.88105,750,0.976316,35.681482,,0.024549,0.397414,0.015789,0.0,0.0,108.357825
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.352806,2422.041544,65.421053,,original,5.0,0.05,3,,841,826,,0.777292,0.0,0.879106,1250,0.997263,36.686737,,0.020632,0.375027,0.001053,0.0,0.0,108.838283
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.319171,2962.0,68.821053,,original,5.0,0.05,3,,545,510,,0.816458,0.0,0.810242,1275,0.954421,36.803548,,0.022795,0.390106,0.041368,0.0,0.0,111.826933
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.312194,2895.0,69.526316,,original,5.0,0.05,3,,384,332,,0.739896,0.0,0.910736,450,0.991579,38.535503,,0.019822,0.35231,0.006211,0.0,0.0,122.726602
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.312194,2895.0,69.526316,,original,5.0,0.05,3,,401,401,,0.76375,0.0,0.901794,625,0.999789,37.776276,,0.015741,0.350844,0.0,0.0,0.0,111.866976
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.243257,2233.0,76.494737,,original,5.0,0.05,3,,349,349,,0.773333,0.0,0.885648,700,0.989368,40.173378,,0.014684,0.354645,0.010105,0.0,0.0,112.21134
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.283453,2619.0,72.431579,,original,5.0,0.05,3,,844,722,,0.813229,0.0,0.856535,1475,0.992421,38.979372,,0.02295,0.381387,0.004105,0.0,0.0,118.639563
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.36676,3405.166206,64.010526,,original,5.0,0.05,3,,217,215,,0.813333,0.0,0.834715,1650,0.940737,37.525063,,0.025038,0.36398,0.055368,0.0,0.0,124.728593
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.201604,1833.0,80.705263,,original,5.0,0.05,3,,778,728,,0.773542,0.0,0.844389,1325,0.999579,39.715691,,0.013485,0.355543,0.000316,0.0,0.0,121.727161
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.342185,3183.0,66.494737,,original,5.0,0.05,3,,451,449,,0.821042,0.0,0.816373,2525,0.992421,37.796763,,0.024632,0.398159,0.002526,0.0,0.0,120.846741
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.27481,2536.0,73.305263,,original,5.0,0.05,3,,164,164,,0.701354,0.0,0.907851,775,0.999789,38.69937,,0.015219,0.339458,0.0,0.0,0.0,117.636219
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.243674,2237.0,76.452632,,original,5.0,0.05,3,,296,296,,0.778333,0.0,0.86794,850,0.998842,42.536822,,0.015066,0.366772,0.000737,0.0,0.0,120.007583
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.382381,2569.828426,62.431579,,original,5.0,0.05,3,,442,435,,0.792708,0.0,0.861647,1750,0.997474,38.065382,,0.023492,0.368307,0.000316,0.0,0.0,123.88015
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.3199,2969.0,68.747368,,original,5.0,0.05,3,,324,323,,0.798854,0.0,0.895516,875,0.998421,38.548257,,0.022466,0.37233,0.0,0.0,0.0,120.644746
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.247214,2271.0,76.094737,,original,5.0,0.05,3,,494,494,,0.767813,0.0,0.81763,1700,0.996737,39.198651,,0.017504,0.34612,0.002,0.0,0.0,122.913095
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.189316,1715.0,81.947368,,original,5.0,0.05,3,,364,364,,0.761458,0.0,0.893299,675,0.999895,42.023434,,0.013816,0.353034,0.0,0.0,0.0,124.354636
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.318755,2958.0,68.863158,,original,5.0,0.05,3,,751,695,,0.804583,0.0,0.793518,2150,0.997263,40.778275,,0.021,0.372033,0.001579,0.0,0.0,117.350865
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.217432,1985.0,79.105263,,original,5.0,0.05,3,,179,179,,0.767708,0.0,0.893935,675,0.999684,41.742875,,0.012582,0.361351,0.0,0.0,0.0,117.367559
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.228158,2088.0,78.021053,,original,5.0,0.05,3,,408,408,,0.822187,0.0,0.880979,800,0.999158,41.791959,,0.014442,0.386707,0.0,0.0,0.0,122.632263
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.291888,2700.0,71.578947,,original,5.0,0.05,3,,827,809,,0.795833,0.0,0.884988,650,0.995579,39.340699,,0.018333,0.358541,0.003158,0.0,0.0,119.086363
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.343747,3198.0,66.336842,,original,5.0,0.05,3,,167,167,,0.754479,0.0,0.856483,1000,0.997684,37.442771,,0.019127,0.334466,0.000316,0.0,0.0,116.095891
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.218473,1995.0,79.0,,original,5.0,0.05,3,,328,328,,0.843646,0.0,0.900273,500,0.997684,44.812151,,0.015402,0.37435,0.000211,0.0,0.0,117.697876
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.40831,2268.581655,59.810526,,original,5.0,0.05,3,,310,310,,0.743437,0.0,0.880007,575,0.990526,37.09861,,0.019092,0.314271,0.008211,0.0,0.0,119.245059
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.297303,2752.0,71.031579,,original,5.0,0.05,3,,600,464,,0.761042,0.0,0.912116,500,0.999053,38.924946,,0.01701,0.347856,0.000211,0.0,0.0,120.391684
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.287723,2660.0,72.0,,original,5.0,0.05,3,,269,239,,0.808333,0.0,0.871092,550,0.976632,38.200893,,0.021098,0.376479,0.021895,0.0,0.0,119.629021
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.186817,1691.0,82.2,,original,5.0,0.05,3,,530,530,,0.783542,0.0,0.883553,625,0.996526,41.707678,,0.017255,0.378148,0.001684,0.0,0.0,114.955918
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.27179,2507.0,73.610526,,original,5.0,0.05,3,,525,428,,0.783229,0.0,0.871238,725,0.994526,41.232039,,0.020423,0.371784,0.002947,0.0,0.0,118.310281
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.37582,2751.113859,63.094737,,original,5.0,0.05,3,,94,94,,0.767292,0.0,0.889211,625,0.978105,37.098745,,0.022881,0.353117,0.02,0.0,0.0,113.075454
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.300219,2780.0,70.736842,,original,5.0,0.05,3,,222,222,,0.786563,0.0,0.83167,2925,0.970947,38.216738,,0.022874,0.376819,0.024211,0.0,0.0,119.063501
