method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.398526,2073.0,78.178947,,original,5.0,0.05,6,,741,612,,0.735618,0.0,0.904074,375,0.986,44.267756,,0.015239,0.377942,0.012526,0.0,0.0,69.853159
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.394963,2029.0,78.642105,,original,5.0,0.05,6,,1541,1112,,0.790796,0.0,0.911815,450,0.999053,45.336476,,0.012149,0.411673,0.0,0.0,0.0,74.17513
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.327178,1192.0,87.452632,,original,5.0,0.05,6,,1611,1075,,0.78877,0.0,0.884326,725,0.998947,49.128711,,0.011025,0.408881,0.0,0.0,0.0,75.076656
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.417234,2304.0,75.747368,,original,5.0,0.05,6,,1899,1027,,0.779776,0.0,0.890263,500,0.997474,44.324433,,0.016178,0.395337,0.000737,0.0,0.0,77.037828
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.39553,2036.0,78.568421,,original,5.0,0.05,6,,1282,974,,0.769,0.0,0.849936,850,0.999579,44.713615,,0.015341,0.384674,0.0,0.0,0.0,69.936369
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.370262,1724.0,81.852632,,original,5.0,0.05,6,,818,699,,0.782126,0.0,0.915169,450,1.0,48.033283,,0.01063,0.394179,0.0,0.0,0.0,69.146082
Richness-Angular,comm_limited,4,4000,1960,,,0,100.0,0.278264,588.0,93.810526,,original,5.0,0.05,6,,1940,1098,,0.812591,0.0,0.88137,650,1.0,52.531996,1975,0.009053,0.411775,0.0,0.0,0.0,77.854011
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.359977,1597.0,83.189474,,original,5.0,0.05,6,,1277,890,,0.78164,0.0,0.882648,700,1.0,46.319446,,0.01171,0.384422,0.0,0.0,0.0,71.552581
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.320943,1115.0,88.263158,,original,5.0,0.05,6,,1852,1216,,0.817129,0.0,0.871586,800,0.999474,47.336568,,0.012087,0.411906,0.0,0.0,0.0,78.477342
Richness-Angular,comm_limited,9,9000,1881,,,0,100.0,0.282961,646.0,93.2,,original,5.0,0.05,6,,2020,1136,,0.820856,0.0,0.902985,375,1.0,52.063061,1900,0.009207,0.416794,0.0,0.0,0.0,78.506861
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.368724,1705.0,82.052632,,original,5.0,0.05,6,,1583,1186,,0.782288,0.0,0.806227,1125,1.0,45.238669,,0.010763,0.403892,0.0,0.0,0.0,75.178643
Richness-Angular,comm_limited,11,11000,2052,,,0,100.0,0.305718,927.0,90.242105,,original,5.0,0.05,6,,1603,1093,,0.83066,0.0,0.915213,475,1.0,49.53161,,0.010045,0.416083,0.0,0.0,0.0,80.014852
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.375121,1784.0,81.221053,,original,5.0,0.05,6,,624,612,,0.736347,0.0,0.891129,525,0.999474,43.828033,,0.010942,0.370228,0.0,0.0,0.0,84.67937
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.359329,1589.0,83.273684,,original,5.0,0.05,6,,806,736,,0.782612,0.0,0.893902,600,0.997053,45.901827,,0.012754,0.399884,0.0,0.0,0.0,86.391822
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.488905,2600.373266,66.431579,,original,5.0,0.05,6,,1402,947,,0.771026,0.0,0.848888,825,0.940316,40.259481,,0.019129,0.378822,0.055474,0.0,0.0,90.789157
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.36022,1600.0,83.157895,,original,5.0,0.05,6,,1194,1071,,0.825798,0.0,0.897475,425,0.998316,49.672272,,0.013022,0.425591,0.0,0.0,0.0,87.011044
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.388565,1950.0,79.473684,,original,5.0,0.05,6,,556,484,,0.743478,0.0,0.889564,575,0.999263,45.122452,,0.013438,0.37299,0.0,0.0,0.0,72.558386
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.353094,1512.0,84.084211,,original,5.0,0.05,6,,1171,1021,,0.772241,0.0,0.914519,525,0.999684,47.632608,,0.010355,0.398932,0.0,0.0,0.0,76.012247
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.393181,2007.0,78.873684,,original,5.0,0.05,6,,1083,938,,0.771998,0.0,0.901354,450,0.978421,43.691746,,0.011481,0.400885,0.021263,0.0,0.0,73.299655
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.321833,1126.0,88.147368,,original,5.0,0.05,6,,1202,935,,0.794442,0.0,0.88811,675,0.999474,48.321623,,0.010036,0.392612,0.0,0.0,0.0,77.682497
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.427843,2435.0,74.368421,,original,5.0,0.05,6,,1127,839,,0.76422,0.0,0.895135,375,0.990421,42.637574,,0.014285,0.390638,0.004947,0.0,0.0,78.067376
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.383787,1891.0,80.094737,,original,5.0,0.05,6,,1161,849,,0.759439,0.0,0.889341,650,0.998526,46.020114,,0.012908,0.403068,0.0,0.0,0.0,78.411349
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.353984,1523.0,83.968421,,original,5.0,0.05,6,,1797,1165,,0.82515,0.0,0.873263,825,0.994737,47.851191,,0.011986,0.416553,0.0,0.0,0.0,80.92557
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.391642,1988.0,79.073684,,original,5.0,0.05,6,,1006,838,,0.779857,0.0,0.919613,350,0.998,44.623018,,0.013479,0.417312,0.0,0.0,0.0,75.260418
