method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.230788,1744.0,78.2,,original,5.0,0.2,3,,500,392,cluster,0.0,,0.655228,0.0,0.713131,1725,0.99175,39.981123,,0.01604,0.313361,0.004375,0.0,0.0,,58.732508
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.34403,1956.56441,66.6875,,original,5.0,0.2,3,,101,101,cluster,0.0,,0.589791,0.0,0.796383,1425,0.970875,38.44476,,0.026927,0.307055,0.0185,0.0,0.0,,55.934266
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.287963,2209.0,72.3875,,original,5.0,0.2,3,,780,712,cluster,0.0,,0.677122,0.0,0.786502,1975,0.985625,39.635733,,0.020256,0.316959,0.001875,0.0,0.0,,57.977066
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.327677,2532.0,68.35,,original,5.0,0.2,3,,90,90,cluster,0.0,,0.528044,0.0,0.809933,1275,0.994875,39.080367,,0.016105,0.261379,0.000875,0.0,0.0,,55.004265
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.229682,1735.0,78.3125,,original,5.0,0.2,3,,206,198,cluster,0.0,,0.595818,0.0,0.820449,1600,0.9935,41.852804,,0.01636,0.298495,0.000125,0.0,0.0,,55.712272
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.205828,1541.0,80.7375,,original,5.0,0.2,3,,232,230,cluster,0.0,,0.636531,0.0,0.81708,1150,0.99625,42.139437,,0.015732,0.294828,0.001,0.0,0.0,,55.399696
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.207427,1554.0,80.575,,original,5.0,0.2,3,,508,508,cluster,0.0,,0.676507,0.0,0.824811,1250,0.994,41.660814,,0.015587,0.337845,0.0,0.0,0.0,,56.593352
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.345629,2678.0,66.525,,original,5.0,0.2,3,,73,73,cluster,0.0,,0.593112,0.0,0.735005,1725,0.98775,34.672484,,0.019309,0.289034,0.004375,0.0,0.0,,53.413964
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.257961,1965.0,75.4375,,original,5.0,0.2,3,,585,585,cluster,0.0,,0.677122,0.0,0.783277,1325,0.99275,42.523902,,0.018839,0.335662,0.00075,0.0,0.0,,55.61611
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.293004,2250.0,71.875,,original,5.0,0.2,3,,271,271,cluster,0.0,,0.589422,0.0,0.759817,1675,0.990625,37.546206,,0.019408,0.289554,0.003875,0.0,0.0,,54.157988
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.42887,1002.135087,58.0625,,original,5.0,0.2,3,,296,296,cluster,0.0,,0.529274,0.0,0.79248,2050,0.930875,35.218026,,0.024922,0.266022,0.061875,0.0,0.0,,53.904413
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.262634,2003.0,74.9625,,original,5.0,0.2,3,,441,437,cluster,0.0,,0.654367,0.0,0.812374,1200,0.9955,40.470992,,0.017694,0.310765,0.000125,0.0,0.0,,54.559051
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.30284,2330.0,70.875,,original,5.0,0.2,3,,232,232,cluster,0.0,,0.664453,0.0,0.757288,1625,0.97425,39.761054,,0.020199,0.310731,0.017875,0.0,0.0,,54.097702
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.23546,1782.0,77.725,,original,5.0,0.2,3,,360,360,cluster,0.0,,0.616605,0.0,0.76646,1500,0.997125,40.223854,,0.017874,0.297055,0.00025,0.0,0.0,,42.173496
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.282676,2166.0,72.925,,original,5.0,0.2,3,,505,338,cluster,0.0,,0.614145,0.0,0.832069,1050,0.978,38.76366,,0.018741,0.294045,0.01075,0.0,0.0,,45.899589
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.263617,2011.0,74.8625,,original,5.0,0.2,3,,340,330,cluster,0.0,,0.661009,0.0,0.793518,1225,0.982125,38.923575,,0.018343,0.313676,0.011875,0.0,0.0,,44.247348
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.228329,1724.0,78.45,,original,5.0,0.2,3,,298,292,cluster,0.0,,0.619926,0.0,0.790845,2175,0.99575,41.791165,,0.015955,0.307411,0.000375,0.0,0.0,,44.465305
