step,ambiguous_frac
149,0.05457196
150,0.05457196
151,0.05498854
152,0.05498854
153,0.05478025
154,0.05644657
155,0.05623828
156,0.05602999
157,0.05540512
158,0.05582170
159,0.05602999
160,0.05602999
161,0.05602999
162,0.05665486
163,0.05686315
164,0.05623828
165,0.05644657
166,0.05623828
167,0.05811289
168,0.05811289
169,0.05769631
170,0.05727973
171,0.05769631
172,0.05790460
173,0.05769631
174,0.05852947
175,0.05811289
176,0.05852947
177,0.05915434
178,0.05873776
179,0.05894605
180,0.05915434
181,0.05832118
182,0.05832118
183,0.05852947
184,0.05811289
185,0.05811289
186,0.05873776
187,0.05915434
188,0.05915434
189,0.05957092
190,0.05894605
191,0.05894605
192,0.05873776
193,0.05894605
194,0.05852947
195,0.05790460
196,0.05832118
197,0.05894605
198,0.05915434
199,0.06040408
200,0.05998750
201,0.05957092
202,0.05936263
203,0.06040408
204,0.06019579
205,0.06082066
206,0.06061237
207,0.06040408
208,0.06040408
209,0.06040408
210,0.06082066
211,0.06102895
212,0.06082066
213,0.06227869
214,0.06186211
215,0.06227869
216,0.06186211
217,0.06186211
218,0.06248698
219,0.06227869
220,0.06227869
221,0.06207040
222,0.06207040
223,0.06123724
224,0.06102895
225,0.06144553
226,0.06144553
227,0.06144553
228,0.06165382
229,0.06165382
230,0.06165382
231,0.06123724
232,0.06102895
233,0.06123724
234,0.06102895
235,0.06144553
236,0.06165382
237,0.06227869
238,0.06144553
239,0.06165382
240,0.06102895
241,0.06082066
242,0.06144553
243,0.06144553
244,0.06102895
245,0.06123724
246,0.06123724
247,0.06123724
248,0.06123724
249,0.06269527
250,0.06248698
251,0.06332014
252,0.06332014
253,0.06373672
254,0.06332014
255,0.06373672
256,0.06332014
257,0.06415330
258,0.06373672
259,0.06540304
260,0.06498646
261,0.06561133
262,0.06540304
263,0.06623620
264,0.06644449
265,0.06644449
266,0.06623620
267,0.06602791
268,0.06581962
269,0.06706936
270,0.06623620
271,0.06811081
272,0.06748594
273,0.06727765
274,0.06706936
275,0.06727765
276,0.06727765
277,0.06852739
278,0.06811081
279,0.06831910
280,0.06790252
281,0.06936055
282,0.06956884
283,0.06936055
284,0.06873568
285,0.06956884
286,0.06936055
287,0.06956884
288,0.06998542
289,0.06956884
290,0.07040200
291,0.07061029
292,0.07144345
293,0.07144345
294,0.07144345
295,0.07248490
296,0.07165174
297,0.07165174
298,0.07123516
299,0.07206832
300,0.07186003
301,0.07165174
302,0.07102687
303,0.07186003
304,0.07144345
305,0.07186003
306,0.07165174
307,0.07248490
308,0.07248490
309,0.07248490
310,0.07206832
311,0.07269319
312,0.07227661
313,0.07186003
314,0.07186003
315,0.07206832
316,0.07206832
317,0.07248490
318,0.07227661
319,0.07165174
320,0.07123516
321,0.07102687
322,0.07144345
323,0.07248490
324,0.07227661
325,0.07477609
326,0.07477609
327,0.07477609
328,0.07435951
329,0.07435951
330,0.07519267
331,0.07477609
332,0.07581754
333,0.07540096
334,0.07519267
335,0.07519267
336,0.07519267
337,0.07519267
338,0.07727557
339,0.07685899
340,0.07706728
341,0.07665070
342,0.07727557
343,0.07706728
344,0.07831702
345,0.07831702
346,0.07894189
347,0.08060821
348,0.08081650
349,0.08144137
350,0.08164966
351,0.08373256
352,0.08394085
353,0.08644032
354,0.08685690
355,0.08706519
356,0.08664861
357,0.08623203
358,0.08644032
359,0.08581546
360,0.08789835
361,0.08873151
362,0.08852322
363,0.08914809
364,0.08831493
365,0.08769006
366,0.08727348
367,0.08789835
368,0.08748177
369,0.08893980
370,0.08831493
371,0.08893980
372,0.08831493
373,0.08956467
374,0.08914809
375,0.09018954
376,0.08956467
377,0.09060612
378,0.08998125
379,0.08977296
380,0.08935638
381,0.08914809
382,0.08977296
383,0.08956467
384,0.08977296
385,0.08935638
386,0.08956467
387,0.08893980
388,0.08935638
389,0.08873151
390,0.08998125
391,0.08998125
392,0.08998125
393,0.08956467
394,0.08956467
395,0.09018954
396,0.08914809
397,0.08935638
398,0.08893980
399,0.08893980
400,0.08935638
401,0.09081441
402,0.09102270
403,0.09123099
404,0.09164757
405,0.09143928
406,0.09289731
407,0.09310560
408,0.09373047
409,0.09435534
410,0.09602166
411,0.09622995
412,0.09727140
413,0.09747969
414,0.09872943
415,0.09872943
416,0.09831285
417,0.09935430
418,0.09872943
419,0.09935430
420,0.09852114
421,0.09747969
422,0.09727140
423,0.09747969
424,0.09810456
425,0.09810456
426,0.09852114
427,0.09768798
428,0.09810456
429,0.09810456
430,0.09914601
431,0.09914601
432,0.09997917
433,0.09914601
434,0.09852114
435,0.09935430
436,0.09956259
437,0.09997917
438,0.09977088
439,0.09956259
440,0.09893772
441,0.09872943
442,0.09831285
443,0.09810456
444,0.09831285
445,0.09872943
446,0.09852114
447,0.09831285
448,0.09789627
449,0.09852114
450,0.09893772
451,0.09956259
452,0.09935430
453,0.10081233
454,0.10018746
455,0.09977088
456,0.09935430
457,0.09997917
458,0.09977088
459,0.09935430
460,0.09914601
461,0.09956259
462,0.09935430
463,0.09997917
464,0.09977088
465,0.10039575
466,0.10018746
467,0.10102062
468,0.10060404
469,0.10018746
470,0.10018746
471,0.10018746
472,0.10018746
473,0.10018746
474,0.09977088
475,0.09956259
476,0.09935430
477,0.09893772
478,0.09852114
479,0.09956259
480,0.09935430
481,0.09956259
482,0.09935430
483,0.09914601
484,0.09914601
485,0.09914601
486,0.09893772
487,0.09914601
488,0.09914601
489,0.09997917
490,0.09956259
491,0.10060404
492,0.09997917
493,0.09956259
494,0.09914601
495,0.09872943
496,0.09872943
497,0.09935430
498,0.09914601
499,0.09893772
500,0.09893772
501,0.09893772
502,0.09872943
503,0.09914601
504,0.09872943
505,0.09977088
506,0.09935430
507,0.09935430
508,0.09914601
509,0.09977088
510,0.09956259
511,0.10081233
512,0.10039575
513,0.10102062
514,0.10060404
515,0.09935430
516,0.09893772
517,0.09831285
518,0.09789627
519,0.09768798
520,0.09852114
521,0.09810456
522,0.09789627
523,0.09789627
524,0.09747969
525,0.09810456
526,0.09810456
527,0.09831285
528,0.09768798
529,0.09706311
530,0.09685482
531,0.09747969
532,0.09727140
533,0.09768798
534,0.09727140
535,0.09789627
536,0.09768798
537,0.09747969
538,0.09727140
539,0.09706311
540,0.09706311
541,0.09706311
542,0.09706311
543,0.09706311
544,0.09727140
545,0.09664653
546,0.09685482
547,0.09664653
548,0.09685482
549,0.09664653
550,0.09643824
551,0.09643824
552,0.09643824
553,0.09747969
554,0.09727140
555,0.09706311
556,0.09664653
557,0.09768798
558,0.09768798
559,0.09768798
560,0.09768798
561,0.09831285
562,0.09768798
563,0.09768798
564,0.09727140
565,0.09768798
566,0.09727140
567,0.09852114
568,0.09831285
569,0.09789627
570,0.09768798
571,0.09789627
572,0.09747969
573,0.09747969
574,0.09727140
575,0.09810456
576,0.09768798
577,0.09768798
578,0.09747969
579,0.09727140
580,0.09727140
581,0.09810456
582,0.09810456
583,0.09768798
584,0.09727140
585,0.09685482
586,0.09643824
587,0.09685482
588,0.09643824
589,0.09706311
590,0.09643824
591,0.09768798
592,0.09727140
593,0.09789627
594,0.09727140
595,0.09810456
596,0.09789627
597,0.09810456
598,0.09747969
599,0.09747969
600,0.09706311
601,0.09747969
602,0.09727140
603,0.09747969
604,0.09727140
605,0.09747969
606,0.09727140
607,0.09852114
608,0.09893772
609,0.09935430
610,0.09893772
611,0.09893772
612,0.09935430
613,0.09914601
614,0.09914601
615,0.09872943
616,0.09935430
617,0.09997917
618,0.09935430
619,0.10018746
620,0.09977088
621,0.10018746
622,0.09997917
623,0.09935430
624,0.09956259
625,0.09956259
626,0.09997917
627,0.09935430
628,0.09914601
629,0.09914601
630,0.09914601
631,0.09893772
632,0.09872943
633,0.09935430
634,0.09914601
635,0.09914601
636,0.09872943
637,0.09997917
638,0.09956259
639,0.09956259
640,0.09935430
641,0.09997917
642,0.09956259
643,0.10018746
644,0.09977088
645,0.09956259
646,0.09956259
647,0.09956259
648,0.09977088
649,0.09977088
650,0.09956259
651,0.09997917
652,0.09956259
653,0.09914601
654,0.09914601
655,0.09893772
656,0.09893772
657,0.09914601
658,0.09893772
659,0.09852114
660,0.09852114
661,0.09831285
662,0.09831285
663,0.09831285
664,0.09831285
665,0.09831285
666,0.09831285
667,0.09789627
668,0.09789627
669,0.09789627
670,0.09789627
671,0.09768798
672,0.09768798
673,0.09789627
674,0.09768798
675,0.09727140
676,0.09706311
677,0.09685482
678,0.09685482
679,0.09706311
680,0.09768798
681,0.09706311
682,0.09789627
683,0.09747969
684,0.09747969
685,0.09747969
686,0.09706311
687,0.09685482
688,0.09685482
689,0.09664653
690,0.09664653
691,0.09602166
692,0.09581337
693,0.09581337
694,0.09581337
695,0.09581337
696,0.09581337
697,0.09581337
698,0.09581337
699,0.09539679
700,0.09539679
701,0.09539679
702,0.09539679
703,0.09539679
704,0.09560508
705,0.09560508
706,0.09560508
707,0.09560508
708,0.09560508
709,0.09602166
710,0.09602166
711,0.09643824
712,0.09664653
713,0.09622995
714,0.09643824
715,0.09643824
716,0.09643824
717,0.09622995
718,0.09622995
719,0.09602166
720,0.09560508
721,0.09560508
722,0.09518850
723,0.09477192
724,0.09477192
725,0.09477192
726,0.09477192
727,0.09477192
728,0.09477192
729,0.09477192
730,0.09539679
731,0.09518850
732,0.09498021
733,0.09498021
734,0.09498021
735,0.09456363
736,0.09456363
737,0.09477192
738,0.09456363
739,0.09435534
740,0.09456363
741,0.09435534
742,0.09414705
743,0.09435534
744,0.09414705
745,0.09435534
746,0.09414705
747,0.09373047
748,0.09373047
749,0.09373047
750,0.09373047
751,0.09373047
752,0.09373047
753,0.09477192
754,0.09539679
755,0.09602166
756,0.09747969
757,0.09685482
758,0.09622995
759,0.09685482
760,0.09789627
761,0.09977088
762,0.09872943
763,0.09810456
764,0.09956259
765,0.09872943
766,0.09893772
767,0.09914601
768,0.09852114
769,0.09852114
770,0.09852114
771,0.09872943
772,0.09914601
773,0.10060404
774,0.10102062
775,0.10081233
776,0.10018746
777,0.10122891
778,0.10102062
779,0.10164549
780,0.10122891
781,0.10206207
782,0.10143720
783,0.10414497
784,0.10352010
785,0.10435326
786,0.10372839
787,0.10414497
788,0.10393668
789,0.10414497
790,0.10435326
791,0.10435326
792,0.10476984
793,0.10393668
794,0.10456155
795,0.10476984
796,0.10601958
797,0.10539471
798,0.10601958
799,0.10539471
800,0.10518642
801,0.10476984
802,0.10518642
803,0.10497813
804,0.10539471
805,0.10539471
806,0.10497813
807,0.10476984
808,0.10456155
809,0.10456155
810,0.10456155
811,0.10435326
812,0.10435326
813,0.10435326
814,0.10476984
815,0.10497813
816,0.10456155
817,0.10414497
818,0.10435326
819,0.10393668
820,0.10372839
821,0.10393668
822,0.10456155
823,0.10539471
824,0.10497813
825,0.10601958
826,0.10601958
827,0.10581129
828,0.10539471
829,0.10518642
830,0.10497813
831,0.10476984
832,0.10518642
833,0.10456155
834,0.10414497
835,0.10393668
836,0.10372839
837,0.10456155
838,0.10414497
839,0.10414497
840,0.10372839
841,0.10372839
842,0.10352010
843,0.10310352
844,0.10310352
845,0.10310352
846,0.10310352
847,0.10310352
848,0.10310352
849,0.10310352
850,0.10310352
851,0.10310352
852,0.10289523
853,0.10289523
854,0.10310352
855,0.10289523
856,0.10268694
857,0.10268694
858,0.10247865
859,0.10227036
860,0.10310352
861,0.10310352
862,0.10289523
863,0.10268694
864,0.10435326
865,0.10393668
866,0.10414497
867,0.10393668
868,0.10476984
869,0.10476984
870,0.10476984
871,0.10476984
872,0.10497813
873,0.10476984
874,0.10497813
875,0.10476984
876,0.10539471
877,0.10518642
878,0.10706103
879,0.10706103
880,0.10706103
881,0.10685274
882,0.10664445
883,0.10643616
884,0.10706103
885,0.10685274
886,0.10664445
887,0.10664445
888,0.10664445
889,0.10664445
890,0.10831077
891,0.10810248
892,0.10789419
893,0.10768590
894,0.10851906
895,0.10851906
896,0.10893564
897,0.10893564
898,0.10976880
899,0.10956051
900,0.11039367
901,0.11018538
902,0.11081025
903,0.11060196
904,0.11081025
905,0.11039367
906,0.11039367
907,0.11081025
908,0.11122683
909,0.11226828
910,0.11289315
911,0.11289315
912,0.11289315
913,0.11247657
914,0.11226828
915,0.11268486
916,0.11289315
917,0.11289315
918,0.11247657
919,0.11226828
920,0.11185170
921,0.11268486
922,0.11226828
923,0.11268486
924,0.11247657
925,0.11247657
926,0.11226828
927,0.11247657
928,0.11205999
929,0.11164341
930,0.11143512
931,0.11164341
932,0.11143512
933,0.11122683
934,0.11122683
935,0.11122683
936,0.11122683
937,0.11205999
938,0.11185170
939,0.11164341
940,0.11143512
941,0.11226828
942,0.11185170
943,0.11164341
944,0.11164341
945,0.11164341
946,0.11164341
947,0.11247657
948,0.11330973
949,0.11289315
950,0.11330973
951,0.11268486
952,0.11393460
953,0.11330973
954,0.11393460
955,0.11351802
956,0.11310144
957,0.11289315
958,0.11247657
959,0.11226828
960,0.11226828
961,0.11226828
962,0.11205999
963,0.11205999
964,0.11205999
965,0.11205999
966,0.11185170
967,0.11185170
968,0.11185170
969,0.11185170
970,0.11185170
971,0.11185170
972,0.11205999
973,0.11164341
974,0.11185170
975,0.11143512
976,0.11205999
977,0.11143512
978,0.11268486
979,0.11205999
980,0.11289315
981,0.11247657
982,0.11268486
983,0.11226828
984,0.11164341
985,0.11205999
986,0.11164341
987,0.11226828
988,0.11205999
989,0.11330973
990,0.11289315
991,0.11393460
992,0.11393460
993,0.11330973
994,0.11289315
995,0.11372631
996,0.11455947
997,0.11497605
998,0.11414289
999,0.11580921
1000,0.11518434
1001,0.11560092
1002,0.11539263
1003,0.11705895
1004,0.11685066
1005,0.11747553
1006,0.11664237
1007,0.11705895
1008,0.11747553
1009,0.11726724
1010,0.11685066
1011,0.11705895
1012,0.11685066
1013,0.11726724
1014,0.11685066
1015,0.11789211
1016,0.11893356
1017,0.11872527
1018,0.11893356
1019,0.11872527
1020,0.11935014
1021,0.11955843
1022,0.11997501
1023,0.11955843
1024,0.11976672
1025,0.11914185
1026,0.11851698
1027,0.11872527
1028,0.11851698
1029,0.11851698
1030,0.11997501
1031,0.11955843
1032,0.11935014
1033,0.11935014
1034,0.11955843
1035,0.11914185
1036,0.12039159
1037,0.12080816
1038,0.12164132
1039,0.12164132
1040,0.12184961
1041,0.12101645
1042,0.12205790
1043,0.12143303
1044,0.12226619
1045,0.12143303
1046,0.12226619
1047,0.12164132
1048,0.12226619
1049,0.12184961
1050,0.12143303
1051,0.12122474
1052,0.12205790
1053,0.12205790
1054,0.12205790
1055,0.12205790
1056,0.12247448
1057,0.12476567
1058,0.12497396
1059,0.12434909
1060,0.12393251
1061,0.12309935
1062,0.12393251
1063,0.12351593
1064,0.12372422
1065,0.12330764
1066,0.12330764
1067,0.12393251
1068,0.12434909
1069,0.12393251
1070,0.12372422
1071,0.12330764
1072,0.12414080
1073,0.12455738
1074,0.12372422
1075,0.12393251
1076,0.12330764
1077,0.12330764
1078,0.12309935
1079,0.12351593
1080,0.12351593
1081,0.12309935
1082,0.12268277
1083,0.12289106
1084,0.12268277
1085,0.12247448
1086,0.12247448
1087,0.12247448
1088,0.12268277
1089,0.12309935
1090,0.12309935
1091,0.12372422
1092,0.12330764
1093,0.12289106
1094,0.12289106
1095,0.12247448
1096,0.12351593
1097,0.12309935
1098,0.12309935
1099,0.12289106
1100,0.12268277
1101,0.12289106
1102,0.12268277
1103,0.12351593
1104,0.12351593
1105,0.12351593
1106,0.12351593
1107,0.12268277
1108,0.12268277
1109,0.12247448
1110,0.12309935
1111,0.12309935
1112,0.12309935
1113,0.12268277
1114,0.12309935
1115,0.12268277
1116,0.12247448
1117,0.12205790
1118,0.12351593
1119,0.12351593
1120,0.12330764
1121,0.12289106
1122,0.12268277
1123,0.12226619
1124,0.12205790
1125,0.12330764
1126,0.12330764
1127,0.12309935
1128,0.12247448
1129,0.12247448
1130,0.12205790
1131,0.12164132
1132,0.12164132
1133,0.12143303
1134,0.12143303
1135,0.12143303
1136,0.12122474
1137,0.12143303
1138,0.12184961
1139,0.12205790
1140,0.12184961
1141,0.12143303
1142,0.12101645
1143,0.12164132
1144,0.12143303
1145,0.12184961
1146,0.12247448
1147,0.12268277
1148,0.12330764
1149,0.12268277
1150,0.12393251
1151,0.12351593
1152,0.12330764
1153,0.12289106
1154,0.12434909
1155,0.12393251
1156,0.12393251
1157,0.12351593
1158,0.12476567
1159,0.12414080
1160,0.12414080
1161,0.12393251
1162,0.12351593
1163,0.12351593
1164,0.12351593
1165,0.12351593
1166,0.12351593
1167,0.12372422
1168,0.12330764
1169,0.12289106
1170,0.12226619
1171,0.12205790
1172,0.12226619
1173,0.12205790
1174,0.12184961
1175,0.12205790
1176,0.12205790
1177,0.12205790
1178,0.12289106
1179,0.12268277
1180,0.12247448
1181,0.12226619
1182,0.12205790
1183,0.12184961
1184,0.12143303
1185,0.12122474
1186,0.12268277
1187,0.12247448
1188,0.12330764
1189,0.12309935
1190,0.12330764
1191,0.12289106
1192,0.12289106
1193,0.12247448
1194,0.12247448
1195,0.12205790
1196,0.12268277
1197,0.12268277
1198,0.12247448
1199,0.12226619
1200,0.12351593
1201,0.12309935
1202,0.12268277
1203,0.12247448
1204,0.12226619
1205,0.12226619
1206,0.12268277
1207,0.12226619
1208,0.12226619
1209,0.12184961
1210,0.12247448
1211,0.12205790
1212,0.12309935
1213,0.12289106
1214,0.12434909
1215,0.12393251
1216,0.12434909
1217,0.12393251
1218,0.12393251
1219,0.12372422
1220,0.12518225
1221,0.12518225
1222,0.12559883
1223,0.12476567
1224,0.12622370
1225,0.12601541
1226,0.12559883
1227,0.12539054
1228,0.12601541
1229,0.12601541
1230,0.12643199
1231,0.12622370
1232,0.12643199
1233,0.12622370
1234,0.12747344
1235,0.12726515
1236,0.12851489
1237,0.12809831
1238,0.12893147
1239,0.12830660
1240,0.12768173
1241,0.12747344
1242,0.12726515
1243,0.12705686
1244,0.12684857
1245,0.12684857
1246,0.12643199
1247,0.12622370
1248,0.12601541
1249,0.12601541
1250,0.12601541
1251,0.12622370
1252,0.12664028
1253,0.12664028
1254,0.12747344
1255,0.12726515
1256,0.12705686
1257,0.12684857
1258,0.12684857
1259,0.12643199
1260,0.12705686
1261,0.12830660
1262,0.12851489
1263,0.12955634
1264,0.13018121
1265,0.12997292
1266,0.13143095
1267,0.13122266
1268,0.13143095
1269,0.13163924
1270,0.13184753
1271,0.13184753
1272,0.13184753
1273,0.13163924
1274,0.13143095
1275,0.13101437
1276,0.13101437
1277,0.13080608
1278,0.13101437
1279,0.13080608
1280,0.13059779
1281,0.13059779
1282,0.13038950
1283,0.13038950
1284,0.13038950
1285,0.13038950
1286,0.12997292
1287,0.13018121
1288,0.12976463
1289,0.12955634
1290,0.12955634
1291,0.12955634
1292,0.12934805
1293,0.12934805
1294,0.12934805
1295,0.12934805
1296,0.12913976
1297,0.12893147
1298,0.12851489
1299,0.12851489
1300,0.12872318
1301,0.12913976
1302,0.12893147
1303,0.12955634
1304,0.12913976
1305,0.12913976
1306,0.12913976
1307,0.12934805
1308,0.12893147
1309,0.12913976
1310,0.13018121
1311,0.12955634
1312,0.13018121
1313,0.12976463
1314,0.13080608
1315,0.13059779
1316,0.13101437
1317,0.13059779
1318,0.13059779
1319,0.13018121
1320,0.12976463
1321,0.13038950
1322,0.13059779
1323,0.13018121
