step,ambiguous_frac
670,0.01842105
671,0.01842105
672,0.01842105
673,0.01842105
674,0.01842105
675,0.01842105
676,0.01842105
677,0.01842105
678,0.01873684
679,0.01905263
680,0.01915789
681,0.01936842
682,0.01936842
683,0.01957895
684,0.02000000
685,0.01968421
686,0.01968421
687,0.02021053
688,0.02063158
689,0.02010526
690,0.02021053
691,0.02084211
692,0.02115789
693,0.02042105
694,0.01968421
695,0.01926316
696,0.01894737
697,0.01915789
698,0.01894737
699,0.01873684
700,0.01863158
701,0.01852632
702,0.01810526
703,0.01842105
704,0.01852632
705,0.01863158
706,0.01842105
707,0.01831579
708,0.01831579
709,0.01821053
710,0.01778947
711,0.01726316
712,0.01652632
713,0.01578947
714,0.01557895
715,0.01547368
716,0.01526316
717,0.01505263
718,0.01494737
719,0.01494737
720,0.01494737
721,0.01494737
722,0.01494737
723,0.01494737
724,0.01494737
725,0.01494737
726,0.01494737
727,0.01494737
728,0.01494737
729,0.01494737
730,0.01494737
731,0.01494737
732,0.01494737
733,0.01494737
734,0.01494737
735,0.01494737
736,0.01494737
737,0.01494737
738,0.01494737
739,0.01494737
740,0.01494737
741,0.01494737
742,0.01494737
743,0.01494737
744,0.01494737
745,0.01494737
746,0.01494737
747,0.01494737
748,0.01494737
749,0.01494737
750,0.01494737
751,0.01473684
752,0.01463158
753,0.01463158
754,0.01463158
755,0.01463158
756,0.01463158
757,0.01463158
758,0.01463158
759,0.01463158
760,0.01463158
761,0.01463158
762,0.01442105
763,0.01431579
764,0.01410526
765,0.01389474
766,0.01336842
767,0.01273684
768,0.01305263
769,0.01368421
770,0.01421053
771,0.01431579
772,0.01431579
773,0.01431579
774,0.01431579
775,0.01431579
776,0.01421053
777,0.01421053
778,0.01421053
779,0.01421053
780,0.01410526
781,0.01410526
782,0.01336842
783,0.01421053
784,0.01389474
785,0.01378947
786,0.01378947
787,0.01389474
788,0.01431579
789,0.01421053
790,0.01442105
791,0.01378947
792,0.01410526
793,0.01389474
794,0.01421053
795,0.01400000
796,0.01484211
797,0.01536842
798,0.01557895
799,0.01505263
800,0.01557895
801,0.01557895
802,0.01610526
803,0.01568421
804,0.01600000
805,0.01557895
806,0.01631579
807,0.01684211
808,0.01642105
809,0.01705263
810,0.01705263
811,0.01726316
812,0.01747368
813,0.01715789
814,0.01789474
815,0.01800000
816,0.01800000
817,0.01778947
818,0.01852632
819,0.01873684
820,0.01915789
821,0.01863158
822,0.01894737
823,0.01873684
824,0.01947368
825,0.01947368
826,0.01978947
827,0.02021053
828,0.01978947
829,0.02010526
830,0.02000000
831,0.02021053
832,0.02010526
833,0.02052632
834,0.02021053
835,0.01978947
836,0.01989474
837,0.01989474
838,0.01978947
839,0.02031579
840,0.02115789
841,0.02105263
842,0.02136842
843,0.02084211
844,0.01968421
845,0.02073684
846,0.02105263
847,0.02063158
848,0.02094737
849,0.02084211
850,0.02084211
851,0.02084211
852,0.02063158
853,0.02063158
854,0.02042105
855,0.01936842
856,0.02000000
857,0.02042105
858,0.02105263
859,0.02073684
860,0.02073684
861,0.02063158
862,0.02021053
863,0.01915789
864,0.01884211
865,0.01978947
866,0.01989474
867,0.01936842
868,0.01915789
869,0.01968421
870,0.01978947
871,0.02000000
872,0.01926316
873,0.01884211
874,0.01842105
875,0.01873684
876,0.01863158
877,0.01810526
878,0.01757895
879,0.01705263
880,0.01663158
881,0.01621053
882,0.01578947
883,0.01547368
884,0.01536842
885,0.01536842
886,0.01536842
887,0.01536842
888,0.01536842
889,0.01536842
890,0.01536842
891,0.01536842
892,0.01536842
893,0.01536842
894,0.01536842
895,0.01536842
896,0.01536842
897,0.01536842
898,0.01536842
899,0.01536842
900,0.01536842
901,0.01536842
902,0.01536842
903,0.01536842
904,0.01536842
905,0.01536842
906,0.01536842
907,0.01536842
908,0.01536842
909,0.01536842
910,0.01536842
911,0.01536842
912,0.01536842
913,0.01536842
914,0.01536842
915,0.01536842
916,0.01557895
917,0.01505263
918,0.01473684
919,0.01484211
920,0.01484211
921,0.01473684
922,0.01421053
923,0.01389474
924,0.01421053
925,0.01484211
926,0.01400000
927,0.01368421
928,0.01368421
929,0.01368421
930,0.01368421
931,0.01368421
932,0.01368421
933,0.01368421
934,0.01368421
935,0.01368421
936,0.01368421
937,0.01368421
938,0.01368421
939,0.01368421
940,0.01368421
941,0.01368421
942,0.01368421
943,0.01368421
944,0.01368421
945,0.01368421
946,0.01368421
947,0.01368421
948,0.01368421
949,0.01368421
950,0.01368421
951,0.01368421
952,0.01368421
953,0.01368421
954,0.01368421
955,0.01368421
956,0.01368421
957,0.01368421
958,0.01368421
959,0.01368421
960,0.01368421
961,0.01368421
962,0.01368421
963,0.01368421
964,0.01368421
965,0.01368421
966,0.01368421
967,0.01368421
968,0.01368421
969,0.01368421
970,0.01368421
971,0.01368421
972,0.01368421
973,0.01368421
974,0.01368421
975,0.01368421
976,0.01368421
977,0.01368421
978,0.01368421
979,0.01368421
980,0.01368421
981,0.01368421
982,0.01368421
983,0.01368421
984,0.01368421
985,0.01368421
986,0.01368421
987,0.01368421
988,0.01368421
989,0.01368421
990,0.01368421
991,0.01368421
992,0.01368421
993,0.01368421
994,0.01368421
995,0.01368421
996,0.01368421
997,0.01368421
998,0.01368421
999,0.01357895
1000,0.01336842
1001,0.01305263
1002,0.01305263
1003,0.01315789
1004,0.01326316
1005,0.01336842
1006,0.01273684
1007,0.01326316
1008,0.01294737
1009,0.01231579
1010,0.01252632
1011,0.01231579
1012,0.01136842
1013,0.01157895
1014,0.01147368
1015,0.01063158
1016,0.01042105
1017,0.01010526
1018,0.01010526
1019,0.01000000
1020,0.00989474
1021,0.00968421
1022,0.00957895
1023,0.00947368
1024,0.00947368
1025,0.00947368
1026,0.00947368
1027,0.00947368
1028,0.00947368
1029,0.00947368
1030,0.00947368
1031,0.00947368
1032,0.00947368
1033,0.00947368
1034,0.00947368
1035,0.00947368
1036,0.00947368
1037,0.00947368
1038,0.00947368
1039,0.00947368
1040,0.00947368
1041,0.00947368
1042,0.00947368
1043,0.00947368
1044,0.00947368
1045,0.00947368
1046,0.00947368
1047,0.00947368
1048,0.00947368
1049,0.00947368
1050,0.00947368
1051,0.00947368
1052,0.00947368
1053,0.00947368
1054,0.00947368
1055,0.00947368
1056,0.00947368
1057,0.00947368
1058,0.00947368
1059,0.00947368
1060,0.00947368
1061,0.00947368
1062,0.00947368
1063,0.00947368
1064,0.00947368
1065,0.00947368
1066,0.00947368
1067,0.00947368
1068,0.00947368
1069,0.00947368
1070,0.00947368
1071,0.00947368
1072,0.00947368
1073,0.00947368
1074,0.00947368
1075,0.00947368
1076,0.00947368
1077,0.00947368
1078,0.00947368
1079,0.00947368
1080,0.00947368
1081,0.00947368
1082,0.00947368
1083,0.00947368
1084,0.00947368
1085,0.00947368
1086,0.00947368
1087,0.00947368
1088,0.00947368
1089,0.00947368
1090,0.00947368
1091,0.00947368
1092,0.00947368
1093,0.00947368
1094,0.00947368
1095,0.00947368
1096,0.00947368
1097,0.00947368
1098,0.00947368
1099,0.00947368
1100,0.00947368
1101,0.00936842
1102,0.00915789
1103,0.00926316
1104,0.00936842
1105,0.00947368
1106,0.00957895
1107,0.00957895
1108,0.00915789
1109,0.00915789
1110,0.00915789
1111,0.00915789
1112,0.00915789
1113,0.00915789
1114,0.00915789
1115,0.00915789
1116,0.00915789
1117,0.00915789
1118,0.00915789
1119,0.00915789
1120,0.00915789
1121,0.00915789
1122,0.00915789
1123,0.00915789
1124,0.00915789
1125,0.00915789
1126,0.00915789
1127,0.00915789
1128,0.00915789
1129,0.00915789
1130,0.00915789
1131,0.00905263
1132,0.00905263
1133,0.00905263
1134,0.00905263
1135,0.00905263
1136,0.00905263
1137,0.00905263
1138,0.00905263
1139,0.00905263
1140,0.00905263
1141,0.00905263
1142,0.00905263
1143,0.00905263
1144,0.00905263
1145,0.00905263
1146,0.00905263
1147,0.00905263
1148,0.00905263
1149,0.00905263
1150,0.00905263
1151,0.00905263
1152,0.00905263
1153,0.00905263
1154,0.00905263
1155,0.00905263
1156,0.00905263
1157,0.00905263
1158,0.00905263
1159,0.00905263
1160,0.00905263
1161,0.00905263
1162,0.00905263
1163,0.00905263
1164,0.00905263
1165,0.00905263
1166,0.00905263
1167,0.00905263
1168,0.00905263
1169,0.00905263
1170,0.00905263
1171,0.00905263
1172,0.00905263
1173,0.00905263
1174,0.00905263
1175,0.00905263
1176,0.00905263
1177,0.00905263
1178,0.00905263
1179,0.00905263
1180,0.00905263
1181,0.00905263
1182,0.00905263
1183,0.00905263
1184,0.00905263
1185,0.00905263
1186,0.00905263
1187,0.00905263
1188,0.00905263
1189,0.00905263
1190,0.00905263
1191,0.00905263
1192,0.00905263
1193,0.00905263
1194,0.00905263
1195,0.00905263
1196,0.00905263
1197,0.00905263
1198,0.00905263
1199,0.00905263
1200,0.00905263
1201,0.00905263
1202,0.00905263
1203,0.00905263
1204,0.00905263
1205,0.00905263
1206,0.00905263
1207,0.00905263
1208,0.00905263
1209,0.00905263
1210,0.00905263
1211,0.00905263
1212,0.00905263
1213,0.00905263
1214,0.00905263
1215,0.00905263
1216,0.00905263
1217,0.00905263
1218,0.00905263
1219,0.00905263
1220,0.00905263
1221,0.00905263
1222,0.00905263
1223,0.00905263
1224,0.00905263
1225,0.00905263
1226,0.00905263
1227,0.00905263
1228,0.00905263
1229,0.00905263
1230,0.00905263
1231,0.00905263
1232,0.00905263
1233,0.00905263
1234,0.00905263
1235,0.00905263
1236,0.00905263
1237,0.00905263
1238,0.00905263
1239,0.00905263
1240,0.00905263
1241,0.00905263
1242,0.00905263
1243,0.00905263
1244,0.00905263
1245,0.00905263
1246,0.00905263
1247,0.00905263
1248,0.00905263
1249,0.00905263
1250,0.00905263
1251,0.00905263
1252,0.00905263
1253,0.00905263
1254,0.00905263
1255,0.00905263
1256,0.00905263
1257,0.00905263
1258,0.00894737
1259,0.00894737
1260,0.00894737
1261,0.00894737
1262,0.00894737
1263,0.00894737
1264,0.00894737
1265,0.00894737
1266,0.00894737
1267,0.00894737
1268,0.00894737
1269,0.00894737
1270,0.00894737
1271,0.00894737
1272,0.00894737
1273,0.00894737
1274,0.00894737
1275,0.00894737
1276,0.00894737
1277,0.00894737
1278,0.00894737
1279,0.00894737
1280,0.00894737
1281,0.00894737
1282,0.00894737
1283,0.00894737
1284,0.00894737
1285,0.00894737
1286,0.00894737
1287,0.00894737
1288,0.00894737
1289,0.00894737
1290,0.00894737
1291,0.00894737
1292,0.00894737
1293,0.00894737
1294,0.00894737
1295,0.00894737
1296,0.00894737
1297,0.00894737
1298,0.00894737
1299,0.00894737
1300,0.00894737
1301,0.00894737
1302,0.00894737
1303,0.00894737
1304,0.00894737
1305,0.00894737
1306,0.00894737
1307,0.00894737
1308,0.00894737
1309,0.00894737
1310,0.00894737
1311,0.00894737
1312,0.00894737
1313,0.00894737
1314,0.00894737
1315,0.00894737
1316,0.00894737
1317,0.00894737
1318,0.00894737
1319,0.00894737
1320,0.00894737
1321,0.00894737
1322,0.00894737
1323,0.00894737
1324,0.00894737
1325,0.00894737
1326,0.00894737
1327,0.00894737
1328,0.00894737
1329,0.00894737
1330,0.00894737
1331,0.00894737
1332,0.00894737
1333,0.00894737
1334,0.00894737
1335,0.00894737
1336,0.00894737
1337,0.00894737
1338,0.00894737
1339,0.00894737
1340,0.00894737
1341,0.00894737
1342,0.00894737
1343,0.00894737
1344,0.00894737
1345,0.00894737
1346,0.00894737
1347,0.00894737
1348,0.00894737
1349,0.00894737
1350,0.00894737
1351,0.00894737
1352,0.00894737
1353,0.00894737
1354,0.00894737
1355,0.00894737
1356,0.00894737
1357,0.00894737
1358,0.00894737
1359,0.00894737
1360,0.00894737
1361,0.00894737
1362,0.00894737
1363,0.00894737
1364,0.00894737
1365,0.00894737
1366,0.00894737
1367,0.00894737
1368,0.00894737
1369,0.00894737
1370,0.00894737
1371,0.00894737
1372,0.00894737
1373,0.00894737
1374,0.00894737
1375,0.00894737
1376,0.00894737
1377,0.00894737
1378,0.00894737
1379,0.00894737
1380,0.00894737
1381,0.00894737
1382,0.00894737
1383,0.00894737
1384,0.00894737
1385,0.00894737
1386,0.00894737
1387,0.00894737
1388,0.00894737
1389,0.00894737
1390,0.00894737
1391,0.00894737
1392,0.00894737
1393,0.00894737
1394,0.00894737
1395,0.00894737
1396,0.00894737
1397,0.00894737
1398,0.00894737
1399,0.00894737
1400,0.00894737
1401,0.00894737
1402,0.00894737
1403,0.00894737
1404,0.00894737
1405,0.00894737
1406,0.00894737
1407,0.00894737
1408,0.00894737
1409,0.00894737
1410,0.00894737
1411,0.00894737
1412,0.00894737
1413,0.00894737
1414,0.00894737
1415,0.00894737
1416,0.00894737
1417,0.00894737
1418,0.00894737
1419,0.00894737
1420,0.00894737
1421,0.00894737
1422,0.00894737
1423,0.00894737
1424,0.00894737
1425,0.00894737
1426,0.00894737
1427,0.00894737
1428,0.00894737
1429,0.00894737
1430,0.00894737
1431,0.00894737
1432,0.00894737
1433,0.00894737
1434,0.00894737
1435,0.00894737
1436,0.00894737
1437,0.00894737
1438,0.00894737
1439,0.00894737
1440,0.00894737
1441,0.00894737
1442,0.00894737
1443,0.00894737
1444,0.00894737
1445,0.00894737
1446,0.00894737
1447,0.00894737
1448,0.00894737
1449,0.00894737
1450,0.00894737
1451,0.00894737
1452,0.00894737
1453,0.00894737
1454,0.00894737
1455,0.00894737
1456,0.00894737
1457,0.00894737
1458,0.00894737
1459,0.00894737
1460,0.00894737
1461,0.00894737
1462,0.00894737
1463,0.00894737
1464,0.00894737
1465,0.00894737
1466,0.00894737
1467,0.00894737
1468,0.00894737
1469,0.00894737
1470,0.00894737
1471,0.00894737
1472,0.00894737
1473,0.00894737
1474,0.00894737
1475,0.00894737
1476,0.00894737
1477,0.00894737
1478,0.00894737
1479,0.00894737
1480,0.00894737
1481,0.00894737
1482,0.00894737
1483,0.00894737
1484,0.00894737
1485,0.00894737
1486,0.00894737
1487,0.00894737
1488,0.00894737
1489,0.00894737
1490,0.00894737
1491,0.00894737
1492,0.00894737
1493,0.00894737
1494,0.00894737
1495,0.00894737
1496,0.00894737
1497,0.00894737
1498,0.00894737
1499,0.00894737
1500,0.00894737
1501,0.00894737
1502,0.00894737
1503,0.00894737
1504,0.00894737
1505,0.00894737
1506,0.00894737
1507,0.00894737
1508,0.00894737
1509,0.00894737
1510,0.00894737
1511,0.00894737
1512,0.00894737
1513,0.00894737
1514,0.00894737
1515,0.00894737
1516,0.00894737
1517,0.00894737
1518,0.00894737
1519,0.00894737
1520,0.00894737
1521,0.00894737
1522,0.00894737
1523,0.00894737
1524,0.00894737
1525,0.00894737
1526,0.00894737
1527,0.00894737
1528,0.00894737
1529,0.00894737
1530,0.00894737
1531,0.00894737
1532,0.00894737
1533,0.00894737
1534,0.00894737
1535,0.00894737
1536,0.00894737
1537,0.00894737
1538,0.00894737
1539,0.00894737
1540,0.00894737
1541,0.00894737
1542,0.00894737
1543,0.00894737
1544,0.00894737
1545,0.00894737
1546,0.00894737
1547,0.00894737
1548,0.00894737
1549,0.00894737
1550,0.00894737
1551,0.00894737
1552,0.00894737
1553,0.00894737
1554,0.00894737
1555,0.00894737
1556,0.00894737
1557,0.00894737
1558,0.00894737
1559,0.00894737
1560,0.00894737
1561,0.00894737
1562,0.00894737
1563,0.00894737
1564,0.00894737
1565,0.00894737
1566,0.00894737
1567,0.00894737
1568,0.00894737
1569,0.00894737
1570,0.00894737
1571,0.00894737
1572,0.00894737
1573,0.00894737
1574,0.00894737
1575,0.00894737
1576,0.00894737
1577,0.00894737
1578,0.00894737
1579,0.00884211
1580,0.00884211
1581,0.00873684
1582,0.00873684
1583,0.00873684
1584,0.00873684
1585,0.00873684
1586,0.00873684
1587,0.00873684
1588,0.00873684
1589,0.00873684
1590,0.00873684
1591,0.00863158
1592,0.00863158
1593,0.00873684
1594,0.00873684
1595,0.00863158
1596,0.00863158
1597,0.00863158
1598,0.00852632
1599,0.00863158
1600,0.00852632
