method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.220764,2017.0,78.768421,,original,5.0,0.05,3,,644,559,,0.782188,0.0,0.900758,900,0.999158,40.295099,,0.013977,0.389802,0.000211,0.0,0.0,25.380677
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.460481,1559.001828,54.536842,,original,5.0,0.05,3,,328,302,,0.81625,0.0,0.819289,1325,0.922105,34.150204,,0.027492,0.403524,0.070211,0.0,0.0,28.248715
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.255024,2346.0,75.305263,,original,5.0,0.05,3,,771,722,,0.809375,0.0,0.822969,1125,0.990421,41.049337,,0.018709,0.416,0.003474,0.0,0.0,49.760241
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.302197,2799.0,70.536842,,original,5.0,0.05,3,,271,271,,0.773333,0.0,0.880345,825,0.999579,37.175184,,0.015054,0.376891,0.0,0.0,0.0,48.543255
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.217328,1984.0,79.115789,,original,5.0,0.05,3,,563,563,,0.81,0.0,0.877851,700,0.999053,41.530936,,0.013095,0.388336,0.0,0.0,0.0,45.74451
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.203062,1847.0,80.557895,,original,5.0,0.05,3,,393,393,,0.809167,0.0,0.790707,2425,0.998316,42.026457,,0.016446,0.406076,0.0,0.0,0.0,47.743956
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.312507,2898.0,69.494737,,original,5.0,0.05,3,,425,425,,0.82125,0.0,0.850539,1650,0.988421,37.288992,,0.021697,0.403765,0.004421,0.0,0.0,40.514573
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.235864,2162.0,77.242105,,original,5.0,0.05,3,,526,518,,0.7825,0.0,0.852639,1200,0.997263,39.746982,,0.014571,0.395821,0.001789,0.0,0.0,28.152746
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.230553,2111.0,77.778947,,original,5.0,0.05,3,,405,391,,0.780312,0.0,0.855259,850,0.999579,38.507924,,0.013133,0.377946,0.0,0.0,0.0,22.347088
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.29949,2773.0,70.810526,,original,5.0,0.05,3,,1079,919,,0.764896,0.0,0.868486,700,0.997158,35.754549,,0.019313,0.379393,0.000842,0.0,0.0,24.563759
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.405082,1809.90256,60.136842,,original,5.0,0.05,3,,55,55,,0.745729,0.0,0.901138,550,0.991684,34.498549,,0.022188,0.372183,0.000316,0.0,0.0,22.686123
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.296262,2742.0,71.136842,,original,5.0,0.05,3,,328,306,,0.791667,0.0,0.868814,625,0.996105,37.144887,,0.016663,0.378777,0.000842,0.0,0.0,23.750583
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.247214,2271.0,76.094737,,original,5.0,0.05,3,,513,401,,0.827708,0.0,0.862811,1375,0.998947,42.671382,,0.014822,0.4208,0.0,0.0,0.0,24.946253
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.28918,2674.0,71.852632,,original,5.0,0.05,3,,967,889,,0.794479,0.0,0.868244,975,0.993053,38.167146,,0.018304,0.404805,0.002,0.0,0.0,27.007899
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.232532,2130.0,77.578947,,original,5.0,0.05,3,,673,571,,0.798021,0.0,0.88035,1175,0.998842,39.77564,,0.015036,0.36138,0.0,0.0,0.0,24.545473
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.189316,1715.0,81.947368,,original,5.0,0.05,3,,1270,880,,0.833854,0.0,0.86239,900,0.976632,40.807655,,0.015278,0.391309,0.020316,0.0,0.0,29.082727
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.46298,1342.201185,54.284211,,original,5.0,0.05,3,,434,434,,0.785,0.0,0.899263,700,0.980737,33.066033,,0.023906,0.398652,0.000842,0.0,0.0,25.012023
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.377903,1836.593042,62.884211,,original,5.0,0.05,3,,253,253,,0.764583,0.0,0.874647,650,0.980737,33.947597,,0.019605,0.372576,0.014842,0.0,0.0,23.758993
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.260752,2401.0,74.726316,,original,5.0,0.05,3,,500,493,,0.759375,0.0,0.882981,1100,0.997053,37.228595,,0.014207,0.386364,0.0,0.0,0.0,25.398588
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.300843,2786.0,70.673684,,original,5.0,0.05,3,,940,785,,0.796562,0.0,0.903025,600,0.992211,37.588571,,0.018381,0.385929,0.001789,0.0,0.0,26.597982
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.400604,1681.030875,60.589474,,original,5.0,0.05,3,,73,73,,0.755521,0.0,0.880639,875,0.991474,32.258709,,0.02133,0.373206,0.000842,0.0,0.0,24.819705
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.298448,2763.0,70.915789,,original,5.0,0.05,3,,306,306,,0.795521,0.0,0.872453,575,0.963474,36.986089,,0.01838,0.398966,0.031263,0.0,0.0,25.620652
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.255962,2355.0,75.210526,,original,5.0,0.05,3,,1219,1001,,0.823958,0.0,0.865154,850,0.989053,39.744674,,0.017104,0.401919,0.006737,0.0,0.0,27.734991
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.263668,2429.0,74.431579,,original,5.0,0.05,3,,637,489,,0.838229,0.0,0.892608,800,0.999368,39.586428,,0.015006,0.40149,0.0,0.0,0.0,26.969382
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.2015,1832.0,80.715789,,original,5.0,0.05,3,,356,356,,0.802917,0.0,0.780514,1800,0.998632,41.671834,,0.013429,0.404882,0.0,0.0,0.0,24.709498
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.362699,2532.504799,64.421053,,original,5.0,0.05,3,,212,211,,0.818333,0.0,0.823763,1625,0.992947,35.288742,,0.020856,0.390828,0.0,0.0,0.0,37.021909
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.314381,2916.0,69.305263,,original,5.0,0.05,3,,600,503,,0.867917,0.0,0.800319,1500,0.993789,38.45116,,0.020856,0.431931,0.0,0.0,0.0,55.889873
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.302614,2803.0,70.494737,,original,5.0,0.05,3,,361,361,,0.821458,0.0,0.909862,450,0.993579,39.261648,,0.016739,0.425095,0.0,0.0,0.0,52.280786
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.300531,2783.0,70.705263,,original,5.0,0.05,3,,679,616,,0.77,0.0,0.908525,650,0.998211,37.774036,,0.015641,0.384982,0.0,0.0,0.0,54.25039
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.340414,3166.0,66.673684,,original,5.0,0.05,3,,418,418,,0.795,0.0,0.879225,1150,0.998421,39.459775,,0.016619,0.41086,0.0,0.0,0.0,55.078037
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.271686,2506.0,73.621053,,original,5.0,0.05,3,,458,423,,0.804375,0.0,0.850535,1325,0.993368,40.944706,,0.017661,0.40097,0.002737,0.0,0.0,53.103338
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.415183,1498.68451,59.115789,,original,5.0,0.05,3,,357,320,,0.776042,0.0,0.836147,1100,0.990211,31.991814,,0.019692,0.373979,0.002842,0.0,0.0,53.981091
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.289597,2678.0,71.810526,,original,5.0,0.05,3,,599,544,,0.792188,0.0,0.893453,675,1.0,39.421834,,0.013392,0.391987,0.0,0.0,0.0,54.825583
