method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Deploy-U,comm_limited,0,0,2278,2583,3252,0,100.0,0.83375,19.0,99.7625,,original,5.0,0.2,6,,13233,5255,,0.932937,0.540042,0.974318,375,1.0,85.567101,2300,0.005884,0.493661,0.0,0.025229,0.004125,143.192128
Deploy-U,comm_limited,1,1000,2387,2671,3040,0,100.0,0.833687,16.0,99.8,,original,5.0,0.2,6,,6657,3700,,0.938146,0.572583,0.98078,375,1.0,86.003844,2400,0.005995,0.468161,0.0,0.022042,0.004146,109.972727
Deploy-U,comm_limited,2,2000,2492,2684,3047,0,100.0,0.83375,19.0,99.7625,,original,5.0,0.2,6,,7982,3929,,0.913729,0.566208,0.97036,625,1.0,84.745498,2500,0.005975,0.420257,0.0,0.024792,0.006562,115.092031
Deploy-U,comm_limited,3,3000,2513,2800,3099,0,100.0,0.833458,5.0,99.9375,,original,5.0,0.2,6,,5466,2669,,0.925021,0.495375,0.968076,725,1.0,84.649018,2525,0.005245,0.477652,0.0,0.025583,0.004875,117.684255
Deploy-U,comm_limited,4,4000,2263,2578,2849,0,100.0,0.83375,19.0,99.7625,,original,5.0,0.2,6,,3848,3071,,0.915625,0.548604,0.978054,375,1.0,85.45201,2275,0.005487,0.474006,0.0,0.021667,0.006146,98.506854
Deploy-U,comm_limited,5,5000,2301,2532,2733,0,100.0,0.833771,20.0,99.75,,original,5.0,0.2,6,,7953,3065,,0.927875,0.570438,0.971425,550,1.0,85.37327,2300,0.005774,0.461078,0.0,0.023229,0.005146,124.261605
Deploy-U,comm_limited,6,6000,2212,2445,2681,0,100.0,0.833687,16.0,99.8,,original,5.0,0.2,6,,11220,4297,,0.91625,0.590125,0.976218,525,1.0,85.934434,2225,0.006105,0.47733,0.0,0.023021,0.005333,135.979199
Deploy-U,comm_limited,7,7000,2311,2535,2709,0,100.0,0.833625,13.0,99.8375,,original,5.0,0.2,6,,6017,2779,,0.92575,0.61375,0.973312,400,1.0,85.931773,2325,0.005851,0.447996,0.0,0.021313,0.004917,113.550166
Deploy-U,comm_limited,8,8000,2069,2253,3085,0,100.0,0.833562,10.0,99.875,,original,5.0,0.2,6,,9475,4707,,0.919583,0.593104,0.966864,725,1.0,86.258686,2075,0.006024,0.485692,0.0,0.020833,0.005875,115.03265
Deploy-U,comm_limited,9,9000,2242,2538,2855,0,100.0,0.833604,12.0,99.85,,original,5.0,0.2,6,,3628,2344,,0.922271,0.607667,0.957468,1675,1.0,85.333919,2250,0.005544,0.467816,0.0,0.025229,0.004896,90.822137
