step,ambiguous_frac
670,0.01042105
671,0.01105263
672,0.01094737
673,0.01115789
674,0.01084211
675,0.01147368
676,0.01147368
677,0.01126316
678,0.01021053
679,0.00968421
680,0.00947368
681,0.00947368
682,0.00926316
683,0.00936842
684,0.00957895
685,0.00978947
686,0.00968421
687,0.00957895
688,0.00926316
689,0.00905263
690,0.00863158
691,0.00873684
692,0.00873684
693,0.00884211
694,0.00873684
695,0.00884211
696,0.00894737
697,0.00894737
698,0.00894737
699,0.00884211
700,0.00863158
701,0.00821053
702,0.00736842
703,0.00800000
704,0.00842105
705,0.00873684
706,0.00873684
707,0.00821053
708,0.00747368
709,0.00684211
710,0.00673684
711,0.00673684
712,0.00673684
713,0.00673684
714,0.00673684
715,0.00673684
716,0.00673684
717,0.00673684
718,0.00673684
719,0.00673684
720,0.00673684
721,0.00673684
722,0.00673684
723,0.00673684
724,0.00673684
725,0.00673684
726,0.00673684
727,0.00673684
728,0.00673684
729,0.00673684
730,0.00673684
731,0.00673684
732,0.00673684
733,0.00673684
734,0.00673684
735,0.00673684
736,0.00673684
737,0.00673684
738,0.00673684
739,0.00673684
740,0.00673684
741,0.00673684
742,0.00673684
743,0.00673684
744,0.00673684
745,0.00673684
746,0.00673684
747,0.00673684
748,0.00673684
749,0.00673684
750,0.00673684
751,0.00673684
752,0.00673684
753,0.00673684
754,0.00673684
755,0.00673684
756,0.00673684
757,0.00673684
758,0.00673684
759,0.00673684
760,0.00673684
761,0.00673684
762,0.00673684
763,0.00673684
764,0.00673684
765,0.00673684
766,0.00673684
767,0.00673684
768,0.00673684
769,0.00673684
770,0.00673684
771,0.00673684
772,0.00673684
773,0.00673684
774,0.00673684
775,0.00673684
776,0.00673684
777,0.00673684
778,0.00673684
779,0.00673684
780,0.00673684
781,0.00673684
782,0.00673684
783,0.00673684
784,0.00673684
785,0.00673684
786,0.00673684
787,0.00673684
788,0.00673684
789,0.00673684
790,0.00673684
791,0.00673684
792,0.00673684
793,0.00673684
794,0.00673684
795,0.00673684
796,0.00673684
797,0.00673684
798,0.00673684
799,0.00673684
800,0.00673684
801,0.00673684
802,0.00673684
803,0.00673684
804,0.00673684
805,0.00673684
806,0.00673684
807,0.00673684
808,0.00673684
809,0.00673684
810,0.00673684
811,0.00663158
812,0.00663158
813,0.00663158
814,0.00642105
815,0.00610526
816,0.00621053
817,0.00663158
818,0.00694737
819,0.00705263
820,0.00705263
821,0.00705263
822,0.00705263
823,0.00705263
824,0.00715789
825,0.00715789
826,0.00715789
827,0.00715789
828,0.00715789
829,0.00694737
830,0.00705263
831,0.00705263
832,0.00705263
833,0.00705263
834,0.00684211
835,0.00684211
836,0.00652632
837,0.00652632
838,0.00652632
839,0.00652632
840,0.00652632
841,0.00642105
842,0.00642105
843,0.00642105
844,0.00694737
845,0.00705263
846,0.00589474
847,0.00589474
848,0.00568421
849,0.00557895
850,0.00557895
851,0.00557895
852,0.00557895
853,0.00557895
854,0.00557895
855,0.00526316
856,0.00526316
857,0.00526316
858,0.00505263
859,0.00505263
860,0.00505263
861,0.00505263
862,0.00505263
863,0.00505263
864,0.00505263
865,0.00505263
866,0.00505263
867,0.00505263
868,0.00505263
869,0.00494737
870,0.00494737
871,0.00494737
872,0.00494737
873,0.00494737
874,0.00494737
875,0.00494737
876,0.00494737
877,0.00484211
878,0.00484211
879,0.00484211
880,0.00484211
881,0.00484211
882,0.00484211
883,0.00484211
884,0.00484211
885,0.00484211
886,0.00484211
887,0.00484211
888,0.00484211
889,0.00484211
890,0.00484211
891,0.00484211
892,0.00484211
893,0.00484211
894,0.00484211
895,0.00484211
896,0.00484211
897,0.00484211
898,0.00484211
899,0.00484211
900,0.00484211
901,0.00484211
902,0.00484211
903,0.00484211
904,0.00484211
905,0.00484211
906,0.00484211
907,0.00484211
908,0.00484211
909,0.00484211
910,0.00484211
911,0.00484211
912,0.00484211
913,0.00484211
914,0.00484211
915,0.00484211
916,0.00484211
917,0.00484211
918,0.00484211
919,0.00484211
920,0.00484211
921,0.00484211
922,0.00484211
923,0.00484211
924,0.00484211
925,0.00484211
926,0.00484211
927,0.00484211
928,0.00484211
929,0.00484211
930,0.00484211
931,0.00484211
932,0.00484211
933,0.00494737
934,0.00505263
935,0.00515789
936,0.00515789
937,0.00557895
938,0.00600000
939,0.00589474
940,0.00557895
941,0.00526316
942,0.00536842
943,0.00536842
944,0.00547368
945,0.00547368
946,0.00547368
947,0.00547368
948,0.00547368
949,0.00547368
950,0.00547368
951,0.00484211
952,0.00515789
953,0.00536842
954,0.00547368
955,0.00494737
956,0.00494737
957,0.00494737
958,0.00494737
959,0.00494737
960,0.00494737
961,0.00494737
962,0.00494737
963,0.00494737
964,0.00494737
965,0.00494737
966,0.00494737
967,0.00494737
968,0.00494737
969,0.00494737
970,0.00494737
971,0.00494737
972,0.00494737
973,0.00494737
974,0.00494737
975,0.00494737
976,0.00494737
977,0.00494737
978,0.00494737
979,0.00494737
980,0.00494737
981,0.00494737
982,0.00494737
983,0.00494737
984,0.00484211
985,0.00473684
986,0.00463158
987,0.00463158
988,0.00463158
989,0.00452632
990,0.00452632
991,0.00452632
992,0.00452632
993,0.00452632
994,0.00452632
995,0.00452632
996,0.00452632
997,0.00452632
998,0.00452632
999,0.00452632
1000,0.00452632
1001,0.00452632
1002,0.00452632
1003,0.00452632
1004,0.00452632
1005,0.00452632
1006,0.00452632
1007,0.00452632
1008,0.00452632
1009,0.00452632
1010,0.00452632
1011,0.00452632
1012,0.00452632
1013,0.00452632
1014,0.00452632
1015,0.00452632
1016,0.00452632
1017,0.00452632
1018,0.00452632
1019,0.00452632
1020,0.00452632
1021,0.00452632
1022,0.00452632
1023,0.00452632
1024,0.00452632
1025,0.00452632
1026,0.00452632
1027,0.00452632
1028,0.00452632
1029,0.00452632
1030,0.00452632
1031,0.00452632
1032,0.00452632
1033,0.00452632
1034,0.00452632
1035,0.00452632
1036,0.00452632
1037,0.00452632
1038,0.00452632
1039,0.00452632
1040,0.00452632
1041,0.00452632
1042,0.00452632
1043,0.00452632
1044,0.00452632
1045,0.00452632
1046,0.00452632
1047,0.00452632
1048,0.00452632
1049,0.00452632
1050,0.00452632
1051,0.00452632
1052,0.00452632
1053,0.00452632
1054,0.00452632
1055,0.00452632
1056,0.00452632
1057,0.00452632
1058,0.00452632
1059,0.00452632
1060,0.00452632
1061,0.00452632
1062,0.00452632
1063,0.00452632
1064,0.00452632
1065,0.00452632
1066,0.00452632
1067,0.00452632
1068,0.00452632
1069,0.00452632
1070,0.00452632
1071,0.00452632
1072,0.00452632
1073,0.00452632
1074,0.00452632
1075,0.00452632
1076,0.00452632
1077,0.00452632
1078,0.00452632
1079,0.00452632
1080,0.00452632
1081,0.00452632
1082,0.00452632
1083,0.00442105
1084,0.00442105
1085,0.00442105
1086,0.00442105
1087,0.00442105
1088,0.00431579
1089,0.00431579
1090,0.00431579
1091,0.00431579
1092,0.00431579
1093,0.00431579
1094,0.00431579
1095,0.00431579
1096,0.00431579
1097,0.00431579
1098,0.00431579
1099,0.00431579
1100,0.00431579
1101,0.00431579
1102,0.00431579
1103,0.00431579
1104,0.00431579
1105,0.00431579
1106,0.00431579
1107,0.00431579
1108,0.00431579
1109,0.00431579
1110,0.00431579
1111,0.00431579
1112,0.00431579
1113,0.00431579
1114,0.00431579
1115,0.00431579
1116,0.00431579
1117,0.00431579
1118,0.00431579
1119,0.00431579
1120,0.00431579
1121,0.00431579
1122,0.00431579
1123,0.00431579
1124,0.00431579
1125,0.00431579
1126,0.00431579
1127,0.00431579
1128,0.00431579
1129,0.00431579
1130,0.00431579
1131,0.00431579
1132,0.00431579
1133,0.00431579
1134,0.00431579
1135,0.00431579
1136,0.00431579
1137,0.00431579
1138,0.00431579
1139,0.00431579
1140,0.00431579
1141,0.00431579
1142,0.00431579
1143,0.00431579
1144,0.00431579
1145,0.00431579
1146,0.00431579
1147,0.00431579
1148,0.00431579
1149,0.00431579
1150,0.00431579
1151,0.00431579
1152,0.00431579
1153,0.00431579
1154,0.00431579
1155,0.00431579
1156,0.00431579
1157,0.00431579
1158,0.00431579
1159,0.00431579
1160,0.00431579
1161,0.00431579
1162,0.00431579
1163,0.00431579
1164,0.00431579
1165,0.00431579
1166,0.00431579
1167,0.00431579
1168,0.00431579
1169,0.00431579
1170,0.00431579
1171,0.00431579
1172,0.00431579
1173,0.00431579
1174,0.00431579
1175,0.00431579
1176,0.00431579
1177,0.00431579
1178,0.00431579
1179,0.00431579
1180,0.00431579
1181,0.00431579
1182,0.00431579
1183,0.00431579
1184,0.00431579
1185,0.00431579
1186,0.00431579
1187,0.00431579
1188,0.00431579
1189,0.00431579
1190,0.00431579
1191,0.00431579
1192,0.00431579
1193,0.00431579
1194,0.00431579
1195,0.00431579
1196,0.00431579
1197,0.00431579
1198,0.00431579
1199,0.00431579
1200,0.00431579
1201,0.00431579
1202,0.00431579
1203,0.00431579
1204,0.00421053
1205,0.00400000
1206,0.00378947
1207,0.00368421
1208,0.00368421
1209,0.00389474
1210,0.00410526
1211,0.00410526
1212,0.00400000
1213,0.00442105
1214,0.00484211
1215,0.00505263
1216,0.00494737
1217,0.00494737
1218,0.00494737
1219,0.00505263
1220,0.00463158
1221,0.00484211
1222,0.00421053
1223,0.00336842
1224,0.00231579
1225,0.00168421
1226,0.00157895
1227,0.00147368
1228,0.00147368
1229,0.00147368
1230,0.00147368
1231,0.00147368
1232,0.00147368
1233,0.00147368
1234,0.00147368
1235,0.00147368
1236,0.00147368
1237,0.00147368
1238,0.00147368
1239,0.00147368
1240,0.00147368
1241,0.00147368
1242,0.00147368
1243,0.00147368
1244,0.00147368
1245,0.00147368
1246,0.00147368
1247,0.00147368
1248,0.00147368
1249,0.00147368
1250,0.00147368
1251,0.00147368
1252,0.00147368
1253,0.00147368
1254,0.00147368
1255,0.00147368
1256,0.00147368
1257,0.00147368
1258,0.00147368
1259,0.00147368
1260,0.00147368
1261,0.00147368
1262,0.00147368
1263,0.00147368
1264,0.00147368
1265,0.00147368
1266,0.00147368
1267,0.00147368
1268,0.00147368
1269,0.00147368
1270,0.00147368
1271,0.00147368
1272,0.00147368
1273,0.00147368
1274,0.00147368
1275,0.00147368
1276,0.00147368
1277,0.00147368
1278,0.00147368
1279,0.00147368
1280,0.00147368
1281,0.00147368
1282,0.00147368
1283,0.00147368
1284,0.00147368
1285,0.00147368
1286,0.00147368
1287,0.00147368
1288,0.00147368
1289,0.00147368
1290,0.00147368
1291,0.00147368
1292,0.00147368
1293,0.00147368
1294,0.00147368
1295,0.00147368
1296,0.00147368
1297,0.00147368
1298,0.00147368
1299,0.00147368
1300,0.00147368
1301,0.00147368
1302,0.00147368
1303,0.00147368
1304,0.00147368
1305,0.00147368
1306,0.00147368
1307,0.00147368
1308,0.00147368
1309,0.00147368
1310,0.00147368
1311,0.00147368
1312,0.00147368
1313,0.00147368
1314,0.00147368
1315,0.00147368
1316,0.00147368
1317,0.00147368
1318,0.00147368
1319,0.00147368
1320,0.00147368
1321,0.00147368
1322,0.00147368
1323,0.00147368
1324,0.00147368
1325,0.00147368
1326,0.00147368
1327,0.00147368
1328,0.00147368
1329,0.00147368
1330,0.00147368
1331,0.00147368
1332,0.00147368
1333,0.00147368
1334,0.00147368
1335,0.00147368
1336,0.00147368
1337,0.00147368
1338,0.00147368
1339,0.00147368
1340,0.00147368
1341,0.00147368
1342,0.00147368
1343,0.00147368
1344,0.00147368
1345,0.00147368
1346,0.00147368
1347,0.00147368
1348,0.00147368
1349,0.00147368
1350,0.00147368
1351,0.00147368
1352,0.00147368
1353,0.00147368
1354,0.00147368
1355,0.00147368
1356,0.00147368
1357,0.00147368
1358,0.00147368
1359,0.00147368
1360,0.00147368
1361,0.00147368
1362,0.00147368
1363,0.00147368
1364,0.00147368
1365,0.00147368
1366,0.00147368
1367,0.00147368
1368,0.00147368
1369,0.00147368
1370,0.00147368
1371,0.00147368
1372,0.00147368
1373,0.00147368
1374,0.00147368
1375,0.00147368
1376,0.00147368
1377,0.00147368
1378,0.00147368
1379,0.00147368
1380,0.00147368
1381,0.00147368
1382,0.00147368
1383,0.00147368
1384,0.00147368
1385,0.00147368
1386,0.00147368
1387,0.00147368
1388,0.00147368
1389,0.00147368
1390,0.00147368
1391,0.00147368
1392,0.00147368
1393,0.00147368
1394,0.00147368
1395,0.00147368
1396,0.00147368
1397,0.00147368
1398,0.00147368
1399,0.00147368
1400,0.00147368
1401,0.00147368
1402,0.00147368
1403,0.00147368
1404,0.00147368
1405,0.00147368
1406,0.00147368
1407,0.00147368
1408,0.00147368
1409,0.00147368
1410,0.00147368
1411,0.00147368
1412,0.00147368
1413,0.00147368
1414,0.00147368
1415,0.00147368
1416,0.00147368
1417,0.00147368
1418,0.00147368
1419,0.00147368
1420,0.00147368
1421,0.00147368
1422,0.00147368
1423,0.00147368
1424,0.00147368
1425,0.00147368
1426,0.00147368
1427,0.00147368
1428,0.00147368
1429,0.00147368
1430,0.00147368
1431,0.00147368
1432,0.00147368
1433,0.00147368
1434,0.00147368
1435,0.00147368
1436,0.00147368
1437,0.00147368
1438,0.00147368
1439,0.00147368
1440,0.00147368
1441,0.00147368
1442,0.00147368
1443,0.00147368
1444,0.00147368
1445,0.00147368
1446,0.00147368
1447,0.00147368
1448,0.00147368
1449,0.00147368
1450,0.00147368
1451,0.00147368
1452,0.00147368
1453,0.00147368
1454,0.00147368
1455,0.00147368
1456,0.00147368
1457,0.00147368
1458,0.00147368
1459,0.00147368
1460,0.00147368
1461,0.00147368
1462,0.00147368
1463,0.00147368
1464,0.00147368
1465,0.00147368
1466,0.00147368
1467,0.00147368
1468,0.00147368
1469,0.00147368
1470,0.00147368
1471,0.00147368
1472,0.00147368
1473,0.00147368
1474,0.00147368
1475,0.00147368
1476,0.00147368
1477,0.00147368
1478,0.00147368
1479,0.00147368
1480,0.00147368
1481,0.00147368
1482,0.00147368
1483,0.00147368
1484,0.00147368
1485,0.00147368
1486,0.00147368
1487,0.00147368
1488,0.00147368
1489,0.00147368
1490,0.00147368
1491,0.00147368
1492,0.00147368
1493,0.00147368
1494,0.00147368
1495,0.00147368
1496,0.00147368
1497,0.00147368
1498,0.00147368
1499,0.00147368
1500,0.00147368
1501,0.00147368
1502,0.00147368
1503,0.00147368
1504,0.00147368
1505,0.00147368
1506,0.00147368
1507,0.00147368
1508,0.00147368
1509,0.00147368
1510,0.00147368
1511,0.00147368
1512,0.00147368
1513,0.00147368
1514,0.00147368
1515,0.00147368
1516,0.00147368
1517,0.00147368
1518,0.00147368
1519,0.00147368
1520,0.00147368
1521,0.00147368
1522,0.00147368
1523,0.00147368
1524,0.00147368
1525,0.00147368
1526,0.00147368
1527,0.00147368
1528,0.00147368
1529,0.00147368
1530,0.00147368
1531,0.00147368
1532,0.00147368
1533,0.00147368
1534,0.00147368
1535,0.00147368
1536,0.00147368
1537,0.00147368
1538,0.00147368
1539,0.00147368
1540,0.00147368
1541,0.00147368
1542,0.00147368
1543,0.00147368
1544,0.00147368
1545,0.00147368
1546,0.00147368
1547,0.00147368
1548,0.00147368
1549,0.00147368
1550,0.00147368
1551,0.00147368
1552,0.00147368
1553,0.00147368
1554,0.00147368
1555,0.00147368
1556,0.00147368
1557,0.00147368
1558,0.00147368
1559,0.00147368
1560,0.00147368
1561,0.00147368
1562,0.00147368
1563,0.00147368
1564,0.00147368
1565,0.00147368
1566,0.00147368
1567,0.00147368
1568,0.00147368
1569,0.00147368
1570,0.00147368
1571,0.00147368
1572,0.00147368
1573,0.00147368
1574,0.00147368
1575,0.00147368
1576,0.00147368
1577,0.00147368
1578,0.00147368
1579,0.00147368
1580,0.00147368
1581,0.00147368
1582,0.00147368
1583,0.00147368
1584,0.00147368
1585,0.00147368
1586,0.00147368
1587,0.00147368
1588,0.00147368
1589,0.00147368
1590,0.00147368
1591,0.00147368
1592,0.00147368
1593,0.00147368
1594,0.00147368
1595,0.00147368
1596,0.00147368
1597,0.00147368
1598,0.00147368
1599,0.00147368
1600,0.00147368
