method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier-Bounded,comm_limited,2,2000,,,,1,0.0,0.272727,2516.0,73.515789,,original,5.0,0.05,3,,626,621,,0.850521,0.0,0.862181,650,0.963474,39.192012,,0.022384,0.372519,0.031579,0.0,0.0,80.618647
Frontier-Bounded,comm_limited,1,1000,,,,1,0.0,0.393419,1850.878578,61.315789,,original,5.0,0.05,3,,367,367,,0.826875,0.0,0.885383,600,0.956737,36.237109,,0.025103,0.357875,0.035579,0.0,0.0,81.479544
Frontier-Bounded,comm_limited,3,3000,,,,1,0.0,0.338332,2715.571007,66.884211,,original,5.0,0.05,3,,628,628,,0.837292,0.0,0.895186,775,0.978842,36.769304,,0.028331,0.352901,0.011474,0.0,0.0,83.342561
Frontier-Bounded,comm_limited,0,0,,,,1,0.0,0.313027,2903.0,69.442105,,original,5.0,0.05,3,,881,881,,0.838437,0.0,0.880848,1050,0.981263,38.548724,,0.020918,0.365312,0.011789,0.0,0.0,85.920074
Frontier-Bounded,comm_limited,4,4000,,,,1,0.0,0.221806,2027.0,78.663158,,original,5.0,0.05,3,,789,752,,0.852917,0.0,0.870071,1225,0.996211,42.895589,,0.016865,0.366824,0.000947,0.0,0.0,82.268042
Frontier-Bounded,comm_limited,5,5000,,,,1,0.0,0.292096,2702.0,71.557895,,original,5.0,0.05,3,,246,246,,0.842396,0.0,0.872494,725,0.995684,40.820883,,0.019455,0.355237,0.000421,0.0,0.0,82.387609
Frontier-Bounded,comm_limited,6,6000,,,,1,0.0,0.320525,2975.0,68.684211,,original,5.0,0.05,3,,401,401,,0.805104,0.0,0.799706,1925,0.993053,37.996872,,0.028017,0.330526,0.000421,0.0,0.0,82.216284
Frontier-Bounded,comm_limited,7,7000,,,,1,0.0,0.404145,1317.121975,60.231579,,original,5.0,0.05,3,,350,350,,0.841979,0.0,0.78257,2475,0.930947,35.394965,,0.041655,0.369608,0.049684,0.0,0.0,83.043594
Frontier-Bounded,comm_limited,10,10000,,,,1,0.0,0.378736,1455.164483,62.8,,original,5.0,0.05,3,,291,291,,0.857187,0.0,0.848226,1375,0.984105,36.405745,,0.037689,0.358704,0.004211,0.0,0.0,79.771793
Frontier-Bounded,comm_limited,11,11000,,,,1,0.0,0.266687,2458.0,74.126316,,original,5.0,0.05,3,,472,472,,0.837187,0.0,0.857835,1500,0.974947,40.107258,,0.029426,0.356382,0.015474,0.0,0.0,81.618686
Frontier-Bounded,comm_limited,9,9000,,,,1,0.0,0.34635,3223.0,66.073684,,original,5.0,0.05,3,,563,481,,0.858333,0.0,0.877289,1250,0.980632,37.08173,,0.022358,0.380703,0.015789,0.0,0.0,88.084035
Frontier-Bounded,comm_limited,8,8000,,,,1,0.0,0.222847,2037.0,78.557895,,original,5.0,0.05,3,,1056,908,,0.848854,0.0,0.826875,1575,0.996947,40.378819,,0.015111,0.3659,0.000316,0.0,0.0,90.060385
Frontier-Bounded,comm_limited,12,12000,,,,1,0.0,0.20983,1912.0,79.873684,,original,5.0,0.05,3,,378,360,,0.834896,0.0,0.865063,750,0.997474,40.874808,,0.018223,0.375908,0.000421,0.0,0.0,80.634564
Frontier-Bounded,comm_limited,15,15000,,,,1,0.0,0.335937,3123.0,67.126316,,original,5.0,0.05,3,,152,152,,0.825208,0.0,0.904901,625,0.993684,38.08201,,0.026599,0.362448,0.002316,0.0,0.0,78.655773
Frontier-Bounded,comm_limited,13,13000,,,,1,0.0,0.199209,1810.0,80.947368,,original,5.0,0.05,3,,999,817,,0.841354,0.0,0.854072,1700,0.993474,41.664854,,0.015974,0.37231,0.002737,0.0,0.0,87.394263
Frontier-Bounded,comm_limited,14,14000,,,,1,0.0,0.178069,1607.0,83.084211,,original,5.0,0.05,3,,1076,855,,0.843542,0.0,0.906924,500,1.0,43.924191,,0.012311,0.362445,0.0,0.0,0.0,92.215042
Frontier-Bounded,comm_limited,17,17000,,,,1,0.0,0.281058,2596.0,72.673684,,original,5.0,0.05,3,,184,184,,0.813333,0.0,0.789679,1525,0.991684,39.214696,,0.02219,0.336544,0.003368,0.0,0.0,80.433156
Frontier-Bounded,comm_limited,16,16000,,,,1,0.0,0.222535,2034.0,78.589474,,original,5.0,0.05,3,,412,400,,0.811042,0.0,0.856097,1900,0.999789,40.790577,,0.015446,0.338031,0.0,0.0,0.0,87.744788
Frontier-Bounded,comm_limited,18,18000,,,,1,0.0,0.213267,1945.0,79.526316,,original,5.0,0.05,3,,661,637,,0.875729,0.0,0.731171,2825,0.988526,38.870414,,0.022461,0.372549,0.003158,0.0,0.0,87.584894
Frontier-Bounded,comm_limited,19,19000,,,,1,0.0,0.25138,2311.0,75.673684,,original,5.0,0.05,3,,936,761,,0.8125,0.0,0.906426,650,0.993789,39.064605,,0.019279,0.341514,0.004,0.0,0.0,89.666837
Frontier-Bounded,comm_limited,20,20000,,,,1,0.0,0.244611,2246.0,76.357895,,original,5.0,0.05,3,,372,310,,0.792292,0.0,0.888116,1225,0.994421,40.884215,,0.020317,0.358795,0.001053,0.0,0.0,79.568234
Frontier-Bounded,comm_limited,21,21000,,,,1,0.0,0.340935,2694.725331,66.621053,,original,5.0,0.05,3,,446,397,,0.801146,0.0,0.853935,1325,0.95,36.089658,,0.023845,0.342505,0.042632,0.0,0.0,79.885346
Frontier-Bounded,comm_limited,22,22000,,,,1,0.0,0.366969,3421.0,63.989474,,original,5.0,0.05,3,,338,311,,0.854688,0.0,0.88252,675,0.962421,36.43375,,0.035585,0.388165,0.028211,0.0,0.0,81.08964
Frontier-Bounded,comm_limited,23,23000,,,,1,0.0,0.293138,2712.0,71.452632,,original,5.0,0.05,3,,372,372,,0.867188,0.0,0.820258,1375,0.939684,37.9539,,0.029552,0.356416,0.052211,0.0,0.0,83.001152
Frontier-Bounded,comm_limited,24,24000,,,,1,0.0,0.271165,2501.0,73.673684,,original,5.0,0.05,3,,428,428,,0.851458,0.0,0.752004,2475,0.988316,37.716539,,0.022426,0.372061,0.006316,0.0,0.0,80.964818
Frontier-Bounded,comm_limited,25,25000,,,,1,0.0,0.222222,2031.0,78.621053,,original,5.0,0.05,3,,814,711,,0.847812,0.0,0.765412,2150,0.997895,41.352957,,0.018364,0.356865,0.000316,0.0,0.0,81.436701
Frontier-Bounded,comm_limited,26,26000,,,,1,0.0,0.31865,2957.0,68.873684,,original,5.0,0.05,3,,495,481,,0.852187,0.0,0.798574,1775,0.958737,38.803395,,0.030521,0.360852,0.026632,0.0,0.0,72.990002
Frontier-Bounded,comm_limited,27,27000,,,,1,0.0,0.294804,2728.0,71.284211,,original,5.0,0.05,3,,184,183,,0.833333,0.0,0.902452,400,0.991579,40.186633,,0.026378,0.362877,0.000947,0.0,0.0,70.452241
Frontier-Bounded,comm_limited,29,29000,,,,1,0.0,0.370197,2200.271554,63.663158,,original,5.0,0.05,3,,462,415,,0.825417,0.0,0.827299,1775,0.951474,37.490492,,0.031634,0.354299,0.037263,0.0,0.0,68.814505
Frontier-Bounded,comm_limited,28,28000,,,,1,0.0,0.29824,2761.0,70.936842,,original,5.0,0.05,3,,636,491,,0.784792,0.0,0.834242,1425,0.990842,37.916987,,0.026393,0.339573,0.001579,0.0,0.0,73.583773
Frontier-Bounded,comm_limited,30,30000,,,,1,0.0,0.315943,2931.0,69.147368,,original,5.0,0.05,3,,383,383,,0.795625,0.0,0.811403,2100,0.991474,40.024372,,0.024532,0.339474,0.002842,0.0,0.0,72.070151
Frontier-Bounded,comm_limited,31,31000,,,,1,0.0,0.220452,2014.0,78.8,,original,5.0,0.05,3,,634,578,,0.845,0.0,0.887257,675,0.991263,41.344607,,0.022741,0.367015,0.005895,0.0,0.0,75.484148
Frontier-Bounded,comm_limited,32,32000,,,,1,0.0,0.275435,2542.0,73.242105,,original,5.0,0.05,3,,430,422,,0.838646,0.0,0.849757,1650,0.996211,39.499271,,0.021156,0.358248,0.000526,0.0,0.0,80.524672
Frontier-Bounded,comm_limited,33,33000,,,,1,0.0,0.243882,2239.0,76.431579,,original,5.0,0.05,3,,632,618,,0.828542,0.0,0.85804,750,0.988105,39.765234,,0.023049,0.359117,0.006947,0.0,0.0,80.322128
Frontier-Bounded,comm_limited,34,34000,,,,1,0.0,0.21889,1999.0,78.957895,,original,5.0,0.05,3,,844,768,,0.840729,0.0,0.824313,2450,0.963474,41.083329,,0.017233,0.362524,0.029368,0.0,0.0,80.298021
Frontier-Bounded,comm_limited,35,35000,,,,1,0.0,0.392794,3050.987761,61.378947,,original,5.0,0.05,3,,274,274,,0.852396,0.0,0.81084,2250,0.972,36.523566,,0.03111,0.351981,0.019368,0.0,0.0,79.35099
Frontier-Bounded,comm_limited,36,36000,,,,1,0.0,0.327085,2980.836034,68.021053,,original,5.0,0.05,3,,183,183,,0.81875,0.0,0.899424,575,0.970105,36.549498,,0.027974,0.347559,0.020211,0.0,0.0,80.954709
Frontier-Bounded,comm_limited,37,37000,,,,1,0.0,0.267416,2465.0,74.052632,,original,5.0,0.05,3,,308,308,,0.772188,0.0,0.850299,2050,0.995579,38.348553,,0.018691,0.330044,0.001684,0.0,0.0,79.633541
Frontier-Bounded,comm_limited,38,38000,,,,1,0.0,0.373113,3480.0,63.368421,,original,5.0,0.05,3,,185,185,,0.826875,0.0,0.853816,1850,0.918947,38.307163,,0.032743,0.370261,0.068421,0.0,0.0,77.195425
Frontier-Bounded,comm_limited,39,39000,,,,1,0.0,0.160262,1436.0,84.884211,,original,5.0,0.05,3,,483,404,,0.873958,0.0,0.812643,1775,0.997158,42.605288,,0.01623,0.365691,0.001368,0.0,0.0,75.619172
