method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.260231,2396.0,74.778947,,original,5.0,0.05,3,,313,313,random,0.0,,0.776563,0.0,0.884349,800,0.993263,40.197485,,0.020715,0.541837,0.003684,0.0,0.0,,35.784252
Coverage-U,comm_limited,0,0,,,,1,0.0,0.217953,1990.0,79.052632,,original,5.0,0.05,3,,763,658,random,0.0,,0.8375,0.0,0.817731,2100,0.985263,41.392817,,0.017045,0.586407,0.011368,0.0,0.0,,39.239879
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.25013,2299.0,75.8,,original,5.0,0.05,3,,902,847,random,0.0,,0.820312,0.0,0.768885,2575,0.986947,37.954681,,0.020919,0.578263,0.006842,0.0,0.0,,39.705683
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.218578,1996.0,78.989474,,original,5.0,0.05,3,,1087,819,random,0.0,,0.812396,0.0,0.838933,1825,0.992,38.71266,,0.019186,0.568365,0.003474,0.0,0.0,,41.845941
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.259919,2393.0,74.810526,,original,5.0,0.05,3,,541,541,random,0.0,,0.81875,0.0,0.846456,1725,0.999368,39.318316,,0.01445,0.576842,0.0,0.0,0.0,,40.53005
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.289701,2679.0,71.8,,original,5.0,0.05,3,,483,436,random,0.0,,0.814167,0.0,0.846622,1175,0.986526,39.641806,,0.018979,0.571839,0.009263,0.0,0.0,,38.656927
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.338852,2830.392238,66.831579,,original,5.0,0.05,3,,407,399,random,0.0,,0.809479,0.0,0.757522,2600,0.959263,33.790105,,0.023573,0.55959,0.034,0.0,0.0,,39.227519
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.21108,1924.0,79.747368,,original,5.0,0.05,3,,190,190,random,0.0,,0.827917,0.0,0.840573,1700,0.998632,40.616673,,0.015676,0.580118,0.000316,0.0,0.0,,38.007747
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.401437,1563.100215,60.505263,,original,5.0,0.05,3,,144,144,random,0.0,,0.717812,0.0,0.904773,775,0.996947,36.258666,,0.018408,0.518241,0.001263,0.0,0.0,,33.145091
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.358013,1743.32868,64.894737,,original,5.0,0.05,3,,299,294,random,0.0,,0.806354,0.0,0.870287,575,0.97,36.827059,,0.022342,0.574144,0.019579,0.0,0.0,,33.660643
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.332813,2502.782268,67.442105,,original,5.0,0.05,3,,612,612,random,0.0,,0.790833,0.0,0.899725,575,0.996632,37.086247,,0.018606,0.55394,0.000316,0.0,0.0,,33.999459
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.322295,2992.0,68.505263,,original,5.0,0.05,3,,936,865,random,0.0,,0.824792,0.0,0.807865,2250,0.991895,36.894347,,0.018385,0.570843,0.000947,0.0,0.0,,35.413382
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.348953,2889.670523,65.810526,,original,5.0,0.05,3,,129,129,random,0.0,,0.819375,0.0,0.857292,1825,0.961368,35.884732,,0.021853,0.587168,0.030316,0.0,0.0,,32.013285
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.267833,2469.0,74.010526,,original,5.0,0.05,3,,249,249,random,0.0,,0.833333,0.0,0.845977,925,0.997789,40.978388,,0.01489,0.588648,0.0,0.0,0.0,,31.870455
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.347912,3238.0,65.915789,,original,5.0,0.05,3,,437,437,random,0.0,,0.766667,0.0,0.840164,2500,0.988421,36.761906,,0.020169,0.542928,0.006632,0.0,0.0,,32.37569
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.362907,2143.56219,64.4,,original,5.0,0.05,3,,193,193,random,0.0,,0.825104,0.0,0.81947,1600,0.951895,36.968248,,0.026782,0.591265,0.041895,0.0,0.0,,31.48847
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.292304,2704.0,71.536842,,original,5.0,0.05,3,,368,368,random,0.0,,0.779687,0.0,0.87822,850,0.986526,38.170127,,0.021727,0.557424,0.007579,0.0,0.0,,33.009746
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.331355,3079.0,67.589474,,original,5.0,0.05,3,,301,301,random,0.0,,0.791458,0.0,0.873597,1250,0.985368,37.24124,,0.023458,0.566851,0.006316,0.0,0.0,,33.563076
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.231178,2117.0,77.715789,,original,5.0,0.05,3,,670,670,random,0.0,,0.749062,0.0,0.788282,2150,0.998,38.994562,,0.013177,0.536566,0.001789,0.0,0.0,,34.27588
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.197126,1790.0,81.157895,,original,5.0,0.05,3,,229,209,random,0.0,,0.810521,0.0,0.873197,900,0.998421,40.842538,,0.016483,0.57512,0.0,0.0,0.0,,33.553447
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.151515,1352.0,85.768421,,original,5.0,0.05,3,,589,581,random,0.0,,0.821458,0.0,0.834824,1975,0.999684,44.1656,,0.010942,0.565594,0.0,0.0,0.0,,34.733062
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.370405,2239.584247,63.642105,,original,5.0,0.05,3,,268,268,random,0.0,,0.784062,0.0,0.83669,1150,0.984316,38.154699,,0.024003,0.553369,0.008842,0.0,0.0,,33.569781
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.19421,1762.0,81.452632,,original,5.0,0.05,3,,325,325,random,0.0,,0.824063,0.0,0.872171,1250,0.999579,42.814725,,0.012749,0.579231,0.0,0.0,0.0,,33.962103
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.174216,1570.0,83.473684,,original,5.0,0.05,3,,773,712,random,0.0,,0.802292,0.0,0.83311,1650,0.997474,42.610429,,0.013229,0.556875,0.0,0.0,0.0,,35.7074
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.275018,2538.0,73.284211,,original,5.0,0.05,3,,487,398,random,0.0,,0.772604,0.0,0.881149,925,0.996632,40.328097,,0.01479,0.551577,0.001053,0.0,0.0,,33.92654
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.190045,1722.0,81.873684,,original,5.0,0.05,3,,530,529,random,0.0,,0.808646,0.0,0.867789,725,0.997158,41.582502,,0.014141,0.568219,0.0,0.0,0.0,,33.303376
