method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Deploy-U,comm_limited,0,0,,,,1,0.0,0.43537,2068.0,74.15,,original,5.0,0.2,6,,1928,1054,,0.724857,0.0,0.883348,375,0.9955,42.155393,,0.020679,0.361502,0.002,0.086667,0.018857,30.85627
Deploy-U,comm_limited,1,1000,,,,1,0.0,0.417666,1882.0,76.475,,original,5.0,0.2,6,,1096,788,,0.732571,0.0,0.912613,375,0.998,45.107029,,0.014973,0.38737,0.0015,0.088476,0.018762,27.485713
Deploy-U,comm_limited,2,2000,,,,1,0.0,0.445745,2177.0,72.7875,,original,5.0,0.2,6,,688,594,,0.622476,0.0,0.868463,625,0.99125,40.185089,,0.017248,0.321335,0.007625,0.103524,0.029524,25.35924
Deploy-U,comm_limited,3,3000,,,,1,0.0,0.473634,2110.083942,69.125,,original,5.0,0.2,6,,901,804,,0.690095,0.0,0.857675,725,0.97725,40.075171,,0.022757,0.360136,0.01925,0.095238,0.021048,26.057844
Deploy-U,comm_limited,4,4000,,,,1,0.0,0.45098,1967.775574,72.1,,original,5.0,0.2,6,,488,437,,0.623524,0.0,0.899681,375,0.999875,41.824107,,0.015155,0.331282,0.0,0.08981,0.028095,24.826256
Deploy-U,comm_limited,5,5000,,,,1,0.0,0.448982,2179.054105,72.3625,,original,5.0,0.2,6,,628,499,,0.677905,0.0,0.869379,550,0.999625,41.161189,,0.013907,0.360782,0.000125,0.099429,0.023429,25.398353
Deploy-U,comm_limited,6,6000,,,,1,0.0,0.458976,2206.046795,71.05,,original,5.0,0.2,6,,836,671,,0.624667,0.0,0.891719,525,0.997375,42.836429,,0.016859,0.343553,0.001625,0.098952,0.024381,25.893367
Deploy-U,comm_limited,7,7000,,,,1,0.0,0.42728,1983.0,75.2125,,original,5.0,0.2,6,,1182,878,,0.670476,0.0,0.87822,400,0.9995,43.038089,,0.013633,0.361533,0.00025,0.091524,0.022095,27.60006
Deploy-U,comm_limited,8,8000,,,,1,0.0,0.397202,1667.0,79.1625,,original,5.0,0.2,6,,847,682,,0.642762,0.0,0.848521,725,1.0,42.376096,,0.011952,0.348601,0.0,0.091143,0.026286,25.930665
Deploy-U,comm_limited,9,9000,,,,1,0.0,0.450695,2203.491634,72.1375,,original,5.0,0.2,6,,967,758,,0.721048,0.0,0.80818,1675,0.94025,40.458896,,0.025784,0.37517,0.0545,0.086857,0.017714,26.854517
