method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.421759,1925.0,75.9375,,original,5.0,0.2,6,,2087,1046,,0.737429,0.0,0.884822,325,0.975125,43.382254,,0.020389,0.370844,0.02175,0.0,0.0,22.341249
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.477061,1856.828736,68.675,,original,5.0,0.2,6,,692,567,,0.767524,0.0,0.765311,1250,0.94775,36.961671,,0.021268,0.373465,0.048875,0.0,0.0,17.493679
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.477822,1740.91813,68.575,,original,5.0,0.2,6,,692,515,,0.786095,0.0,0.895516,350,0.96875,41.715414,,0.020518,0.383702,0.02875,0.0,0.0,17.389618
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.441938,2052.172815,73.2875,,original,5.0,0.2,6,,843,625,,0.784476,0.0,0.870956,625,0.976375,43.332604,,0.023234,0.388957,0.020625,0.0,0.0,17.863771
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.521797,2482.6179,62.8,,original,5.0,0.2,6,,1356,837,,0.762,0.0,0.821445,1100,0.94125,36.34845,,0.028007,0.362113,0.051875,0.0,0.0,19.092978
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.529983,1195.651715,61.725,,original,5.0,0.2,6,,579,538,,0.704952,0.0,0.830763,675,0.936875,38.796321,,0.01977,0.346645,0.061375,0.0,0.0,17.104465
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.483152,1779.202564,67.875,,original,5.0,0.2,6,,932,525,,0.649619,0.0,0.90365,375,0.98775,37.111586,,0.024117,0.32218,0.009125,0.0,0.0,19.062693
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.456977,2295.0,71.3125,,original,5.0,0.2,6,,1030,699,,0.788571,0.0,0.846762,950,0.988875,39.413268,,0.026036,0.382999,0.006875,0.0,0.0,18.867013
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.535504,1093.33468,61.0,,original,5.0,0.2,6,,674,569,,0.708857,0.0,0.751559,1100,0.928,36.6089,,0.023091,0.34539,0.06775,0.0,0.0,17.22991
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.490196,2006.557143,66.95,,original,5.0,0.2,6,,873,511,,0.725238,0.0,0.778198,1375,0.99125,38.234936,,0.022673,0.368155,0.004875,0.0,0.0,18.406671
