method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Entropy-Frac,comm_limited,0,0,,,,1,0.0,0.403674,1735.0,78.3125,,original,5.0,0.2,6,,837,710,,0.733333,0.0,0.90712,400,0.98625,42.452054,,0.017134,0.376178,0.012375,0.0,0.0,84.197344
Entropy-Frac,comm_limited,3,3000,,,,1,0.0,0.397678,1672.0,79.1,,original,5.0,0.2,6,,1219,792,,0.766857,0.0,0.875111,475,0.99875,44.9313,,0.013325,0.370353,0.0,0.0,0.0,88.541492
Entropy-Frac,comm_limited,2,2000,,,,1,0.0,0.40177,1715.0,78.5625,,original,5.0,0.2,6,,1086,661,,0.705048,0.0,0.896952,400,1.0,44.264082,,0.013188,0.354325,0.0,0.0,0.0,90.214731
Entropy-Frac,comm_limited,1,1000,,,,1,0.0,0.425852,1968.0,75.4,,original,5.0,0.2,6,,1632,897,,0.764857,0.0,0.870939,500,0.963,41.094093,,0.022792,0.37085,0.032875,0.0,0.0,94.345432
Entropy-Frac,comm_limited,6,6000,,,,1,0.0,0.444222,2161.0,72.9875,,original,5.0,0.2,6,,576,463,,0.755238,0.0,0.87809,400,0.982375,43.097096,,0.025174,0.380556,0.012875,0.0,0.0,75.250459
Entropy-Frac,comm_limited,4,4000,,,,1,0.0,0.45574,2282.0,71.475,,original,5.0,0.2,6,,1219,887,,0.759905,0.0,0.872775,525,0.963,39.014229,,0.023869,0.374177,0.033375,0.0,0.0,82.603645
Entropy-Frac,comm_limited,5,5000,,,,1,0.0,0.449457,2216.0,72.3,,original,5.0,0.2,6,,1290,854,,0.762,0.0,0.844297,825,0.980875,40.143771,,0.023018,0.377152,0.01575,0.0,0.0,79.794328
Entropy-Frac,comm_limited,7,7000,,,,1,0.0,0.415287,1857.0,76.7875,,original,5.0,0.2,6,,1095,688,,0.787524,0.0,0.871689,400,0.97875,44.388625,,0.018416,0.401038,0.018875,0.0,0.0,75.260551
Entropy-Frac,comm_limited,9,9000,,,,1,0.0,0.487055,1244.11066,67.3625,,original,5.0,0.2,6,,492,398,,0.743143,0.0,0.84302,450,0.93125,41.715782,,0.021915,0.381215,0.066,0.0,0.0,53.611346
Entropy-Frac,comm_limited,8,8000,,,,1,0.0,0.444508,2164.0,72.95,,original,5.0,0.2,6,,743,604,,0.669905,0.0,0.901316,425,0.9995,41.3646,,0.015362,0.339236,0.0,0.0,0.0,56.410204
Entropy-Frac,comm_limited,10,10000,,,,1,0.0,0.506187,2067.769416,64.85,,original,5.0,0.2,6,,893,761,,0.747619,0.0,0.892212,325,0.982875,41.503014,,0.025708,0.388557,0.012875,0.0,0.0,54.855946
Entropy-Frac,comm_limited,11,11000,,,,1,0.0,0.419379,1900.0,76.25,,original,5.0,0.2,6,,1257,784,,0.755619,0.0,0.869878,500,0.982875,42.590829,,0.018125,0.368222,0.015125,0.0,0.0,57.051269
Entropy-Frac,comm_limited,12,12000,,,,1,0.0,0.42728,1983.0,75.2125,,original,5.0,0.2,6,,675,566,,0.750571,0.0,0.862321,450,0.97225,43.268239,,0.018138,0.387278,0.025,0.0,0.0,64.297295
Entropy-Frac,comm_limited,14,14000,,,,1,0.0,0.510661,761.506118,64.2625,,original,5.0,0.2,6,,442,390,,0.702952,0.0,0.884471,425,0.968875,37.884518,,0.023738,0.359311,0.02575,0.0,0.0,63.730338
Entropy-Frac,comm_limited,13,13000,,,,1,0.0,0.44803,2201.0,72.4875,,original,5.0,0.2,6,,787,704,,0.721714,0.0,0.897294,375,0.987375,41.146696,,0.021949,0.368669,0.00925,0.0,0.0,65.531717
Entropy-Frac,comm_limited,15,15000,,,,1,0.0,0.44841,2205.0,72.4375,,original,5.0,0.2,6,,945,746,,0.706286,0.0,0.887219,425,0.993875,42.017946,,0.014016,0.363972,0.00175,0.0,0.0,66.756247
