method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.34333,2675.528112,66.378947,,original,5.0,0.05,3,,241,241,random,0.0,,0.722917,0.0,0.86697,1450,0.996632,36.592643,,0.014634,0.052866,0.0,0.0,0.0,,47.429852
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.249297,2291.0,75.884211,,original,5.0,0.05,3,,133,133,random,0.0,,0.795,0.0,0.901076,550,1.0,40.009536,,0.013929,0.060773,0.0,0.0,0.0,,47.669421
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.291159,2693.0,71.652632,,original,5.0,0.05,3,,500,500,random,0.0,,0.827187,0.0,0.880303,1225,0.993895,41.651911,,0.019196,0.073977,0.0,0.0,0.0,,48.929725
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.245132,2251.0,76.305263,,original,5.0,0.05,3,,562,539,random,0.0,,0.751875,0.0,0.899121,725,0.996842,38.852434,,0.01404,0.067851,0.0,0.0,0.0,,49.784122
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.375924,2271.469954,63.084211,,original,5.0,0.05,3,,372,372,random,0.0,,0.827917,0.0,0.816867,1475,0.961053,35.144388,,0.025081,0.065353,0.035053,0.0,0.0,,53.148633
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.327189,3039.0,68.010526,,original,5.0,0.05,3,,219,219,random,0.0,,0.730833,0.0,0.898849,675,0.991368,37.144671,,0.018653,0.062537,0.005789,0.0,0.0,,52.757353
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.303343,2810.0,70.421053,,original,5.0,0.05,3,,797,796,random,0.0,,0.810625,0.0,0.906004,800,0.996737,38.093834,,0.014917,0.075736,0.001684,0.0,0.0,,55.143363
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.240654,2208.0,76.757895,,original,5.0,0.05,3,,297,297,random,0.0,,0.769896,0.0,0.841907,1575,0.994526,39.88589,,0.016432,0.069165,0.0,0.0,0.0,,53.445498
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.391128,2988.072189,61.547368,,original,5.0,0.05,3,,314,314,random,0.0,,0.788854,0.0,0.868516,800,0.977158,37.049592,,0.021475,0.070758,0.014105,0.0,0.0,,51.125522
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.299073,2769.0,70.852632,,original,5.0,0.05,3,,641,639,random,0.0,,0.819479,0.0,0.841442,1100,0.941684,38.646928,,0.020961,0.070893,0.051684,0.0,0.0,,51.726309
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.296782,2747.0,71.084211,,original,5.0,0.05,3,,481,481,random,0.0,,0.796458,0.0,0.8433,800,0.956316,40.310438,,0.02138,0.075789,0.035053,0.0,0.0,,51.474375
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.257732,2372.0,75.031579,,original,5.0,0.05,3,,1023,686,random,0.0,,0.794375,0.0,0.857493,1250,0.99,40.424459,,0.016317,0.072802,0.008105,0.0,0.0,,56.099829
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.330001,2797.061229,67.726316,,original,5.0,0.05,3,,317,317,random,0.0,,0.804688,0.0,0.847451,1400,0.990737,36.969867,,0.023652,0.064823,0.002105,0.0,0.0,,51.817309
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.234406,2148.0,77.389474,,original,5.0,0.05,3,,253,253,random,0.0,,0.688854,0.0,0.894105,825,1.0,41.255837,,0.011826,0.056973,0.0,0.0,0.0,,52.09637
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.260856,2402.0,74.715789,,original,5.0,0.05,3,,428,419,random,0.0,,0.794167,0.0,0.912005,675,0.998947,40.96438,,0.013245,0.065766,0.0,0.0,0.0,,51.496525
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.204936,1865.0,80.368421,,original,5.0,0.05,3,,1183,888,random,0.0,,0.833854,0.0,0.83621,1275,0.994316,42.74172,,0.015451,0.081936,0.004,0.0,0.0,,56.950845
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.259919,2393.0,74.810526,,original,5.0,0.05,3,,512,496,random,0.0,,0.800521,0.0,0.883669,650,0.997474,41.542549,,0.018383,0.076848,0.0,0.0,0.0,,52.607074
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.254191,2338.0,75.389474,,original,5.0,0.05,3,,989,784,random,0.0,,0.771458,0.0,0.879597,700,0.995684,38.504156,,0.017814,0.077143,0.0,0.0,0.0,,56.062411
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.284911,2633.0,72.284211,,original,5.0,0.05,3,,400,400,random,0.0,,0.828438,0.0,0.773023,2850,0.934842,38.454609,,0.017107,0.073294,0.060105,0.0,0.0,,52.640849
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.291159,2693.0,71.652632,,original,5.0,0.05,3,,596,577,random,0.0,,0.810104,0.0,0.775116,1600,0.992947,38.304273,,0.017573,0.068269,0.000737,0.0,0.0,,53.572216
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.388837,3631.0,61.778947,,original,5.0,0.05,3,,52,52,random,0.0,,0.815312,0.0,0.889183,725,0.997263,38.727197,,0.018628,0.055922,0.0,0.0,0.0,,48.440397
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.335416,3118.0,67.178947,,original,5.0,0.05,3,,498,453,random,0.0,,0.771875,0.0,0.830898,1725,0.994632,37.362275,,0.018758,0.063197,0.0,0.0,0.0,,49.863362
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.188587,1708.0,82.021053,,original,5.0,0.05,3,,586,573,random,0.0,,0.777292,0.0,0.864564,925,0.998526,41.798669,,0.013936,0.08341,0.0,0.0,0.0,,49.086342
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.304592,2822.0,70.294737,,original,5.0,0.05,3,,557,431,random,0.0,,0.792917,0.0,0.875988,1025,0.994632,38.722189,,0.016156,0.079655,0.0,0.0,0.0,,51.063461
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.342705,3188.0,66.442105,,original,5.0,0.05,3,,271,271,random,0.0,,0.822812,0.0,0.778146,2400,0.978737,35.467518,,0.026153,0.071621,0.010211,0.0,0.0,,50.695231
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.286161,2645.0,72.157895,,original,5.0,0.05,3,,455,402,random,0.0,,0.751875,0.0,0.870165,775,0.999368,39.647043,,0.015865,0.068454,0.000421,0.0,0.0,,52.056418
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.267937,2470.0,74.0,,original,5.0,0.05,3,,797,687,random,0.0,,0.81125,0.0,0.813713,1750,0.983474,38.661942,,0.017011,0.070955,0.004526,0.0,0.0,,53.556429
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.200042,1818.0,80.863158,,original,5.0,0.05,3,,736,631,random,0.0,,0.771354,0.0,0.882345,875,1.0,43.512301,,0.01155,0.071402,0.0,0.0,0.0,,53.452283
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.322608,2995.0,68.473684,,original,5.0,0.05,3,,92,92,random,0.0,,0.758021,0.0,0.898567,825,0.998421,37.079839,,0.018326,0.053942,0.0,0.0,0.0,,48.438408
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.275539,2543.0,73.231579,,original,5.0,0.05,3,,311,311,random,0.0,,0.778542,0.0,0.862546,2025,0.998211,39.427635,,0.01666,0.065932,0.000211,0.0,0.0,,48.490573
