method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Deploy-U,comm_limited,0,0,,,,1,0.0,0.254225,3234.0,65.957895,,original,5.0,0.05,2,,309,309,,0.724524,0.0,0.869287,2125,0.996526,34.717218,,0.020123,0.382171,0.001263,0.094524,0.017619,63.69409
Deploy-U,comm_limited,1,1000,,,,1,0.0,0.250774,3205.0,66.263158,,original,5.0,0.05,2,,93,93,,0.742857,0.0,0.874565,1450,0.997684,35.335823,,0.019002,0.393681,0.001368,0.083214,0.017262,63.307202
Deploy-U,comm_limited,2,2000,,,,1,0.0,0.304808,3438.350497,61.484211,,original,5.0,0.05,2,,161,161,,0.697143,0.0,0.845925,1125,0.976526,32.124508,,0.024839,0.367785,0.019579,0.090833,0.020952,63.130693
Deploy-U,comm_limited,3,3000,,,,1,0.0,0.258867,3273.0,65.547368,,original,5.0,0.05,2,,446,446,,0.757857,0.0,0.819064,1775,0.96,32.199059,,0.027832,0.393026,0.034526,0.090952,0.014405,64.744353
Deploy-U,comm_limited,4,4000,,,,1,0.0,0.317186,3074.242617,60.389474,,original,5.0,0.05,2,,223,223,,0.753333,0.0,0.771036,3600,0.930105,32.313497,,0.028142,0.396573,0.065684,0.091667,0.015595,63.983293
Deploy-U,comm_limited,5,5000,,,,1,0.0,0.309688,3489.424138,61.052632,,original,5.0,0.05,2,,42,42,,0.702619,0.0,0.873759,875,0.969263,34.607596,,0.024719,0.381142,0.026947,0.099167,0.019643,60.661976
Deploy-U,comm_limited,6,6000,,,,1,0.0,0.233873,3063.0,67.757895,,original,5.0,0.05,2,,256,256,,0.773929,0.0,0.826653,3300,0.950842,33.557096,,0.028972,0.408336,0.042947,0.075714,0.014167,65.062901
Deploy-U,comm_limited,7,7000,,,,1,0.0,0.184837,2651.0,72.094737,,original,5.0,0.05,2,,132,132,,0.740238,0.0,0.861063,1300,0.985895,35.840853,,0.022262,0.392972,0.010842,0.09869,0.014881,63.358759
Deploy-U,comm_limited,8,8000,,,,1,0.0,0.318615,2607.284091,60.263158,,original,5.0,0.05,2,,147,147,,0.746786,0.0,0.831665,2925,0.984947,31.844946,,0.03055,0.408126,0.010632,0.0925,0.014524,64.013054
Deploy-U,comm_limited,9,9000,,,,1,0.0,0.243156,3141.0,66.936842,,original,5.0,0.05,2,,348,348,,0.765833,0.0,0.826764,3475,0.993263,33.550931,,0.022674,0.397659,0.003368,0.080476,0.014048,65.855027
