method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Frontier-Bounded,comm_limited,0,0,,,,1,0.0,0.326589,2085.354511,59.557895,,original,5.0,0.05,2,,53,53,,0.813095,0.0,0.83583,1775,0.994316,34.931737,,0.027443,0.397435,0.002947,0.0,0.0,35.681547
Frontier-Bounded,comm_limited,1,1000,,,,1,0.0,0.270769,3373.0,64.494737,,original,5.0,0.05,2,,0,0,,0.741429,0.0,0.855152,2075,0.983579,34.306492,,0.020763,0.359451,0.014316,0.0,0.0,36.317838
Frontier-Bounded,comm_limited,2,2000,,,,1,0.0,0.308379,2713.857143,61.168421,,original,5.0,0.05,2,,175,175,,0.800238,0.0,0.768022,3450,0.988105,34.172891,,0.027325,0.390319,0.009789,0.0,0.0,39.146523
Frontier-Bounded,comm_limited,3,3000,,,,1,0.0,0.161747,2457.0,74.136842,,original,5.0,0.05,2,,451,451,,0.828333,0.0,0.841977,1275,0.962737,39.104906,,0.028729,0.416901,0.030421,0.0,0.0,40.20121
Frontier-Bounded,comm_limited,4,4000,,,,1,0.0,0.334444,1949.51269,58.863158,,original,5.0,0.05,2,,59,59,,0.812738,0.0,0.850131,1025,0.955474,37.012165,,0.041745,0.402511,0.032316,0.0,0.0,39.244879
Frontier-Bounded,comm_limited,5,5000,,,,1,0.0,0.270769,3373.0,64.494737,,original,5.0,0.05,2,,145,145,,0.811786,0.0,0.88001,1275,0.985789,34.807841,,0.03017,0.401723,0.008316,0.0,0.0,43.709362
Frontier-Bounded,comm_limited,6,6000,,,,1,0.0,0.194597,2733.0,71.231579,,original,5.0,0.05,2,,506,506,,0.828929,0.0,0.790601,2100,0.958421,36.960227,,0.029369,0.417345,0.035684,0.0,0.0,43.656701
Frontier-Bounded,comm_limited,7,7000,,,,1,0.0,0.207094,2838.0,70.126316,,original,5.0,0.05,2,,300,300,,0.821786,0.0,0.85945,800,0.966421,37.444058,,0.027419,0.406595,0.028105,0.0,0.0,42.371752
Frontier-Bounded,comm_limited,8,8000,,,,1,0.0,0.294335,3141.071362,62.410526,,original,5.0,0.05,2,,71,71,,0.802857,0.0,0.799897,2925,0.983158,31.910941,,0.034635,0.405888,0.008632,0.0,0.0,41.418023
Frontier-Bounded,comm_limited,9,9000,,,,1,0.0,0.241966,3131.0,67.042105,,original,5.0,0.05,2,,422,422,,0.814524,0.0,0.84333,1700,0.961474,35.82866,,0.033902,0.418891,0.029684,0.0,0.0,44.947746
Frontier-Bounded,comm_limited,10,10000,,,,1,0.0,0.294335,3515.461403,62.410526,,original,5.0,0.05,2,,97,97,,0.815833,0.0,0.835841,2100,0.978316,32.301565,,0.034171,0.407347,0.013789,0.0,0.0,15.840097
Frontier-Bounded,comm_limited,11,11000,,,,1,0.0,0.266365,3336.0,64.884211,,original,5.0,0.05,2,,283,283,,0.809762,0.0,0.763932,2225,0.948211,33.093341,,0.029444,0.39885,0.045474,0.0,0.0,15.106199
Frontier-Bounded,comm_limited,12,12000,,,,1,0.0,0.259938,3282.0,65.452632,,original,5.0,0.05,2,,244,244,,0.785952,0.0,0.871934,1100,0.992632,34.979318,,0.023952,0.393707,0.004737,0.0,0.0,15.392187
Frontier-Bounded,comm_limited,13,13000,,,,1,0.0,0.203761,2810.0,70.421053,,original,5.0,0.05,2,,464,464,,0.832619,0.0,0.807211,2150,0.940526,36.861612,,0.034341,0.409493,0.050947,0.0,0.0,16.492397
Frontier-Bounded,comm_limited,14,14000,,,,1,0.0,0.25482,3239.0,65.905263,,original,5.0,0.05,2,,228,228,,0.785714,0.0,0.871815,850,0.974842,36.725257,,0.027792,0.384195,0.021053,0.0,0.0,16.488461
Frontier-Bounded,comm_limited,15,15000,,,,1,0.0,0.270174,3368.0,64.547368,,original,5.0,0.05,2,,359,359,,0.822262,0.0,0.878567,775,0.988421,36.443296,,0.030966,0.399082,0.005895,0.0,0.0,18.86739
Frontier-Bounded,comm_limited,16,16000,,,,1,0.0,0.269698,3364.0,64.589474,,original,5.0,0.05,2,,246,246,,0.827857,0.0,0.827203,1950,0.943895,36.653556,,0.03541,0.402277,0.047579,0.0,0.0,16.376639
Frontier-Bounded,comm_limited,17,17000,,,,1,0.0,0.238515,3102.0,67.347368,,original,5.0,0.05,2,,128,128,,0.791905,0.0,0.875343,1025,0.991368,35.821303,,0.027699,0.394885,0.003579,0.0,0.0,17.613631
Frontier-Bounded,comm_limited,18,18000,,,,1,0.0,0.237205,3091.0,67.463158,,original,5.0,0.05,2,,444,444,,0.806786,0.0,0.814212,1725,0.996947,34.470219,,0.021265,0.389027,0.001263,0.0,0.0,27.412397
Frontier-Bounded,comm_limited,19,19000,,,,1,0.0,0.382052,1408.803339,54.652632,,original,5.0,0.05,2,,175,175,,0.82381,0.0,0.81641,,0.897474,33.461486,,0.041941,0.414054,0.092,0.0,0.0,40.145031
Frontier-Bounded,comm_limited,20,20000,,,,1,0.0,0.188289,2680.0,71.789474,,original,5.0,0.05,2,,272,272,,0.829167,0.0,0.894963,850,0.991368,37.629561,,0.025391,0.405891,0.005474,0.0,0.0,40.742315
Frontier-Bounded,comm_limited,21,21000,,,,1,0.0,0.267555,3346.0,64.778947,,original,5.0,0.05,2,,430,430,,0.839524,0.0,0.771779,3900,0.955684,34.881667,,0.034117,0.415122,0.036421,0.0,0.0,40.504888
Frontier-Bounded,comm_limited,22,22000,,,,1,0.0,0.158058,2426.0,74.463158,,original,5.0,0.05,2,,379,379,,0.83,0.0,0.817087,2700,0.945474,38.875093,,0.028434,0.423317,0.048421,0.0,0.0,40.429236
Frontier-Bounded,comm_limited,23,23000,,,,1,0.0,0.189836,2693.0,71.652632,,original,5.0,0.05,2,,90,90,,0.81369,0.0,0.820409,1400,0.995895,36.655991,,0.021791,0.404764,0.001789,0.0,0.0,37.279512
Frontier-Bounded,comm_limited,24,24000,,,,1,0.0,0.15175,2373.0,75.021053,,original,5.0,0.05,2,,411,411,,0.808214,0.0,0.834174,2725,0.990526,38.190816,,0.025424,0.40234,0.004737,0.0,0.0,43.398139
Frontier-Bounded,comm_limited,25,25000,,,,1,0.0,0.154011,2392.0,74.821053,,original,5.0,0.05,2,,434,434,,0.82131,0.0,0.751655,2175,0.994526,38.140195,,0.023798,0.404644,0.002526,0.0,0.0,42.967956
