method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Richness-Angular,comm_limited,1,1000,,,,1,0.0,0.320425,2972.0,68.715789,,original,5.0,0.05,6,,1109,894,,0.741979,0.0,0.859467,600,0.984632,38.535967,,0.019912,0.329613,0.012105,0.0,0.0,128.986164
Richness-Angular,comm_limited,2,2000,,,,1,0.0,0.329065,3055.0,67.842105,,original,5.0,0.05,6,,866,680,,0.7375,0.0,0.824675,1200,0.994211,38.787148,,0.022163,0.349036,0.003053,0.0,0.0,131.372349
Richness-Angular,comm_limited,0,0,,,,1,0.0,0.304914,2823.0,70.284211,,original,5.0,0.05,6,,1253,758,,0.739062,0.0,0.865459,375,0.999579,38.856444,,0.018389,0.333141,0.0,0.0,0.0,131.663947
Richness-Angular,comm_limited,3,3000,,,,1,0.0,0.333333,3096.0,67.410526,,original,5.0,0.05,6,,1469,999,,0.7825,0.0,0.889366,325,0.992737,39.0185,,0.02407,0.345858,0.001368,0.0,0.0,132.050056
Richness-Angular,comm_limited,7,7000,,,,1,0.0,0.302519,2800.0,70.526316,,original,5.0,0.05,6,,432,390,,0.694063,0.0,0.913773,375,0.999579,39.16573,,0.014771,0.321824,0.000105,0.0,0.0,120.990875
Richness-Angular,comm_limited,5,5000,,,,1,0.0,0.407037,2180.625064,59.957895,,original,5.0,0.05,6,,698,614,,0.786979,0.0,0.795546,1025,0.991579,34.194632,,0.027776,0.353004,0.003263,0.0,0.0,127.610817
Richness-Angular,comm_limited,4,4000,,,,1,0.0,0.257547,2368.0,75.073684,,original,5.0,0.05,6,,1345,846,,0.774687,0.0,0.873126,375,0.999474,39.137145,,0.018116,0.341861,0.000105,0.0,0.0,131.242401
Richness-Angular,comm_limited,6,6000,,,,1,0.0,0.401416,3072.768405,60.526316,,original,5.0,0.05,6,,976,754,,0.725938,0.0,0.826272,825,0.993368,35.591257,,0.025826,0.32826,0.001474,0.0,0.0,129.020217
Richness-Angular,comm_limited,8,8000,,,,1,0.0,0.319176,2960.0,68.842105,,original,5.0,0.05,6,,792,599,,0.711979,0.0,0.919152,300,0.998211,40.401112,,0.018032,0.330828,0.000526,0.0,0.0,112.045109
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.372788,3475.0,63.421053,,original,5.0,0.05,6,,692,628,,0.76,0.0,0.849438,875,0.994737,36.527891,,0.025493,0.338649,0.001684,0.0,0.0,109.401134
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.244014,2238.0,76.442105,,original,5.0,0.05,6,,913,660,,0.741354,0.0,0.914363,350,0.999684,42.134125,,0.015357,0.332423,0.0,0.0,0.0,122.547832
Richness-Angular,comm_limited,10,10000,,,,1,0.0,0.242453,2223.0,76.6,,original,5.0,0.05,6,,1897,1083,,0.764167,0.0,0.847333,625,0.997789,39.774799,,0.020502,0.34529,0.000421,0.0,0.0,141.529127
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.363835,3389.0,64.326316,,original,5.0,0.05,6,,814,620,,0.719167,0.0,0.902276,300,0.977474,36.606253,,0.031673,0.322883,0.014632,0.0,0.0,130.703987
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.274308,2529.0,73.378947,,original,5.0,0.05,6,,1552,848,,0.728854,0.0,0.908968,350,0.990421,39.086924,,0.020503,0.32682,0.006,0.0,0.0,145.665945
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.282948,2612.0,72.505263,,original,5.0,0.05,6,,1066,757,,0.643542,0.0,0.892359,450,0.997789,38.081717,,0.015829,0.294983,0.001158,0.0,0.0,132.017583
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.316261,2932.0,69.136842,,original,5.0,0.05,6,,340,299,,0.651042,0.0,0.921395,250,0.998316,38.75623,,0.015909,0.29985,0.000947,0.0,0.0,117.599732
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.360296,3061.865259,64.684211,,original,5.0,0.05,6,,841,622,,0.752604,0.0,0.88965,450,0.995053,35.811655,,0.026674,0.337234,0.002842,0.0,0.0,82.900019
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.291172,2691.0,71.673684,,original,5.0,0.05,6,,754,636,,0.75375,0.0,0.858419,500,0.996842,38.849451,,0.021896,0.352366,0.001053,0.0,0.0,79.997022
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.380804,3552.0,62.610526,,original,5.0,0.05,6,,856,723,,0.784167,0.0,0.894437,350,0.987789,36.33925,,0.026703,0.348257,0.008737,0.0,0.0,78.580129
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.289507,2675.0,71.842105,,original,5.0,0.05,6,,961,797,,0.715417,0.0,0.855279,825,0.997579,39.75947,,0.016829,0.340989,0.000316,0.0,0.0,82.830523
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.326254,3028.0,68.126316,,original,5.0,0.05,6,,614,586,,0.716458,0.0,0.904808,400,0.989895,39.005224,,0.019295,0.319338,0.007158,0.0,0.0,80.811918
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.320321,2971.0,68.726316,,original,5.0,0.05,6,,513,460,,0.742188,0.0,0.874428,525,0.999158,39.063312,,0.018367,0.340314,0.0,0.0,0.0,72.595098
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.391318,2364.506481,61.547368,,original,5.0,0.05,6,,629,468,,0.673125,0.0,0.892632,525,0.999789,36.971964,,0.017299,0.295941,0.0,0.0,0.0,75.469416
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.262128,2412.0,74.610526,,original,5.0,0.05,6,,1018,812,,0.772708,0.0,0.881581,475,0.991368,39.753395,,0.021291,0.34353,0.006526,0.0,0.0,76.006545
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.326463,3030.0,68.105263,,original,5.0,0.05,6,,702,393,,0.709063,0.0,0.879198,500,0.958632,37.680059,,0.025794,0.327998,0.033684,0.0,0.0,78.258558
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.361961,3041.09009,64.515789,,original,5.0,0.05,6,,918,723,,0.782813,0.0,0.770866,1025,0.996105,35.032352,,0.025028,0.348913,0.001158,0.0,0.0,87.374713
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.300541,2781.0,70.726316,,original,5.0,0.05,6,,614,532,,0.705625,0.0,0.8724,450,0.999263,38.921095,,0.018488,0.321512,0.000421,0.0,0.0,85.761802
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.246304,2260.0,76.210526,,original,5.0,0.05,6,,1045,798,,0.692917,0.0,0.878025,425,0.999895,40.207243,,0.012559,0.315812,0.0,0.0,0.0,86.482742
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.326983,3035.0,68.052632,,original,5.0,0.05,6,,621,564,,0.722708,0.0,0.891991,475,0.994211,37.81649,,0.02013,0.327172,0.003789,0.0,0.0,83.905751
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.34062,3166.0,66.673684,,original,5.0,0.05,6,,1026,681,,0.740521,0.0,0.898341,350,0.992737,39.038388,,0.01951,0.324491,0.004947,0.0,0.0,76.301986
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.39163,3407.775046,61.515789,,original,5.0,0.05,6,,837,680,,0.662396,0.0,0.919919,275,0.991474,36.001526,,0.023677,0.300074,0.002947,0.0,0.0,76.463954
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.307516,2848.0,70.021053,,original,5.0,0.05,6,,1040,776,,0.775,0.0,0.898446,300,0.977895,39.550599,,0.027918,0.334438,0.016,0.0,0.0,77.717702
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.327816,3043.0,67.968421,,original,5.0,0.05,6,,1011,639,,0.713125,0.0,0.876357,475,0.998947,38.52553,,0.01838,0.322705,0.000316,0.0,0.0,79.139933
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.270976,2497.0,73.715789,,original,5.0,0.05,6,,502,404,,0.69125,0.0,0.900735,425,0.999368,40.402641,,0.014528,0.308387,0.0,0.0,0.0,76.461141
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.389965,2178.0,61.684211,,original,5.0,0.05,6,,848,661,,0.710833,0.0,0.895905,350,0.998947,36.335447,,0.022691,0.309914,0.0,0.0,0.0,78.870388
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.331772,3081.0,67.568421,,original,5.0,0.05,6,,1171,669,,0.722083,0.0,0.872664,525,0.993158,36.129345,,0.020371,0.321983,0.001263,0.0,0.0,87.480036
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.296169,2739.0,71.168421,,original,5.0,0.05,6,,1244,725,,0.654479,0.0,0.896646,350,0.996947,37.700641,,0.021028,0.311978,0.001053,0.0,0.0,92.256041
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.39163,2074.689405,61.515789,,original,5.0,0.05,6,,848,703,,0.688333,0.0,0.918078,325,0.993368,36.361072,,0.020435,0.299236,0.002842,0.0,0.0,70.16659
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.356652,3320.0,65.052632,,original,5.0,0.05,6,,490,483,,0.778333,0.0,0.846424,450,0.944632,37.832046,,0.029273,0.349922,0.045579,0.0,0.0,66.280226
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.31168,2888.0,69.6,,original,5.0,0.05,6,,1526,913,,0.806354,0.0,0.866887,775,0.974842,38.353493,,0.027831,0.351391,0.018105,0.0,0.0,75.029534
