method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.31803,2949.0,68.957895,,original,5.0,0.05,6,,803,733,,0.792813,0.0,0.880713,300,0.948947,39.323306,,0.022365,0.319364,0.044421,0.0,0.0,83.203721
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.317198,2941.0,69.042105,,original,5.0,0.05,6,,920,704,,0.774583,0.0,0.886266,650,0.994632,38.490372,,0.022475,0.327416,0.001684,0.0,0.0,85.39913
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.295961,2737.0,71.189474,,original,5.0,0.05,6,,1135,858,,0.815729,0.0,0.866882,475,0.986632,38.99222,,0.027219,0.340678,0.005789,0.0,0.0,88.497255
Coverage-U,comm_limited,0,0,,,,1,0.0,0.299813,2774.0,70.8,,original,5.0,0.05,6,,1210,806,,0.78,0.0,0.823851,925,0.982421,38.419145,,0.021725,0.33871,0.009053,0.0,0.0,90.781958
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.333854,3101.0,67.357895,,original,5.0,0.05,6,,683,562,,0.815625,0.0,0.828142,1425,0.958,37.182451,,0.030296,0.351842,0.027263,0.0,0.0,86.110042
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.340412,3164.0,66.694737,,original,5.0,0.05,6,,764,681,,0.80875,0.0,0.867809,400,0.953263,36.827276,,0.025223,0.339826,0.038526,0.0,0.0,86.03658
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.325942,3025.0,68.157895,,original,5.0,0.05,6,,915,760,,0.743021,0.0,0.855809,650,0.999368,38.186188,,0.017755,0.308311,0.0,0.0,0.0,89.142114
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.286592,2647.0,72.136842,,original,5.0,0.05,6,,1430,892,,0.773958,0.0,0.869335,325,0.930211,38.733878,,0.021669,0.326645,0.061368,0.0,0.0,101.748184
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.276286,2548.0,73.178947,,original,5.0,0.05,6,,883,664,,0.788646,0.0,0.891867,600,0.991368,41.364539,,0.023595,0.340299,0.003368,0.0,0.0,89.494485
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.232251,2125.0,77.631579,,original,5.0,0.05,6,,1665,930,,0.812396,0.0,0.865588,975,0.993789,39.276312,,0.02029,0.341363,0.002105,0.0,0.0,97.893402
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.339996,3160.0,66.736842,,original,5.0,0.05,6,,1202,798,,0.787813,0.0,0.8934,275,0.988526,36.985882,,0.021637,0.355868,0.001474,0.0,0.0,94.921634
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.306371,2837.0,70.136842,,original,5.0,0.05,6,,1090,746,,0.742292,0.0,0.885679,375,0.999368,39.663043,,0.015975,0.301639,0.000421,0.0,0.0,89.336312
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.303768,2812.0,70.4,,original,5.0,0.05,6,,862,503,,0.688438,0.0,0.909996,250,0.996947,38.978724,,0.016171,0.292946,0.001684,0.0,0.0,91.560261
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.287737,2658.0,72.021053,,original,5.0,0.05,6,,1039,830,,0.744792,0.0,0.904013,325,0.998526,38.300408,,0.016159,0.319253,0.0,0.0,0.0,89.985017
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.270144,2489.0,73.8,,original,5.0,0.05,6,,1227,784,,0.846875,0.0,0.862575,375,0.967684,40.529339,,0.023195,0.348777,0.024316,0.0,0.0,96.175444
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.390173,2632.224101,61.663158,,original,5.0,0.05,6,,1211,905,,0.778438,0.0,0.870147,450,0.942421,35.199441,,0.037561,0.32686,0.041579,0.0,0.0,88.438225
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.328232,3047.0,67.926316,,original,5.0,0.05,6,,1083,775,,0.850104,0.0,0.862951,425,0.982947,38.214734,,0.029492,0.344368,0.008,0.0,0.0,87.418568
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.260046,2392.0,74.821053,,original,5.0,0.05,6,,773,569,,0.814688,0.0,0.895126,250,0.986,41.203914,,0.020424,0.354668,0.008947,0.0,0.0,90.172117
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.320425,2972.0,68.715789,,original,5.0,0.05,6,,1457,956,,0.856771,0.0,0.83234,625,0.961263,40.751776,,0.026921,0.363133,0.031053,0.0,0.0,94.491945
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.327087,3036.0,68.042105,,original,5.0,0.05,6,,1821,937,,0.856354,0.0,0.833659,1600,0.902842,38.17448,,0.036468,0.373796,0.079789,0.0,0.0,104.944905
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.355299,3307.0,65.189474,,original,5.0,0.05,6,,599,474,,0.780417,0.0,0.921721,300,0.999474,38.886878,,0.020066,0.329525,0.0,0.0,0.0,85.511156
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.352696,3282.0,65.452632,,original,5.0,0.05,6,,768,614,,0.731354,0.0,0.929309,250,0.999579,38.071776,,0.015763,0.304998,0.0,0.0,0.0,85.512927
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.211743,1928.0,79.705263,,original,5.0,0.05,6,,1226,795,,0.800625,0.0,0.902549,350,0.999895,41.556007,,0.013225,0.331568,0.0,0.0,0.0,88.910502
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.341245,3172.0,66.610526,,original,5.0,0.05,6,,1140,858,,0.77,0.0,0.899985,475,0.988632,37.013618,,0.019105,0.343631,0.006842,0.0,0.0,93.461126
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.371435,2864.378433,63.557895,,original,5.0,0.05,6,,516,425,,0.790312,0.0,0.913648,250,0.973263,38.067171,,0.02853,0.35728,0.013158,0.0,0.0,87.552192
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.280346,2587.0,72.768421,,original,5.0,0.05,6,,923,697,,0.765104,0.0,0.870775,550,0.997789,38.51774,,0.016695,0.325119,0.000421,0.0,0.0,89.856405
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.253175,2326.0,75.515789,,original,5.0,0.05,6,,1449,841,,0.794375,0.0,0.868456,525,0.992737,39.682513,,0.023299,0.347711,0.003789,0.0,0.0,99.826119
