method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.391734,3406.986938,61.505263,,original,5.0,0.05,6,,706,497,random,0.0,,0.772396,0.0,0.90676,250,0.982316,34.601398,,0.018307,0.537772,0.011789,0.0,0.0,,36.792901
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.377993,3129.174792,62.894737,,original,5.0,0.05,6,,1034,712,random,0.0,,0.826146,0.0,0.824525,1250,0.962316,35.784234,,0.025763,0.568043,0.027368,0.0,0.0,,39.818314
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.2741,2527.0,73.4,,original,5.0,0.05,6,,1116,805,random,0.0,,0.7425,0.0,0.873076,400,0.997474,37.661273,,0.015287,0.513589,0.000421,0.0,0.0,,38.787173
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.371851,2775.915276,63.515789,,original,5.0,0.05,6,,674,610,random,0.0,,0.749792,0.0,0.807734,1325,0.914632,34.59475,,0.019937,0.542876,0.080842,0.0,0.0,,35.605712
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.235894,2160.0,77.263158,,original,5.0,0.05,6,,963,655,random,0.0,,0.738854,0.0,0.903775,375,0.999789,40.324112,,0.012764,0.514134,0.0,0.0,0.0,,39.721162
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.310223,2874.0,69.747368,,original,5.0,0.05,6,,1417,878,random,0.0,,0.709688,0.0,0.853173,550,0.98,35.620934,,0.01779,0.498861,0.017368,0.0,0.0,,42.816705
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.357693,3330.0,64.947368,,original,5.0,0.05,6,,948,575,random,0.0,,0.752188,0.0,0.882788,500,0.994947,37.919757,,0.019021,0.5347,0.001895,0.0,0.0,,40.256891
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.346554,3223.0,66.073684,,original,5.0,0.05,6,,1136,791,random,0.0,,0.656146,0.0,0.884855,375,0.984,35.195556,,0.016907,0.47488,0.009684,0.0,0.0,,42.302312
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.321882,2986.0,68.568421,,original,5.0,0.05,6,,895,701,random,0.0,,0.782604,0.0,0.706502,1025,0.991895,35.229974,,0.02062,0.555713,0.001368,0.0,0.0,,37.672197
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.322299,2990.0,68.526316,,original,5.0,0.05,6,,933,669,random,0.0,,0.727396,0.0,0.885351,500,0.987684,36.748855,,0.018792,0.519331,0.007579,0.0,0.0,,38.751229
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.285447,2636.0,72.252632,,original,5.0,0.05,6,,1334,657,random,0.0,,0.705417,0.0,0.899289,375,0.996105,38.522592,,0.016473,0.513947,0.0,0.0,0.0,,45.092101
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.374974,1978.255119,63.2,,original,5.0,0.05,6,,679,611,random,0.0,,0.78,0.0,0.870805,425,0.970842,36.354539,,0.024454,0.546922,0.020211,0.0,0.0,,36.670438
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.336248,3124.0,67.115789,,original,5.0,0.05,6,,937,743,random,0.0,,0.718958,0.0,0.895854,350,0.979579,35.534046,,0.024024,0.519488,0.016421,0.0,0.0,,37.811344
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.338538,3146.0,66.884211,,original,5.0,0.05,6,,850,712,random,0.0,,0.761563,0.0,0.891525,275,0.972947,37.147053,,0.023499,0.539916,0.016105,0.0,0.0,,37.652812
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.391943,2491.560263,61.484211,,original,5.0,0.05,6,,1132,876,random,0.0,,0.705729,0.0,0.893546,375,0.989474,35.904813,,0.019684,0.502777,0.006105,0.0,0.0,,41.429563
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.295544,2733.0,71.231579,,original,5.0,0.05,6,,1115,826,random,0.0,,0.799583,0.0,0.77993,1150,0.954632,39.130687,,0.02113,0.567608,0.040526,0.0,0.0,,37.750468
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.388091,2995.364222,61.873684,,original,5.0,0.05,6,,699,637,random,0.0,,0.745729,0.0,0.881752,575,0.994947,36.473368,,0.017195,0.540342,0.001895,0.0,0.0,,35.745189
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.359775,2940.970531,64.736842,,original,5.0,0.05,6,,1542,963,random,0.0,,0.823229,0.0,0.795266,1275,0.933789,34.102776,,0.022285,0.55953,0.056947,0.0,0.0,,42.462513
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.338122,3142.0,66.926316,,original,5.0,0.05,6,,766,639,random,0.0,,0.775208,0.0,0.793748,1350,0.977368,34.828954,,0.021603,0.545643,0.016421,0.0,0.0,,35.483529
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.338226,3143.0,66.915789,,original,5.0,0.05,6,,721,589,random,0.0,,0.739896,0.0,0.865844,400,0.994737,37.208056,,0.017889,0.5202,0.0,0.0,0.0,,37.341849
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.384239,2803.846154,62.263158,,original,5.0,0.05,6,,696,632,random,0.0,,0.70875,0.0,0.885277,400,0.998421,35.972661,,0.015007,0.490477,0.000316,0.0,0.0,,35.874302
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.340204,3162.0,66.715789,,original,5.0,0.05,6,,1078,612,random,0.0,,0.771354,0.0,0.827279,625,0.991895,37.56152,,0.022009,0.540737,0.004421,0.0,0.0,,39.998196
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.32792,3044.0,67.957895,,original,5.0,0.05,6,,988,710,random,0.0,,0.735104,0.0,0.872012,400,0.995368,37.264257,,0.017996,0.508429,0.000211,0.0,0.0,,36.363223
