method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
CentralOracle-Config-local,comm_limited,2,2000,,,,1,0.0,0.564303,1218.987433,44.042105,,original,5.0,0.05,3,,4769,2696,,0.903542,0.0,0.583996,,0.720211,23.411229,,0.041408,0.413777,0.264737,0.0,0.0,114.055235
CentralOracle-Config-local,comm_limited,1,1000,,,,1,0.0,0.554202,1433.86422,45.063158,,original,5.0,0.05,3,,4564,2726,,0.860833,0.0,0.839566,1575,0.955158,25.955141,,0.045848,0.395342,0.021158,0.0,0.0,121.040235
CentralOracle-Config-local,comm_limited,3,3000,,,,1,0.0,0.580652,1356.976641,42.389474,,original,5.0,0.05,3,,5260,2803,,0.867292,0.0,0.826356,,0.896526,24.896382,,0.041388,0.39821,0.079895,0.0,0.0,128.773994
CentralOracle-Config-local,comm_limited,0,0,,,,1,0.0,0.58815,1532.053501,41.631579,,original,5.0,0.05,3,,6067,2724,,0.888229,0.0,0.711771,,0.766632,24.080566,,0.033645,0.42181,0.219263,0.0,0.0,133.665342
CentralOracle-Config-local,comm_limited,4,4000,,,,1,0.0,0.592836,1096.028324,41.157895,,original,5.0,0.05,3,,5427,2622,,0.911042,0.0,0.617413,,0.652947,24.30016,,0.035499,0.418928,0.332632,0.0,0.0,125.554738
CentralOracle-Config-local,comm_limited,5,5000,,,,1,0.0,0.533167,1744.595822,47.189474,,original,5.0,0.05,3,,3985,2441,,0.826875,0.0,0.808259,,0.875263,27.723072,,0.030372,0.394013,0.112211,0.0,0.0,120.577866
CentralOracle-Config-local,comm_limited,6,6000,,,,1,0.0,0.581068,1491.755022,42.347368,,original,5.0,0.05,3,,5433,2606,,0.850938,0.0,0.854937,475,0.910526,25.831957,,0.034645,0.383966,0.068105,0.0,0.0,137.082744
CentralOracle-Config-local,comm_limited,7,7000,,,,1,0.0,0.564511,1732.992021,44.021053,,original,5.0,0.05,3,,5096,2610,,0.845313,0.0,0.906334,425,0.977474,27.216518,,0.032801,0.392728,0.007053,0.0,0.0,136.904628
CentralOracle-Config-local,comm_limited,9,9000,,,,1,0.0,0.557847,1790.26875,44.694737,,original,5.0,0.05,3,,4633,2606,,0.83875,0.0,0.903361,525,0.976105,26.885755,,0.034947,0.402392,0.006947,0.0,0.0,136.037813
CentralOracle-Config-local,comm_limited,8,8000,,,,1,0.0,0.564823,2046.975779,43.989474,,original,5.0,0.05,3,,4786,2467,,0.801042,0.0,0.896347,475,0.954211,26.923859,,0.029549,0.379643,0.035579,0.0,0.0,141.482991
CentralOracle-Config-local,comm_limited,10,10000,,,,1,0.0,0.61512,1273.735811,38.905263,,original,5.0,0.05,3,,6153,2789,,0.8675,0.0,0.826122,,0.882316,23.640137,,0.046463,0.406627,0.091474,0.0,0.0,138.758308
