method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Random,comm_limited,3,3000,,,,1,0.0,0.797876,213.418495,20.431579,,original,5.0,0.05,3,,0,0,,0.0,0.0,0.280396,,0.504316,10.463641,,0.068882,0.265667,0.476632,0.0,0.0,20.456763
Random,comm_limited,0,0,,,,1,0.0,0.79673,221.769231,20.547368,,original,5.0,0.05,3,,3,3,,0.0,0.0,0.311551,,0.405263,12.201913,,0.03478,0.327036,0.587053,0.0,0.0,21.721528
Random,comm_limited,1,1000,,,,1,0.0,0.793294,280.984429,20.894737,,original,5.0,0.05,3,,26,26,,0.0,0.000417,0.305725,,0.442947,11.468461,,0.048027,0.312313,0.548105,0.0,0.0,21.862114
Random,comm_limited,2,2000,,,,1,0.0,0.804749,162.079032,19.736842,,original,5.0,0.05,3,,129,129,,0.0,0.000417,0.24608,,0.347263,10.997497,,5636.858097,0.320997,0.647579,0.0,0.0,23.06815
Random,comm_limited,5,5000,,,,1,0.0,0.800583,257.501524,20.157895,,original,5.0,0.05,3,,0,0,,0.0,0.0,0.373077,,0.542,11.727684,,0.069514,0.279362,0.441789,0.0,0.0,21.327907
Random,comm_limited,4,4000,,,,1,0.0,0.806831,248.909091,19.526316,,original,5.0,0.05,3,,141,141,,0.0,0.001667,0.300765,,0.413474,11.40599,,0.046901,0.297757,0.576842,0.0,0.0,23.151106
Random,comm_limited,6,6000,,,,1,0.0,0.81537,197.763538,18.663158,,original,5.0,0.05,3,,122,122,,0.0,0.000833,0.275965,,0.397474,10.763477,,0.042643,0.291404,0.595053,0.0,0.0,22.8643
Random,comm_limited,7,7000,,,,1,0.0,0.812246,248.2251,18.978947,,original,5.0,0.05,3,,0,0,,0.0,0.0,0.280782,,0.379158,11.29002,,0.051872,0.286097,0.611158,0.0,0.0,23.3532
Random,comm_limited,9,9000,,,,1,0.0,0.83099,142.512552,17.084211,,original,5.0,0.05,3,,140,140,,0.0,0.001042,0.262868,,0.322105,10.659299,,2879.537765,0.318879,0.671263,0.0,0.0,23.669439
Random,comm_limited,8,8000,,,,1,0.0,0.808914,204.652824,19.315789,,original,5.0,0.05,3,,34,34,,0.0,0.000625,0.295591,,0.431368,11.283816,,0.064203,0.318487,0.553263,0.0,0.0,25.057701
