method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Entropy-Frac,comm_limited,3,3000,,,,1,0.0,0.286785,2651.0,72.094737,,original,5.0,0.05,3,,145,145,,0.787292,0.0,0.872207,1600,0.998632,39.936128,,0.016441,0.393812,0.000421,0.0,0.0,89.209779
Entropy-Frac,comm_limited,2,2000,,,,1,0.0,0.399875,2648.022923,60.663158,,original,5.0,0.05,3,,397,387,,0.740104,0.0,0.850757,825,0.980316,36.845984,,0.027682,0.37362,0.010842,0.0,0.0,89.769328
Entropy-Frac,comm_limited,1,1000,,,,1,0.0,0.224617,2054.0,78.378947,,original,5.0,0.05,3,,761,690,,0.815312,0.0,0.886562,700,0.993158,40.220373,,0.01758,0.392372,0.004737,0.0,0.0,92.500713
Entropy-Frac,comm_limited,0,0,,,,1,0.0,0.201916,1836.0,80.673684,,original,5.0,0.05,3,,477,477,,0.82375,0.0,0.856465,1775,0.997895,43.374982,,0.012781,0.412043,0.0,0.0,0.0,93.593449
Entropy-Frac,comm_limited,4,4000,,,,1,0.0,0.326669,3034.0,68.063158,,original,5.0,0.05,3,,116,116,,0.735,0.0,0.867297,700,0.979895,36.706459,,0.020763,0.369484,0.017684,0.0,0.0,89.389157
Entropy-Frac,comm_limited,5,5000,,,,1,0.0,0.316047,2932.0,69.136842,,original,5.0,0.05,3,,173,158,,0.755625,0.0,0.897328,625,0.984526,39.48136,,0.019606,0.389353,0.012737,0.0,0.0,90.381837
Entropy-Frac,comm_limited,6,6000,,,,1,0.0,0.262522,2418.0,74.547368,,original,5.0,0.05,3,,507,507,,0.770625,0.0,0.897124,750,0.997895,39.750679,,0.015739,0.393522,0.001368,0.0,0.0,91.598632
Entropy-Frac,comm_limited,7,7000,,,,1,0.0,0.328543,3052.0,67.873684,,original,5.0,0.05,3,,645,531,,0.741354,0.0,0.876636,850,0.986947,38.200192,,0.018919,0.386388,0.010105,0.0,0.0,96.166899
Entropy-Frac,comm_limited,8,8000,,,,1,0.0,0.311569,2889.0,69.589474,,original,5.0,0.05,3,,419,418,,0.812708,0.0,0.878726,1000,0.980316,39.487868,,0.025678,0.402869,0.013368,0.0,0.0,92.550892
Entropy-Frac,comm_limited,9,9000,,,,1,0.0,0.346142,2211.411628,66.094737,,original,5.0,0.05,3,,738,666,,0.810625,0.0,0.888376,625,0.978211,38.659444,,0.027745,0.409621,0.015789,0.0,0.0,95.749531
Entropy-Frac,comm_limited,10,10000,,,,1,0.0,0.248881,2287.0,75.926316,,original,5.0,0.05,3,,704,685,,0.787708,0.0,0.889368,550,0.999263,41.248553,,0.013612,0.393346,0.0,0.0,0.0,92.167381
Entropy-Frac,comm_limited,11,11000,,,,1,0.0,0.236905,2172.0,77.136842,,original,5.0,0.05,3,,559,559,,0.818125,0.0,0.894305,775,0.997263,44.328153,,0.017541,0.419366,0.000947,0.0,0.0,92.864223
Entropy-Frac,comm_limited,12,12000,,,,1,0.0,0.268145,2472.0,73.978947,,original,5.0,0.05,3,,624,623,,0.776354,0.0,0.887376,700,0.980526,38.687021,,0.020165,0.392312,0.015368,0.0,0.0,94.284169
