method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,0,0,,,,1,0.0,0.298553,2764.0,70.905263,,original,5.0,0.05,3,,659,573,,0.820312,0.0,0.847275,1000,0.989579,40.617028,,0.019435,0.405113,0.006842,0.0,0.0,43.04739
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.287202,2655.0,72.052632,,original,5.0,0.05,3,,490,467,,0.802188,0.0,0.861633,925,0.995789,39.874819,,0.018402,0.396878,0.0,0.0,0.0,45.979498
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.28262,2611.0,72.515789,,original,5.0,0.05,3,,487,360,,0.783229,0.0,0.875651,950,0.996842,36.248115,,0.01779,0.391077,0.001474,0.0,0.0,38.759606
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.35593,2519.05336,65.105263,,original,5.0,0.05,3,,632,609,,0.818229,0.0,0.886975,675,0.988,34.217605,,0.027287,0.407661,0.001684,0.0,0.0,26.019671
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.354681,2606.434592,65.231579,,original,5.0,0.05,3,,361,361,,0.787396,0.0,0.878383,950,0.992105,38.143615,,0.019773,0.391585,0.000737,0.0,0.0,36.364965
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.233781,2142.0,77.452632,,original,5.0,0.05,3,,701,638,,0.82125,0.0,0.812192,1275,0.990947,40.712847,,0.021924,0.406443,0.002842,0.0,0.0,46.441703
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.325107,3019.0,68.221053,,original,5.0,0.05,3,,550,550,,0.807187,0.0,0.846909,1475,0.989368,35.971651,,0.023254,0.410376,0.004947,0.0,0.0,47.666409
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.274185,2530.0,73.368421,,original,5.0,0.05,3,,1310,1177,,0.799792,0.0,0.779897,1375,0.986526,36.608939,,0.017742,0.384411,0.008737,0.0,0.0,50.11894
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.287514,2658.0,72.021053,,original,5.0,0.05,3,,917,875,,0.823646,0.0,0.848216,1400,0.995158,38.921633,,0.016318,0.397938,0.001158,0.0,0.0,49.756498
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.367385,2969.314109,63.947368,,original,5.0,0.05,3,,226,226,,0.82375,0.0,0.893062,650,0.995053,35.300553,,0.019176,0.402705,0.0,0.0,0.0,46.236752
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.252421,2321.0,75.568421,,original,5.0,0.05,3,,470,470,,0.81375,0.0,0.884707,675,0.998,38.85252,,0.017525,0.395381,0.0,0.0,0.0,50.489371
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.408102,2376.062744,59.831579,,original,5.0,0.05,3,,366,366,,0.726042,0.0,0.874174,900,0.992632,33.297988,,0.01865,0.366489,0.003579,0.0,0.0,49.26018
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.392065,3662.0,61.452632,,original,5.0,0.05,3,,211,211,,0.790312,0.0,0.881553,625,0.982316,34.084567,,0.02375,0.396473,0.005053,0.0,0.0,49.871954
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.252734,2324.0,75.536842,,original,5.0,0.05,3,,638,625,,0.799167,0.0,0.902711,600,0.997895,40.04087,,0.014169,0.3895,0.0,0.0,0.0,54.106791
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.338852,3151.0,66.831579,,original,5.0,0.05,3,,491,480,,0.800833,0.0,0.852524,925,0.961263,38.147655,,0.02221,0.398074,0.031684,0.0,0.0,51.831542
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.231178,2117.0,77.715789,,original,5.0,0.05,3,,592,547,,0.822604,0.0,0.84156,1400,0.997368,38.692408,,0.015639,0.396594,0.0,0.0,0.0,52.607492
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.234198,2146.0,77.410526,,original,5.0,0.05,3,,762,708,,0.819583,0.0,0.76061,3075,0.992105,40.098166,,0.016522,0.410405,0.000211,0.0,0.0,54.179573
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.306258,2838.0,70.126316,,original,5.0,0.05,3,,663,663,,0.82,0.0,0.880838,1300,0.995474,36.830285,,0.017347,0.390028,0.000105,0.0,0.0,52.763987
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.226596,2073.0,78.178947,,original,5.0,0.05,3,,371,365,,0.8025,0.0,0.856977,1575,0.996842,40.197674,,0.012794,0.39013,0.0,0.0,0.0,50.943628
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.250026,2298.0,75.810526,,original,5.0,0.05,3,,368,368,,0.806458,0.0,0.833016,1525,0.997053,37.6701,,0.014892,0.389894,0.0,0.0,0.0,50.264601
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.264917,2441.0,74.305263,,original,5.0,0.05,3,,467,461,,0.844583,0.0,0.810607,1500,0.992526,39.958786,,0.019642,0.420979,0.0,0.0,0.0,51.046871
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.32167,2986.0,68.568421,,original,5.0,0.05,3,,504,463,,0.765208,0.0,0.819581,1975,0.975789,34.201837,,0.018356,0.365456,0.020421,0.0,0.0,52.067174
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.223784,2046.0,78.463158,,original,5.0,0.05,3,,906,810,,0.831042,0.0,0.868103,900,0.998947,38.874732,,0.014343,0.397653,0.0,0.0,0.0,55.910911
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.274602,2534.0,73.326316,,original,5.0,0.05,3,,562,547,,0.814479,0.0,0.874086,1000,0.999579,39.106127,,0.01513,0.405723,0.0,0.0,0.0,53.191329
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.39748,1712.136662,60.905263,,original,5.0,0.05,3,,250,250,,0.810729,0.0,0.783116,2475,0.976316,32.288275,,0.023577,0.403612,0.014737,0.0,0.0,50.694454
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.281995,2605.0,72.578947,,original,5.0,0.05,3,,661,604,,0.797188,0.0,0.896711,850,0.998,38.374493,,0.016628,0.387593,0.0,0.0,0.0,57.090748
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.365927,2697.716346,64.094737,,original,5.0,0.05,3,,711,677,,0.781563,0.0,0.836405,1325,0.991789,34.94803,,0.024081,0.384262,0.001789,0.0,0.0,52.854982
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.47079,1024.709838,53.494737,,original,5.0,0.05,3,,141,141,,0.763854,0.0,0.876792,775,0.976421,31.08437,,0.025091,0.377928,0.008316,0.0,0.0,49.316252
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.273144,2520.0,73.473684,,original,5.0,0.05,3,,512,510,,0.858437,0.0,0.747642,2500,0.993579,38.180706,,0.019248,0.423246,0.002526,0.0,0.0,51.666174
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.231282,2118.0,77.705263,,original,5.0,0.05,3,,441,441,,0.835313,0.0,0.906173,650,0.996316,42.877781,,0.018506,0.422062,0.000737,0.0,0.0,52.498609
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.228366,2090.0,78.0,,original,5.0,0.05,3,,542,541,,0.767917,0.0,0.870389,950,0.998842,38.867827,,0.014743,0.373382,0.000105,0.0,0.0,51.58014
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.319171,2962.0,68.821053,,original,5.0,0.05,3,,546,516,,0.791354,0.0,0.855,1575,0.983895,37.893577,,0.01942,0.377928,0.013684,0.0,0.0,53.003698
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.29949,2773.0,70.810526,,original,5.0,0.05,3,,622,622,,0.805833,0.0,0.817264,1850,0.992947,36.110829,,0.021425,0.395262,0.001368,0.0,0.0,52.636865
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.307612,2851.0,69.989474,,original,5.0,0.05,3,,162,162,,0.701979,0.0,0.884278,1075,0.990632,36.416092,,0.018535,0.35477,0.006842,0.0,0.0,50.598989
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.252942,2326.0,75.515789,,original,5.0,0.05,3,,869,741,,0.805521,0.0,0.888972,700,0.996632,40.136992,,0.016744,0.392722,0.001053,0.0,0.0,54.668154
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.392794,1599.190037,61.378947,,original,5.0,0.05,3,,400,400,,0.805208,0.0,0.874512,750,0.993684,35.376076,,0.023454,0.391767,0.000105,0.0,0.0,52.861432
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.387379,1448.26503,61.926316,,original,5.0,0.05,3,,209,209,,0.798854,0.0,0.858051,675,0.940737,35.950809,,0.021326,0.405418,0.054211,0.0,0.0,48.696462
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.218578,1996.0,78.989474,,original,5.0,0.05,3,,456,456,,0.811667,0.0,0.903783,650,0.998842,40.341331,,0.013548,0.403434,0.0,0.0,0.0,52.121241
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.215454,1966.0,79.305263,,original,5.0,0.05,3,,687,673,,0.848125,0.0,0.82752,1250,0.994105,43.037146,,0.015707,0.429963,0.0,0.0,0.0,53.556933
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.289701,2679.0,71.8,,original,5.0,0.05,3,,661,595,,0.824479,0.0,0.843739,1950,0.997579,37.113457,,0.015054,0.377336,0.0,0.0,0.0,52.649377
