method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
CentralOracle-Config,comm_limited,6,6000,,,,1,0.0,0.552119,2232.856148,45.273684,,original,5.0,0.05,3,,5260,2522,,0.879479,0.0,0.725099,1475,0.950737,24.499237,,0.044018,0.41063,0.025263,0.0,0.0,125.41894
CentralOracle-Config,comm_limited,5,5000,,,,1,0.0,0.541602,1472.0,46.336842,,original,5.0,0.05,3,,4531,2527,,0.887708,0.0,0.788238,,0.888842,25.971212,,0.038552,0.398714,0.086947,0.0,0.0,134.425228
CentralOracle-Config,comm_limited,7,7000,,,,1,0.0,0.572009,1468.495935,43.263158,,original,5.0,0.05,3,,5200,2725,,0.888333,0.0,0.823664,1725,0.960632,25.289548,,0.044008,0.402044,0.007789,0.0,0.0,136.820421
CentralOracle-Config,comm_limited,2,2000,,,,1,0.0,0.611163,1229.220026,39.305263,,original,5.0,0.05,3,,6136,2748,,0.922396,0.0,0.62843,,0.682105,22.066558,,0.038126,0.409916,0.304,0.0,0.0,157.206877
CentralOracle-Config,comm_limited,0,0,,,,1,0.0,0.587316,1918.084734,41.715789,,original,5.0,0.05,3,,5824,2658,,0.880417,0.0,0.895173,425,0.973579,24.852053,,0.043889,0.395582,0.003474,0.0,0.0,158.60022
CentralOracle-Config,comm_limited,3,3000,,,,1,0.0,0.563678,1679.768267,44.105263,,original,5.0,0.05,3,,4797,2468,,0.889375,0.0,0.844843,2425,0.939263,25.641867,,0.049779,0.394845,0.038737,0.0,0.0,159.9427
CentralOracle-Config,comm_limited,1,1000,,,,1,0.0,0.622097,1146.49235,38.2,,original,5.0,0.05,3,,6462,2784,,0.916771,0.0,0.68876,,0.746632,21.748484,,0.039182,0.417295,0.231053,0.0,0.0,161.44962
CentralOracle-Config,comm_limited,4,4000,,,,1,0.0,0.563053,1699.699785,44.168421,,original,5.0,0.05,3,,5029,2653,,0.878021,0.0,0.827238,2225,0.942737,25.299044,,0.041694,0.402478,0.036737,0.0,0.0,163.593786
CentralOracle-Config,comm_limited,10,10000,,,,1,0.0,0.600854,1437.113088,40.347368,,original,5.0,0.05,3,,5850,2746,,0.908333,0.0,0.68583,,0.753684,22.56673,,0.037586,0.421984,0.224316,0.0,0.0,156.144382
CentralOracle-Config,comm_limited,8,8000,,,,1,0.0,0.604707,1729.8,39.957895,,original,5.0,0.05,3,,6575,2679,,0.900937,0.0,0.814367,,0.874211,23.474327,,0.043573,0.406387,0.104421,0.0,0.0,181.622986
CentralOracle-Config,comm_limited,9,9000,,,,1,0.0,0.598459,1585.004138,40.589474,,original,5.0,0.05,3,,5855,2696,,0.898333,0.0,0.835455,,0.894421,24.434949,,0.05096,0.402115,0.076947,0.0,0.0,172.8291
CentralOracle-Config,comm_limited,13,13000,,,,1,0.0,0.565552,1431.495064,43.915789,,original,5.0,0.05,3,,4968,2774,,0.896146,0.0,0.887454,400,0.950842,25.163429,,0.054158,0.412531,0.018316,0.0,0.0,153.781217
CentralOracle-Config,comm_limited,12,12000,,,,1,0.0,0.574196,1356.328256,43.042105,,original,5.0,0.05,3,,5320,2731,,0.8975,0.0,0.849864,1850,0.905789,26.059099,,0.041758,0.413981,0.075579,0.0,0.0,159.244645
CentralOracle-Config,comm_limited,11,11000,,,,1,0.0,0.582422,2278.900741,42.210526,,original,5.0,0.05,3,,5759,2554,,0.889479,0.0,0.850677,1775,0.936737,24.635808,,0.040111,0.407687,0.034211,0.0,0.0,169.080108
CentralOracle-Config,comm_limited,14,14000,,,,1,0.0,0.57607,1725.874226,42.852632,,original,5.0,0.05,3,,5595,2672,,0.894375,0.0,0.828899,,0.890105,24.958289,,0.042304,0.403149,0.086632,0.0,0.0,166.835231
CentralOracle-Config,comm_limited,15,15000,,,,1,0.0,0.591586,1745.08525,41.284211,,original,5.0,0.05,3,,5959,2726,,0.890521,0.0,0.880755,425,0.953579,24.905765,,0.046489,0.395266,0.012632,0.0,0.0,172.556134
