method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,wall_time_s
Coverage-U,comm_limited,1,1000,,,,1,0.0,0.205968,6227.0,34.452632,,original,5.0,0.05,6,,54,54,,0.376336,0.0,0.745795,450,0.973789,17.556184,,0.028776,0.174901,0.017895,0.0,0.0,28.288839
Coverage-U,comm_limited,2,2000,,,,1,0.0,0.234837,4356.935636,33.2,,original,5.0,0.05,6,,332,293,,0.593294,0.0,0.631019,,0.895474,17.870784,,0.046269,0.265267,0.071053,0.0,0.0,28.50049
Coverage-U,comm_limited,0,0,,,,1,0.0,0.215672,4589.810709,34.031579,,original,5.0,0.05,6,,160,147,,0.373907,0.0,0.83399,225,0.994,18.009,,0.027265,0.160962,0.000842,0.0,0.0,29.259424
Coverage-U,comm_limited,3,3000,,,,1,0.0,0.180252,6121.0,35.568421,,original,5.0,0.05,6,,619,328,,0.586006,0.0,0.74278,,0.875579,19.23105,,0.04174,0.277968,0.091263,0.0,0.0,36.838587
Coverage-U,comm_limited,4,4000,,,,1,0.0,0.204512,5899.755752,34.515789,,original,5.0,0.05,6,,150,134,,0.445092,0.0,0.755811,375,0.960737,17.500882,,0.036205,0.221642,0.017895,0.0,0.0,32.030913
Coverage-U,comm_limited,6,6000,,,,1,0.0,0.217855,4449.258902,33.936842,,original,5.0,0.05,6,,339,240,,0.577259,0.0,0.791671,325,0.940316,18.197775,,0.035952,0.246432,0.033789,0.0,0.0,33.698825
Coverage-U,comm_limited,5,5000,,,,1,0.0,0.281174,4201.46789,31.189474,,original,5.0,0.05,6,,620,355,,0.60277,0.0,0.615228,,0.744421,15.953821,,0.043195,0.283486,0.239474,0.0,0.0,34.476226
Coverage-U,comm_limited,7,7000,,,,1,0.0,0.183891,6136.0,35.410526,,original,5.0,0.05,6,,255,224,,0.453596,0.0,0.776481,400,0.974421,18.019273,,0.028255,0.205083,0.015895,0.0,0.0,28.292619
Coverage-U,comm_limited,9,9000,,,,1,0.0,0.279233,3001.131542,31.273684,,original,5.0,0.05,6,,207,196,,0.561467,0.0,0.686191,,0.877263,17.139781,,0.043194,0.273035,0.089368,0.0,0.0,23.679986
Coverage-U,comm_limited,8,8000,,,,1,0.0,0.216885,4418.0,33.978947,,original,5.0,0.05,6,,42,42,,0.395287,0.0,0.787688,325,0.987368,18.121237,,0.026804,0.165851,0.005684,0.0,0.0,30.57225
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.203057,5445.858678,34.578947,,original,5.0,0.05,6,,220,169,,0.464772,0.0,0.792119,350,0.977579,17.790417,,0.029601,0.200292,0.007158,0.0,0.0,26.273952
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.232169,4732.43864,33.315789,,original,5.0,0.05,6,,259,223,,0.448737,0.0,0.65939,600,0.936737,18.892673,,0.031793,0.215136,0.050842,0.0,0.0,30.421152
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.22392,4389.773828,33.673684,,original,5.0,0.05,6,,502,312,,0.525024,0.0,0.699039,625,0.923474,17.783681,,0.037259,0.241753,0.047895,0.0,0.0,27.120945
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.232169,4963.710392,33.315789,,original,5.0,0.05,6,,162,149,,0.483479,0.0,0.749548,450,0.950105,16.865406,,0.04002,0.22185,0.034737,0.0,0.0,23.103729
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.202572,5120.012539,34.6,,original,5.0,0.05,6,,297,223,,0.422741,0.0,0.755216,400,0.929895,17.734042,,0.031603,0.181823,0.059368,0.0,0.0,33.946979
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.190684,6164.0,35.115789,,original,5.0,0.05,6,,896,350,,0.51895,0.0,0.763587,525,0.933053,18.053399,,0.036272,0.252322,0.046842,0.0,0.0,41.837856
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.264435,4432.057348,31.915789,,original,5.0,0.05,6,,407,305,,0.60034,0.0,0.701021,,0.857474,17.54255,,0.041549,0.265825,0.125895,0.0,0.0,31.660143
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.317564,3509.297794,29.610526,,original,5.0,0.05,6,,635,372,,0.607872,0.0,0.68123,,0.844316,15.798197,,0.04627,0.280776,0.131053,0.0,0.0,34.39301
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.262251,4057.889344,32.010526,,original,5.0,0.05,6,,409,306,,0.480078,0.0,0.659571,,0.858947,15.971482,,0.038471,0.223319,0.120632,0.0,0.0,25.427851
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.220281,3571.607643,33.831579,,original,5.0,0.05,6,,377,229,,0.560496,0.0,0.758844,425,0.930842,17.677075,,0.036637,0.240497,0.054316,0.0,0.0,35.290993
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.216157,4632.656297,34.010526,,original,5.0,0.05,6,,386,255,,0.611273,0.0,0.744166,425,0.937158,18.22261,,0.041992,0.291069,0.039474,0.0,0.0,34.964812
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.255701,4027.695513,32.294737,,original,5.0,0.05,6,,268,222,,0.351798,0.0,0.764752,350,0.983579,16.507887,,0.030181,0.160765,0.007158,0.0,0.0,23.587716
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.208151,4949.720405,34.357895,,original,5.0,0.05,6,,324,263,,0.655491,0.0,0.659008,,0.811474,18.217938,,0.035325,0.313817,0.173579,0.0,0.0,32.70288
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.19311,6174.0,35.010526,,original,5.0,0.05,6,,193,176,,0.485423,0.0,0.743271,675,0.902526,17.781709,,0.031368,0.225573,0.073684,0.0,0.0,29.180769
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.256429,5369.822581,32.263158,,original,5.0,0.05,6,,369,288,,0.412051,0.0,0.736345,500,0.962,16.645765,,0.029022,0.19792,0.024211,0.0,0.0,24.229706
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.392285,4228.197406,26.368421,,original,5.0,0.05,6,,8,8,,0.20068,0.0,0.719308,525,0.928947,14.579692,,0.032594,0.099688,0.058,0.0,0.0,19.756349
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.227559,3463.685019,33.515789,,original,5.0,0.05,6,,310,236,,0.58552,0.0,0.678626,,0.839684,17.837441,,0.036803,0.29475,0.126316,0.0,0.0,33.680433
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.223435,3859.812245,33.694737,,original,5.0,0.05,6,,374,213,,0.528669,0.0,0.777203,350,0.960947,18.297737,,0.036811,0.249271,0.026211,0.0,0.0,35.32102
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.242601,3191.02046,32.863158,,original,5.0,0.05,6,,332,268,,0.54033,0.0,0.724437,,0.898105,17.758156,,0.033608,0.233408,0.087053,0.0,0.0,24.251978
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.184134,6137.0,35.4,,original,5.0,0.05,6,,720,329,,0.574101,0.0,0.698304,,0.871158,18.350307,,0.044046,0.272744,0.108842,0.0,0.0,33.88855
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.21082,6247.0,34.242105,,original,5.0,0.05,6,,431,356,,0.419582,0.0,0.692096,525,0.964105,17.47719,,0.032723,0.214444,0.025789,0.0,0.0,28.475787
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.213003,5964.111418,34.147368,,original,5.0,0.05,6,,203,172,,0.52138,0.0,0.718945,550,0.975053,17.556437,,0.035104,0.232885,0.013789,0.0,0.0,29.487541
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.24066,4352.105096,32.947368,,original,5.0,0.05,6,,417,352,,0.609329,0.0,0.697782,,0.825474,18.406982,,0.036047,0.278272,0.167053,0.0,0.0,25.674059
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.218826,5282.218803,33.894737,,original,5.0,0.05,6,,642,407,,0.560496,0.0,0.576768,625,0.935789,17.560534,,0.041083,0.241193,0.048,0.0,0.0,28.428077
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.185347,5980.8675,35.347368,,original,5.0,0.05,6,,242,199,,0.382167,0.0,0.793376,325,0.989895,18.095213,,0.026793,0.199486,0.003053,0.0,0.0,27.79866
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.165454,6060.0,36.210526,,original,5.0,0.05,6,,729,481,,0.697036,0.0,0.705893,,0.856105,18.841108,,0.048583,0.323539,0.124526,0.0,0.0,38.823063
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.255459,5397.836673,32.305263,,original,5.0,0.05,6,,311,188,,0.355685,0.0,0.760203,400,0.976,16.450292,,0.031536,0.181208,0.015053,0.0,0.0,29.758788
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.252305,3590.131732,32.442105,,original,5.0,0.05,6,,416,270,,0.556365,0.0,0.733838,500,0.921368,16.803268,,0.039175,0.257103,0.053684,0.0,0.0,26.738638
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.196749,6189.0,34.852632,,original,5.0,0.05,6,,136,109,,0.381924,0.0,0.783179,375,0.971895,17.428103,,0.029327,0.170897,0.013474,0.0,0.0,26.402981
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.159631,6036.0,36.463158,,original,5.0,0.05,6,,605,404,,0.590379,0.0,0.799807,300,0.968105,19.590486,,0.039964,0.26961,0.019579,0.0,0.0,31.197719
