method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.596425,222.539376,64.043148,,original,5.0,0.5,6,,1021,806,maze,0.1,,0.5,0.0,0.111643,,0.186976,38.195918,,0.013877,0.0,0.309828,0.0,0.0,,16.241638
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.511078,624.001263,77.602398,,original,5.0,0.5,6,,397,345,maze,0.1,,0.45931,0.0,0.1331,,0.23037,45.247013,,0.015251,0.0,0.154845,0.0,0.0,,15.307366
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.533484,435.590568,73.913043,,original,5.0,0.5,6,,428,371,maze,0.1,,0.463215,0.0,0.123029,,0.213402,42.36983,,0.015462,0.0,0.186877,0.0,0.0,,16.107606
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.528323,503.530789,74.760575,,original,5.0,0.5,6,,131,131,maze,0.1,,0.434618,0.0,0.126784,,0.21668,43.83126,,0.015227,0.0,0.185555,0.0,0.0,,15.501721
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.516239,604.550616,76.73722,,original,5.0,0.5,6,,265,265,maze,0.1,,0.45553,0.0,0.135145,,0.221246,46.856662,,0.015436,0.0,0.164337,0.0,0.0,,15.594049
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.560297,568.124108,69.748403,,original,5.0,0.5,6,,482,451,maze,0.1,,0.472033,0.0,0.119762,,0.20008,41.594364,,0.015317,0.0,0.220248,0.0,0.0,,16.455814
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.526561,550.117042,75.129844,,original,5.0,0.5,6,,348,341,maze,0.1,,0.417737,0.0,0.123511,,0.221135,42.979136,,0.01532,0.0,0.163803,0.0,0.0,,15.511203
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.546702,557.296769,71.93368,,original,5.0,0.5,6,,526,454,maze,0.1,,0.438524,0.0,0.126823,,0.209149,43.249861,,0.015677,0.0,0.186376,0.0,0.0,,22.183461
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.513721,572.460308,77.229108,,original,5.0,0.5,6,,821,592,maze,0.1,,0.493575,0.0,0.122786,,0.218313,43.150125,,0.015377,0.0,0.168733,0.0,0.0,,22.737122
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.570116,541.184233,68.177281,,original,5.0,0.5,6,,641,596,maze,0.1,,0.435878,0.0,0.115655,,0.192254,40.804775,,0.01468,0.0,0.253743,0.0,0.0,,23.139291
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.562815,465.441987,69.362892,,original,5.0,0.5,6,,1252,553,maze,0.1,,0.520156,0.0,0.125131,,0.203116,43.399641,,0.015157,0.0,0.254044,0.0,0.0,,25.724276
