method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.545065,578.0,72.164537,,original,5.0,0.5,6,,637,453,maze,0.1,,0.45679,0.0,0.113013,,0.213858,38.988533,,0.015546,0.0,0.196286,0.0,0.0,,32.023633
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.578676,306.230205,66.886491,,original,5.0,0.5,6,,484,448,maze,0.1,,0.420887,0.0,0.121422,,0.195843,41.715902,,0.014872,0.0,0.258793,0.0,0.0,,31.321176
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.580186,287.088905,66.660004,,original,5.0,0.5,6,,659,548,maze,0.1,,0.49748,0.0,0.116578,,0.188487,40.809958,,0.014272,0.0,0.270038,0.0,0.0,,34.116101
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.581445,460.605974,66.420296,,original,5.0,0.5,6,,715,332,maze,0.1,,0.430209,0.0,0.106069,,0.192968,36.965264,,0.014589,0.0,0.264682,0.0,0.0,,37.825373
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.496979,782.000319,79.84016,,original,5.0,0.5,6,,629,388,maze,0.1,,0.423532,0.0,0.141987,,0.238761,47.347649,,0.016086,0.0,0.114086,0.0,0.0,,44.620156
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.52568,653.349505,75.149581,,original,5.0,0.5,6,,1275,563,maze,0.1,,0.498992,0.0,0.130565,,0.218588,45.436753,,0.015235,0.0,0.18927,0.0,0.0,,50.977197
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.583585,379.905063,66.054313,,original,5.0,0.5,6,,410,409,maze,0.1,,0.406904,0.0,0.117362,,0.189696,42.003769,,0.014798,0.0,0.261581,0.0,0.0,,64.357788
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.566969,432.30625,68.635275,,original,5.0,0.5,6,,418,391,maze,0.1,,0.443437,0.0,0.123582,,0.202115,42.2885,,0.015019,0.0,0.251995,0.0,0.0,,62.723355
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.545821,507.430014,72.044728,,original,5.0,0.5,6,,279,265,maze,0.1,,0.390275,0.0,0.127427,,0.208866,44.344936,,0.015314,0.0,0.166534,0.0,0.0,,62.302178
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.514854,732.52731,76.987615,,original,5.0,0.5,6,,301,274,maze,0.1,,0.42769,0.0,0.126583,,0.227327,44.053168,,0.016021,0.0,0.139033,0.0,0.0,,62.991474
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.508308,552.694625,78.088764,,original,5.0,0.5,6,,241,218,maze,0.1,,0.445578,0.0,0.120554,,0.221311,42.59974,,0.015587,0.0,0.141943,0.0,0.0,,62.782682
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.541918,740.76608,72.692769,,original,5.0,0.5,6,,1632,642,maze,0.1,,0.489418,0.0,0.124648,,0.213144,43.108851,,0.015667,0.0,0.179584,0.0,0.0,,69.252344
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.559164,414.555921,69.942081,,original,5.0,0.5,6,,305,299,maze,0.1,,0.475687,0.0,0.123579,,0.205512,42.529484,,0.014646,0.0,0.259637,0.0,0.0,,61.178131
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.550478,484.691363,71.291675,,original,5.0,0.5,6,,141,141,maze,0.1,,0.376921,0.0,0.122107,,0.198443,43.332742,,0.01527,0.0,0.18307,0.0,0.0,,60.475079
